Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15
,,,,,,,,23,27395.0,20272.0,11268.0,6575.0,12709.0,2544.0,14518.0,2615.0,6302.0,5756.0,8616.0,47734.0,10431.0,15582.0,21014.0
,,,,,,,,24,25926.0,18911.0,10746.0,6333.0,11784.0,2394.0,13504.0,2363.0,5767.0,5245.0,7955.0,45264.0,9735.0,15218.0,20180.0
,,,,,,,,25,25410.0,18551.0,10079.0,6102.0,10985.0,2253.0,12633.0,2149.0,5393.0,4815.0,7343.0,43128.0,9158.0,15131.0,19876.0
,,,,,,,,26,24806.0,17908.0,9992.0,6118.0,10483.0,2241.0,12441.0,2085.0,5247.0,4692.0,7228.0,42396.0,8999.0,15263.0,19971.0
,,,,,,,,27,24571.0,17537.0,9792.0,6261.0,10217.0,2216.0,12508.0,2064.0,5213.0,4651.0,7176.0,42116.0,8901.0,15488.0,20253.0
,,,,,,,,28,24602.0,17440.0,10327.0,6562.0,10074.0,2265.0,12829.0,2080.0,5268.0,4694.0,7331.0,42419.0,9053.0,16138.0,21301.0
,,,,,,,,29,24904.0,17627.0,11122.0,7215.0,10068.0,2328.0,13432.0,2199.0,5622.0,4852.0,7666.0,43220.0,9358.0,17695.0,23594.0
,,,,,,,,30,25911.0,18619.0,11958.0,7572.0,10414.0,2510.0,14750.0,2484.0,6447.0,5286.0,8408.0,45488.0,10175.0,19321.0,27099.0
,,,,,,,,31,27780.0,20420.0,12690.0,7693.0,11309.0,2761.0,16070.0,2756.0,7131.0,5939.0,9340.0,49721.0,11507.0,19622.0,28198.0
,,,,,,,,32,29554.0,21844.0,12681.0,7580.0,12401.0,2803.0,16487.0,2628.0,6909.0,6204.0,9453.0,51596.0,11836.0,19315.0,27849.0
,,,,,,,,33,29782.0,22204.0,11968.0,7296.0,12812.0,2634.0,16146.0,2248.0,6464.0,6229.0,8851.0,50989.0,11581.0,18705.0,27097.0
,,,,,,,,34,29536.0,22401.0,11332.0,7029.0,13007.0,2467.0,15471.0,1963.0,6222.0,6093.0,8185.0,49549.0,11205.0,18320.0,26303.0
,,,,,,,,35,29160.0,22506.0,10911.0,6819.0,13153.0,2341.0,14954.0,1755.0,5942.0,6065.0,7820.0,48671.0,11133.0,17918.0,25458.0
,,,,,,,,36,28705.0,22391.0,10501.0,6679.0,13364.0,2267.0,14673.0,1623.0,5747.0,5995.0,7610.0,47555.0,10921.0,17628.0,24820.0
,,,,,,,,37,28260.0,22290.0,10426.0,6624.0,13418.0,2247.0,14465.0,1599.0,5759.0,5940.0,7628.0,46467.0,10734.0,17443.0,24495.0
,,,,,,,,38,27973.0,22174.0,10674.0,6628.0,13381.0,2251.0,14307.0,1687.0,5906.0,5860.0,7580.0,45874.0,10582.0,17465.0,24237.0
,,,,,,,,39,27785.0,22064.0,11704.0,6963.0,13437.0,2256.0,14487.0,1889.0,6186.0,5913.0,7779.0,45117.0,10516.0,17617.0,24370.0
,,,,,,,,40,27682.0,21925.0,13722.0,7764.0,13373.0,2424.0,14977.0,2333.0,6732.0,6111.0,8518.0,45118.0,10635.0,18322.0,24868.0
,,,,,,,,41,27833.0,21963.0,15320.0,8308.0,13350.0,2692.0,16089.0,3056.0,7754.0,6675.0,9595.0,46401.0,11230.0,19426.0,27168.0
,,,,,,,,42,28739.0,23002.0,15923.0,8485.0,13893.0,2967.0,17605.0,3656.0,8629.0,7395.0,10803.0,50035.0,12399.0,19891.0,29299.0
,,,,,,,,43,30223.0,23743.0,14987.0,8178.0,14330.0,2976.0,17275.0,3545.0,8417.0,7176.0,10507.0,51755.0,12256.0,19719.0,29446.0
,,,,,,,,44,29914.0,23344.0,13671.0,7630.0,14083.0,2854.0,16281.0,3277.0,7955.0,6698.0,9892.0,51250.0,11836.0,19191.0,28840.0
,,,,,,,,45,29431.0,22877.0,12732.0,7146.0,13846.0,2775.0,15614.0,3069.0,7472.0,6476.0,9428.0,50735.0,11617.0,18316.0,27716.0
,,,,,,,,46,28721.0,21995.0,11767.0,6712.0,13456.0,2612.0,14586.0,2804.0,6825.0,6096.0,8888.0,49576.0,11078.0,17198.0,26220.0
,,,,,,,,47,27500.0,20771.0,10888.0,6368.0,12776.0,2390.0,13488.0,2510.0,6158.0,5636.0,8140.0,47132.0,10317.0,16320.0,24752.0
,,,,,,,,48,26157.0,19426.0,10557.0,6204.0,11883.0,2249.0,12492.0,2311.0,5722.0,5247.0,7548.0,44694.0,9693.0,15710.0,23947.0
,,,,,,,,49,24707.0,18230.0,9829.0,5952.0,11072.0,2136.0,11801.0,2144.0,5374.0,4765.0,7047.0,42504.0,9174.0,7715.0,11820.0
,,,,,,,,50,24029.0,17587.0,10219.0,6120.0,10548.0,2061.0,11618.0,2140.0,5322.0,4809.0,6901.0,41646.0,9172.0,15267.0,23654.0
,,,,,,,,51,23671.0,17211.0,10037.0,6267.0,10137.0,2049.0,11450.0,2102.0,5278.0,4717.0,6783.0,41162.0,9062.0,15292.0,23868.0
,,,,,,,,52,23565.0,17085.0,10634.0,6617.0,9927.0,2045.0,11573.0,2111.0,5334.0,4752.0,6819.0,41000.0,9111.0,15700.0,24662.0
,,,,,,,,53,23811.0,17211.0,11454.0,7260.0,9888.0,2107.0,12015.0,2220.0,5705.0,4847.0,7108.0,41509.0,9383.0,17066.0,26497.0
,,,,,,,,54,24971.0,18212.0,12294.0,7575.0,10162.0,2294.0,13198.0,2504.0,6509.0,5295.0,7892.0,44072.0,10214.0,18370.0,29194.0
,,,,,,,,55,26913.0,19986.0,13037.0,7682.0,10932.0,2620.0,14886.0,2792.0,7199.0,5979.0,8960.0,48171.0,11366.0,18769.0,30144.0
,,,,,,,,56,28669.0,21429.0,13600.0,7718.0,12237.0,2704.0,15569.0,2921.0,7426.0,6308.0,9400.0,50241.0,11800.0,18846.0,30472.0
,,,,,,,,57,29007.0,21792.0,13880.0,7705.0,12856.0,2689.0,15377.0,2947.0,7518.0,6372.0,9379.0,50158.0,11750.0,18754.0,30491.0
,,,,,,,,58,28760.0,21835.0,13863.0,7598.0,13091.0,2655.0,15183.0,2919.0,7499.0,6332.0,9215.0,49771.0,11701.0,18682.0,30108.0
,,,,,,,,59,28576.0,21928.0,13985.0,7542.0,13141.0,2643.0,14958.0,2953.0,7482.0,6416.0,9106.0,49394.0,11761.0,18482.0,29711.0
,,,,,,,,60,28260.0,21788.0,14010.0,7511.0,13099.0,2631.0,14886.0,2973.0,7487.0,6402.0,8981.0,48480.0,11645.0,18347.0,28935.0
,,,,,,,,61,27961.0,21661.0,14034.0,7473.0,13101.0,2648.0,14633.0,3000.0,7521.0,6480.0,8999.0,47903.0,11567.0,18260.0,28417.0
,,,,,,,,62,27748.0,21523.0,14089.0,7417.0,13013.0,2705.0,14707.0,3025.0,7565.0,6515.0,9051.0,47141.0,11520.0,18253.0,27981.0
,,,,,,,,63,27522.0,21373.0,14692.0,7629.0,13027.0,2741.0,14884.0,3106.0,7656.0,6568.0,9209.0,46907.0,11413.0,18343.0,27964.0
,,,,,,,,64,27349.0,21174.0,15918.0,8217.0,12979.0,2811.0,15364.0,3273.0,7870.0,6810.0,9689.0,47052.0,11597.0,18965.0,28821.0
,,,,,,,,65,27481.0,21218.0,16299.0,8401.0,13073.0,3017.0,16387.0,3547.0,8175.0,7318.0,10309.0,48599.0,12107.0,19952.0,30969.0
,,,,,,,,66,28626.0,22290.0,16282.0,8414.0,13610.0,3236.0,17857.0,3880.0,8691.0,7903.0,11153.0,51571.0,12929.0,20472.0,32458.0
,,,,,,,,67,30132.0,23217.0,15335.0,8110.0,14046.0,3168.0,17463.0,3741.0,8511.0,7596.0,10820.0,52705.0,12631.0,20247.0,32169.0
,,,,,,,,68,29966.0,23072.0,14017.0,7559.0,13796.0,3076.0,16449.0,3446.0,8055.0,7066.0,10134.0,52083.0,12150.0,19651.0,31507.0
,,,,,,,,69,29443.0,22588.0,13051.0,7060.0,13527.0,2956.0,15837.0,3284.0,7631.0,6779.0,9626.0,51028.0,11813.0,18791.0,30172.0
,,,,,,,,70,28689.0,21625.0,12099.0,6631.0,13144.0,2762.0,14879.0,2937.0,6924.0,6310.0,8981.0,49558.0,11061.0,17747.0,28545.0
,,,,,,,,71,27611.0,20467.0,11237.0,6427.0,12535.0,2573.0,13695.0,2654.0,6281.0,5896.0,8299.0,47254.0,10344.0,16816.0,26879.0
,,,,,,,,72,26297.0,19385.0,10845.0,6243.0,11637.0,2398.0,12655.0,2458.0,5800.0,5473.0,7652.0,44688.0,9732.0,16116.0,26066.0
,,,,,,,,73,24862.0,18210.0,10530.0,6121.0,10773.0,2276.0,12019.0,2311.0,5534.0,5172.0,7212.0,42982.0,9251.0,15807.0,25631.0
,,,,,,,,74,24224.0,17570.0,10377.0,6111.0,10250.0,2178.0,11769.0,2239.0,5380.0,4972.0,6988.0,42095.0,9078.0,15637.0,25451.0
,,,,,,,,75,24161.0,18155.0,10212.0,6240.0,9921.0,2147.0,11677.0,2201.0,5324.0,4882.0,6856.0,41718.0,9036.0,15579.0,25738.0
,,,,,,,,76,24150.0,18017.0,10813.0,6574.0,9704.0,2176.0,11830.0,2223.0,5398.0,4868.0,6930.0,41794.0,9035.0,16030.0,26639.0
,,,,,,,,77,24468.0,18192.0,11671.0,7212.0,9682.0,2238.0,12316.0,2314.0,5734.0,4988.0,7179.0,42625.0,9249.0,17334.0,28691.0
,,,,,,,,78,25484.0,19098.0,12573.0,7552.0,9955.0,2398.0,13571.0,2586.0,6545.0,5370.0,7935.0,44868.0,10029.0,18739.0,31780.0
,,,,,,,,79,27196.0,19953.0,13291.0,7666.0,10744.0,2647.0,15250.0,2862.0,7233.0,6013.0,8997.0,49491.0,11303.0,19014.0,32376.0
,,,,,,,,80,28922.0,21355.0,13818.0,7703.0,12020.0,2702.0,15867.0,2938.0,7421.0,6321.0,9361.0,51636.0,11711.0,18872.0,31721.0
,,,,,,,,81,29182.0,21736.0,14022.0,7690.0,12676.0,2620.0,15472.0,2918.0,7477.0,6296.0,9181.0,51364.0,11681.0,18590.0,30359.0
,,,,,,,,82,28959.0,21853.0,13874.0,7559.0,12890.0,2466.0,14984.0,2855.0,7484.0,6159.0,8810.0,49876.0,11488.0,18486.0,29053.0
,,,,,,,,83,28704.0,22897.0,13832.0,7460.0,12972.0,2326.0,14511.0,2777.0,7384.0,6098.0,8332.0,49036.0,11370.0,18248.0,27833.0
,,,,,,,,84,27989.0,21793.0,13647.0,7384.0,13113.0,2210.0,14075.0,2661.0,7244.0,6018.0,7806.0,47972.0,11169.0,18012.0,26812.0
,,,,,,,,85,27549.0,21640.0,13392.0,7277.0,13058.0,2140.0,13756.0,2512.0,7089.0,5986.0,7612.0,46854.0,10943.0,17918.0,26282.0
,,,,,,,,86,27177.0,21437.0,12944.0,7089.0,12996.0,2113.0,13539.0,2268.0,6745.0,5941.0,7528.0,46010.0,10729.0,17862.0,25909.0
,,,,,,,,87,26881.0,21290.0,13398.0,7245.0,12940.0,2166.0,13463.0,2302.0,6748.0,5926.0,7722.0,45320.0,10582.0,18111.0,25991.0
,,,,,,,,88,26668.0,21078.0,15187.0,7954.0,12872.0,2271.0,13871.0,2689.0,7270.0,6182.0,8316.0,45409.0,10751.0,18861.0,27018.0
,,,,,,,,89,26820.0,21182.0,16478.0,8381.0,12805.0,2518.0,14855.0,3290.0,8098.0,6700.0,9317.0,46705.0,11367.0,20016.0,29651.0
,,,,,,,,90,27898.0,22170.0,16846.0,8501.0,13195.0,2901.0,16672.0,3763.0,8746.0,7458.0,10652.0,50449.0,12473.0,20630.0,31774.0
,,,,,,,,91,29411.0,22960.0,15902.0,8194.0,13966.0,2916.0,16658.0,3619.0,8492.0,7160.0,10404.0,51949.0,12337.0,20501.0,31772.0
,,,,,,,,92,29294.0,22795.0,14501.0,7633.0,13841.0,2839.0,15887.0,3333.0,8019.0,6660.0,9767.0,51495.0,11828.0,19941.0,31239.0
,,,,,,,,93,28795.0,22335.0,13465.0,7115.0,13620.0,2760.0,15412.0,3121.0,7546.0,6432.0,9370.0,51232.0,11537.0,19239.0,30053.0
,,,,,,,,94,28107.0,21528.0,12455.0,6676.0,13275.0,2621.0,14647.0,2867.0,6908.0,6108.0,8811.0,49976.0,10973.0,18239.0,28347.0
,,,,,,,,95,27091.0,20478.0,11659.0,6399.0,12715.0,2428.0,13492.0,2600.0,6290.0,5648.0,8073.0,47591.0,10191.0,17395.0,26766.0
,,,,,,,,96,25825.0,19331.0,11216.0,6206.0,11783.0,2256.0,12554.0,2377.0,5810.0,5226.0,7441.0,44998.0,9547.0,17011.0,26017.0
,,,,,,,,97,23407.0,18885.0,12183.0,5246.0,10632.0,1926.0,10648.0,2559.0,6772.0,4540.0,6612.0,36552.0,7506.0,14715.0,22023.0
,,,,,,,,98,22528.0,18247.0,12108.0,5272.0,10127.0,1854.0,10220.0,2428.0,6487.0,4339.0,6316.0,35567.0,7324.0,14251.0,21441.0
,,,,,,,,99,22060.0,17891.0,12469.0,5543.0,9764.0,1810.0,10038.0,2344.0,6305.0,4229.0,6169.0,34863.0,7166.0,14146.0,21571.0
,,,,,,,,100,21987.0,17959.0,13316.0,5905.0,9606.0,1835.0,10142.0,2359.0,6329.0,4253.0,6293.0,35120.0,7279.0,14491.0,22503.0
,,,,,,,,101,22559.0,18533.0,14645.0,6304.0,9782.0,1916.0,10798.0,2438.0,6559.0,4481.0,6757.0,36997.0,7773.0,15705.0,24686.0
,,,,,,,,102,23828.0,18934.0,16147.0,6678.0,10433.0,2097.0,11806.0,2650.0,6994.0,4845.0,7531.0,40201.0,8652.0,16960.0,26169.0
,,,,,,,,103,25234.0,19937.0,17319.0,6946.0,11296.0,2212.0,12591.0,2827.0,7472.0,5208.0,7952.0,42061.0,9280.0,17575.0,27203.0
,,,,,,,,104,26407.0,21231.0,18048.0,7160.0,12234.0,2315.0,13541.0,2895.0,7782.0,5628.0,8301.0,44054.0,9808.0,18164.0,28194.0
,,,,,,,,105,27334.0,22256.0,18164.0,7168.0,13065.0,2406.0,14273.0,2868.0,7911.0,5897.0,8564.0,45895.0,10142.0,19188.0,29239.0
,,,,,,,,106,28292.0,23192.0,17792.0,7031.0,13698.0,2490.0,14976.0,2776.0,7959.0,6109.0,8753.0,47579.0,10428.0,20213.0,30525.0
,,,,,,,,107,29378.0,23936.0,17783.0,7042.0,14240.0,2587.0,15880.0,2827.0,8067.0,6376.0,9076.0,48967.0,10717.0,21166.0,31787.0
,,,,,,,,108,30332.0,24420.0,18116.0,7110.0,14591.0,2716.0,16762.0,3013.0,8350.0,6614.0,9482.0,50409.0,11016.0,22021.0,33147.0
,,,,,,,,109,31446.0,24927.0,18567.0,7170.0,14860.0,2895.0,17456.0,3290.0,8793.0,6848.0,9935.0,51996.0,11342.0,22731.0,34338.0
,,,,,,,,110,32381.0,25316.0,19037.0,7258.0,15224.0,3029.0,18047.0,3572.0,9285.0,7040.0,10337.0,52768.0,11446.0,23248.0,35051.0
,,,,,,,,111,33103.0,25505.0,19553.0,7392.0,15434.0,3141.0,18379.0,3892.0,9888.0,7222.0,10814.0,53096.0,11612.0,23659.0,35321.0
,,,,,,,,112,33685.0,25572.0,19990.0,7542.0,15540.0,3231.0,18890.0,4288.0,10439.0,7506.0,11422.0,53763.0,11839.0,23881.0,35161.0
,,,,,,,,113,34007.0,25378.0,20544.0,7706.0,15565.0,3349.0,19175.0,4654.0,10842.0,7762.0,11920.0,53768.0,12026.0,23745.0,34679.0
,,,,,,,,114,33826.0,24924.0,21328.0,8051.0,15380.0,3362.0,18996.0,4860.0,10974.0,7726.0,11940.0,53313.0,11958.0,23087.0,34005.0
,,,,,,,,115,33016.0,24250.0,20289.0,7795.0,14814.0,3204.0,18012.0,4602.0,10590.0,7258.0,11300.0,51491.0,11450.0,22397.0,33704.0
,,,,,,,,116,32034.0,23871.0,18147.0,7034.0,14444.0,3137.0,17184.0,4349.0,10393.0,6966.0,10702.0,51135.0,11288.0,22170.0,32799.0
,,,,,,,,117,31806.0,24078.0,16475.0,6451.0,14575.0,2929.0,16113.0,4054.0,9855.0,6611.0,10035.0,49961.0,10723.0,20655.0,30516.0
,,,,,,,,118,30028.0,22900.0,14857.0,5918.0,13914.0,2652.0,14476.0,3647.0,9005.0,6077.0,9082.0,45850.0,9726.0,18712.0,27753.0
,,,,,,,,119,27705.0,21690.0,13591.0,5568.0,12752.0,2387.0,12813.0,3198.0,8127.0,5500.0,8081.0,41757.0,8764.0,16884.0,25278.0
,,,,,,,,120,25586.0,20477.0,12883.0,5343.0,11551.0,2139.0,11717.0,2851.0,7383.0,5004.0,7292.0,38553.0,8086.0,15743.0,23759.0
,,,,,,,,121,24262.0,20367.0,12427.0,5204.0,10738.0,1983.0,10801.0,2602.0,6879.0,4654.0,6780.0,36581.0,7649.0,15049.0,22713.0
,,,,,,,,122,23294.0,19697.0,12324.0,5225.0,10208.0,1869.0,10309.0,2460.0,6554.0,4429.0,6475.0,35505.0,7414.0,14570.0,22157.0
,,,,,,,,123,22713.0,19320.0,12764.0,5520.0,9853.0,1814.0,10037.0,2363.0,6339.0,4302.0,6351.0,34862.0,7269.0,14405.0,22013.0
,,,,,,,,124,22555.0,19300.0,13508.0,5845.0,9703.0,1851.0,10166.0,2361.0,6326.0,4328.0,6476.0,35191.0,7330.0,14609.0,22852.0
,,,,,,,,125,23137.0,19953.0,14852.0,6252.0,9846.0,1939.0,10879.0,2449.0,6578.0,4552.0,6914.0,36992.0,7815.0,15663.0,24818.0
,,,,,,,,126,24684.0,21263.0,16334.0,6656.0,10518.0,2134.0,11954.0,2631.0,7025.0,4901.0,7658.0,40401.0,8681.0,16910.0,26157.0
,,,,,,,,127,25698.0,20982.0,17335.0,6916.0,11435.0,2277.0,12839.0,2774.0,7479.0,5336.0,8230.0,42170.0,9303.0,17449.0,27228.0
,,,,,,,,128,26706.0,21721.0,17971.0,7130.0,12380.0,2436.0,13853.0,2921.0,7904.0,5780.0,8610.0,44154.0,9923.0,18100.0,28408.0
,,,,,,,,129,27861.0,22869.0,18051.0,7153.0,13197.0,2587.0,14600.0,2906.0,8106.0,6119.0,8811.0,45998.0,10306.0,19075.0,29711.0
,,,,,,,,130,29263.0,23862.0,17950.0,7128.0,13946.0,2688.0,15161.0,2978.0,8378.0,6381.0,9068.0,48107.0,10776.0,20270.0,31256.0
,,,,,,,,131,30776.0,24646.0,18133.0,7227.0,14590.0,2855.0,16198.0,3133.0,8717.0,6737.0,9455.0,49790.0,11143.0,21283.0,32634.0
,,,,,,,,132,32170.0,25316.0,18718.0,7403.0,15097.0,2984.0,17266.0,3428.0,9249.0,6980.0,9957.0,51530.0,11419.0,22115.0,34028.0
,,,,,,,,133,33525.0,25971.0,19131.0,7476.0,15509.0,3095.0,18148.0,3644.0,9670.0,7206.0,10437.0,53185.0,11787.0,22886.0,35219.0
,,,,,,,,134,34692.0,26505.0,19370.0,7525.0,16055.0,3240.0,18747.0,3912.0,10087.0,7343.0,10837.0,54462.0,11920.0,23519.0,36089.0
,,,,,,,,135,35569.0,26815.0,19955.0,7695.0,16443.0,3330.0,19389.0,4299.0,10602.0,7523.0,11373.0,55496.0,11982.0,24017.0,36569.0
,,,,,,,,136,36243.0,26971.0,20217.0,7805.0,16846.0,3466.0,19966.0,4696.0,10937.0,7876.0,12018.0,56623.0,12216.0,24221.0,36458.0
,,,,,,,,137,36625.0,26828.0,20596.0,7910.0,17076.0,3568.0,20167.0,4982.0,11199.0,8159.0,12530.0,57241.0,12376.0,23912.0,35833.0
,,,,,,,,138,36436.0,26351.0,21395.0,8241.0,17003.0,3558.0,19872.0,5125.0,11238.0,8144.0,12478.0,56819.0,12322.0,23245.0,34887.0
,,,,,,,,139,35503.0,25664.0,20448.0,8026.0,16436.0,3395.0,18574.0,4853.0,10875.0,7632.0,11751.0,54903.0,11782.0,22616.0,34403.0
,,,,,,,,140,34413.0,25239.0,18353.0,7251.0,16047.0,3240.0,17598.0,4533.0,10571.0,7276.0,11022.0,53745.0,11559.0,22345.0,33319.0
,,,,,,,,141,33876.0,25237.0,16691.0,6641.0,16070.0,3030.0,16450.0,4230.0,10006.0,6888.0,10309.0,52103.0,10972.0,20856.0,30722.0
,,,,,,,,142,31892.0,23882.0,15364.0,6081.0,15329.0,2729.0,14806.0,3761.0,9148.0,6354.0,9347.0,47877.0,9961.0,18840.0,27873.0
,,,,,,,,143,29571.0,23555.0,14051.0,5710.0,14047.0,2415.0,13151.0,3300.0,8213.0,5718.0,8353.0,43427.0,8958.0,16921.0,25448.0
,,,,,,,,144,27112.0,22079.0,13340.0,5464.0,12747.0,2193.0,11958.0,2907.0,7456.0,5205.0,7570.0,39885.0,8284.0,15894.0,23750.0
,,,,,,,,145,25460.0,20838.0,12880.0,5311.0,11831.0,2038.0,11125.0,2652.0,6948.0,4819.0,7009.0,37858.0,7828.0,15027.0,22645.0
,,,,,,,,146,24152.0,19241.0,12781.0,5329.0,11222.0,1916.0,10655.0,2491.0,6620.0,4584.0,6719.0,36525.0,7588.0,14686.0,22066.0
,,,,,,,,147,23539.0,19139.0,13200.0,5632.0,10800.0,1910.0,10424.0,2403.0,6416.0,4455.0,6536.0,35677.0,7404.0,14477.0,21934.0
,,,,,,,,148,23457.0,19753.0,13949.0,5947.0,10598.0,1920.0,10592.0,2400.0,6418.0,4521.0,6664.0,35870.0,7506.0,14632.0,22834.0
,,,,,,,,149,23935.0,20377.0,15300.0,6397.0,10744.0,2010.0,11179.0,2487.0,6656.0,4750.0,7112.0,37697.0,7944.0,15712.0,24737.0
,,,,,,,,150,25400.0,21627.0,16846.0,6872.0,11454.0,2209.0,12429.0,2683.0,7080.0,5073.0,7921.0,41356.0,8796.0,16874.0,26199.0
,,,,,,,,151,26534.0,21870.0,18047.0,7218.0,12503.0,2334.0,13269.0,2844.0,7610.0,5568.0,8425.0,43189.0,9436.0,17424.0,27090.0
,,,,,,,,152,27848.0,23264.0,18925.0,7525.0,13533.0,2486.0,14318.0,3016.0,8062.0,6072.0,9024.0,45147.0,10117.0,18152.0,28253.0
,,,,,,,,153,28993.0,23719.0,19266.0,7649.0,14238.0,2588.0,15403.0,3102.0,8372.0,6377.0,9478.0,47636.0,10610.0,19146.0,29735.0
,,,,,,,,154,30593.0,24748.0,19272.0,7663.0,14784.0,2728.0,16439.0,3117.0,8572.0,6675.0,9881.0,49866.0,11089.0,20396.0,31273.0
,,,,,,,,155,32328.0,25819.0,19263.0,7705.0,15634.0,2887.0,17522.0,3221.0,8839.0,7026.0,10268.0,51939.0,11525.0,21485.0,32961.0
,,,,,,,,156,34009.0,26822.0,19521.0,7774.0,16610.0,3018.0,18357.0,3416.0,9268.0,7321.0,10756.0,54256.0,11886.0,22284.0,34359.0
,,,,,,,,157,35458.0,27663.0,19845.0,7819.0,17635.0,3181.0,19033.0,3692.0,9775.0,7553.0,11132.0,56396.0,12227.0,23745.0,35311.0
,,,,,,,,158,36578.0,28310.0,20263.0,7900.0,18629.0,3322.0,19626.0,4019.0,10332.0,7742.0,11477.0,58167.0,12301.0,24378.0,36076.0
