Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
conventional_steam_coal,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
hydroelectric_pumped_storage,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combined_cycle,13,7161.0,2763.3356332924723,0.0,4397.664366707528,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
nuclear,13,2620.0,-2.0078414350712496e-6,0.0,2620.0000020078414,0,0.0,0.0,0.0,0,0.0,0.0,0.0
small_hydroelectric,13,62.0,0.0,0.0,62.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
solar_photovoltaic,13,142.0,-1.99714676745717e-6,0.0,142.00000199714677,0,0.0,0.0,0.0,0,0.0,0.0,0.0
conventional_hydroelectric,14,4512.0,0.0,0.0,4512.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
conventional_steam_coal,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
hydroelectric_pumped_storage,14,1682.0,4.302085320309784e-7,0.0,1681.9999995697915,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combined_cycle,14,5587.0,-1.9601957239775846e-6,0.0,5587.000001960196,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,14,28.0,-4.961809956851712e-7,0.0,28.000000496180995,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
