Zone,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0
t1,286.4558826996819,302.2790023915802,265.49399791064064,267.8645280686547,277.4434409001702,269.3418585315949,272.2121454636008,3.5700328179512144e-5,265.4940159041509,265.4940278210111,276.077589651292,279.6904337870503,272.13048953640237,278.85242209260883,266.3418808091624
t2,286.45587444967487,302.27899922986563,265.4939968446781,267.8645277450668,277.443440651322,269.3418491812728,272.21215698685273,3.478249697739705e-5,265.49400391883387,265.49400800702085,276.077587074624,279.69042727856356,272.1304890912171,278.852421634798,266.3418816452611
t3,286.45587598698694,302.2789981659253,265.49399896249133,267.86452846031835,277.4434412642716,269.3418257296045,272.2121597270261,3.4673583049571356e-5,265.49400272121505,265.49400360246045,276.0775866712825,279.6904387731043,272.13049048546554,278.85242152743956,266.3418801440681
t4,286.45587522310376,302.2789976664034,265.49399926700755,267.8645274912846,277.44344049212515,269.341812385669,272.21232336070506,3.466496478336581e-5,265.49400287166236,265.49400262340083,276.0775852004695,279.6904272801989,272.13048851904716,278.85242160151836,266.3418883096189
t5,286.4558742982025,302.27899859981017,265.49400067407686,267.8645278580361,277.4434405946166,269.34184225431625,273.7944640969117,3.5034736102841676e-5,265.4940068632471,265.49400333085913,276.0775896936866,279.6904366726692,272.1304881604537,278.8524213016737,272.28183878392906
t6,286.45587458668655,302.27899991646046,265.49400206612387,267.8645279926199,277.4434426341008,269.3418513034129,282.75631460375655,3.797789093724059e-5,265.4943433492373,265.4940100844835,276.0775903054789,279.6904353516913,272.13048759877245,278.85242082236454,288.98833215952897
t7,286.4558747538885,302.2790068735655,265.4940022322508,267.86452797894214,277.44346367969933,269.3418688972761,287.7644066737925,3.7824317553369724e-5,268.05204521023313,266.6351442813091,276.07762837103434,280.07024933645266,272.13048940279856,278.852421043291,294.10680451756997
t8,288.31420995261726,303.73574579256365,265.49400051109325,267.8646092389495,282.6898189687784,276.927113628448,286.24658713108715,3.2698581634893424e-5,265.4940129236929,265.49401787695274,289.6180402454866,294.11041679091056,277.91604545705064,283.5961601808618,303.8876886021594
t9,240.88335830166898,302.2789990883627,224.7141269358062,226.7204598461483,236.1842203600276,221.55072191536877,145.7771218384415,3.194849181088991e-5,222.61673413534032,223.79973723068983,222.2113583179876,223.88196164218917,225.43433982399304,232.00558706601646,29.759899125010083
