Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Sum,38872.52,646804.8,1.9952108e6,153882.81,2.1260512e6,540066.6,356836.03,359342.4,342384.47,58014.68,24720.938,433865.78,1.7843896e6,666507.44,68394.81,53973.883,346017.34,249822.08,173325.11,787646.06,1.398139e6,845787.7,123305.11,1.3573361e7
t1,6.159984270296784,132.18697920204391,179.34366283478238,24.39527377803989,311.43839321346053,7.013339779177443e-5,3.566916561242158e-5,46.39628680179637,3.515004873163319e-5,10.350100093709852,3.7199976606247414,58.80645103847698,360.8645097211481,105.90776221263053,8.703999999247905,3.576426334200458e-5,63.337550585590655,4.288040557889439e-5,20.39390151665343,97.0478918352407,3.391346674747396e-5,144.4031718365636,20.9207252030217,0.0
t2,6.159984269453069,132.18697920209596,236.38957441947633,24.126440057969976,311.43839320987803,7.014062390559882e-5,3.5668549735156896e-5,47.225897301631136,3.514963741049336e-5,10.350100167875134,3.719997660884105,58.80645083074901,288.0741734111718,108.14380217743931,8.703999999247907,3.5765102165247623e-5,63.33755059879507,4.2882360805372064e-5,18.508069859672737,112.24556244732493,3.39121578152714e-5,144.40317183610898,20.92072520154833,0.0
t3,6.159984269139721,132.18697920290913,185.2227377393563,24.1550068400853,311.4383932082535,7.011747378986317e-5,3.5668637988321425e-5,42.781739121966474,3.514954205626011e-5,10.350099992967078,3.7199976616332178,58.806450696870556,62.910229725333814,108.55624960402578,8.703999999247909,3.576586532159409e-5,63.33755059876897,4.288367774494451e-5,16.09946950249807,114.9944474447125,3.391211954832226e-5,144.40317183649245,20.920725200518806,0.0
t4,6.159984269020664,132.18697920416616,194.96072138111808,24.200753568452093,311.4383932080793,7.011555673901135e-5,3.56686731369136e-5,44.32514514800421,3.514952924093474e-5,10.3500998938886,3.7199976620035553,58.80644518822039,7.543799345136832,110.29387961781315,8.703999999247907,3.57660802114629e-5,63.337550598170914,4.2884037397515584e-5,15.785409400004031,118.80025935094146,3.391393694012982e-5,144.40317183288332,20.920725179375545,0.0
t5,6.159984269277625,132.18697920514578,177.40111400522377,24.122898015182777,311.4383932091753,7.010454213262118e-5,3.56688899465187e-5,45.287953298675916,3.514965586469254e-5,10.350100114371447,3.7199976613311043,6.060287957966792e-5,8.919793072948863e-5,3.735672210079715e-5,8.703999999247912,3.576653973407342e-5,63.337550592706684,4.2879810926450746e-5,22.77830938978746,115.20366367893477,3.391606389070116e-5,0.0001065132578495709,5.652656089320764e-5,0.0
t6,6.159984269677333,132.18697920644175,166.48063509876226,24.159308827656822,311.438393211406,7.009541033458536e-5,3.567056962464616e-5,44.173344756580946,3.51502938236981e-5,10.350100152360131,3.7199976610538648,58.806576879333264,4.007377128378192e-5,63.386020972567366,8.703999999247928,3.578257101607572e-5,63.33755048568381,4.287858401290995e-5,24.412740485461327,110.12090166996178,3.392131027096608e-5,56.83326939895653,0.0002977309630494613,0.0
t7,6.159984272056958,132.1869774045024,0.0003210631123067261,24.1568852334647,311.4383929403158,7.009489091762796e-5,6.795586029523194e-5,52.72483752131806,3.56664453016354e-5,8.88909201294588,3.719997660885965,58.80658849928151,65.83743019706883,75.79577409251209,8.703999999254854,1.6521213912013892,61.82636759972385,4.534079809117141e-5,33.36015678234094,196.67092955679254,3.418591734221018e-5,144.40317314434296,20.920765811019194,0.0
t8,6.1599826978954875,86.91086708241612,0.00010578048045686567,5.406318871377761e-5,273.4371419329398,7.016389008198349e-5,3.566832343485763e-5,78.99999211066066,8.789005028150065,10.350137330410277,3.719999345988215,0.00037635017149051993,24.262664169137594,113.27279504815725,8.703999999247927,3.576516498014319e-5,63.33756975815198,4.547838835863143e-5,36.0000075842808,196.67128126169908,62.61644166550231,99.65890288850476,20.920786056863527,0.0
t9,6.159999337379048,126.78940654975561,507.4925950692226,26.89995747420527,311.43839957121565,8.273356273198932e-5,7.890614723096758e-5,4.8036170933496916e-5,158.3999588261474,4.012087606828028,5.566789809451575e-5,58.806604095734485,382.9035595765181,113.27279997007777,8.70399999910646,7.3654217100345605,0.00013823158299317356,4.572033521595188e-5,1.3848578704891161,4.471110719912153e-5,0.0009039540353066492,144.40319996542914,20.920799956177195,0.0
