Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
conventional_hydroelectric,1,208.0,0.0,0.0,208.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
conventional_steam_coal,1,9497.0,9497.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combined_cycle,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
solar_photovoltaic,1,201.0,-6.1637593529992635e-6,0.0,201.00000616375937,0,0.0,0.0,0.0,0,0.0,0.0,0.0
biomass,2,81.0,0.0,0.0,81.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
conventional_steam_coal,2,5244.0,5244.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
hydroelectric_pumped_storage,2,1998.0,2.0016200691085954e-6,0.0,1997.99999799838,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combined_cycle,2,5462.0,5462.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combined_cycle,2,506.0,506.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
nuclear,2,1161.0,-6.256262965607394e-6,0.0,1161.000006256263,0,0.0,0.0,0.0,0,0.0,0.0,0.0
onshore_wind_turbine,2,2194.0,-6.214732018257232e-6,0.0,2194.000006214732,0,0.0,0.0,0.0,0,0.0,0.0,0.0
solar_photovoltaic,2,132.0,-6.196246350788013e-6,0.0,132.00000619624635,0,0.0,0.0,0.0,0,0.0,0.0,0.0
conventional_hydroelectric,3,275.0,0.0,0.0,275.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
