Zone,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0
t1,-1.6411728515917564e-5,-2.1874316859439356e-5,-2.167629985714431e-5,-5.46155027454938e-5,-3.796384725992462e-5,-0.00018525290147172166,-3.1409862943211324e-5,-0.00011371135964747094,-5.436321449831748e-5,-6.038254627831859e-5,-5.207816591611551e-5,-8.87254814395021e-6,-3.8951470108446095e-5,-2.35796098552211e-5,-1.495399470177488e-5
t2,-1.6806833398342848e-5,-2.1315361719659537e-5,-2.184616092751187e-5,-5.496263092805072e-5,-4.0075035026704856e-5,-0.00018998767228758408,-3.2068313184752395e-5,-0.00011519526057619098,-5.567757640717915e-5,-6.066784324698095e-5,-5.320952945525235e-5,-9.055699437141045e-6,-3.924367225980995e-5,-2.358617501772331e-5,-1.5069930135849744e-5
t3,-1.7161451555054545e-5,-2.2151036893551282e-5,-2.2199806088840234e-5,-5.567760958147248e-5,-4.14105413956936e-5,-0.0001906716387811888,-3.228577162300654e-5,-0.00011582504437829783,-5.644897885716942e-5,-6.116703118618064e-5,-5.397543456161722e-5,-9.14145535061675e-6,-3.932014479077477e-5,-2.3249710435125866e-5,-1.5065645104540158e-5
t4,-1.727126618523736e-5,-2.2518296455221723e-5,-2.2003835450144035e-5,-5.4792052312920624e-5,-4.2337348195059535e-5,-0.00019101547185516033,-3.2236646762504665e-5,-0.00011395601571717652,-5.6306455843410815e-5,-6.0108443168638866e-5,-5.3640625257069855e-5,-9.110601782307599e-6,-3.899448288044297e-5,-2.253386118165906e-5,-1.4588989089038964e-5
t5,-1.7234037871378794e-5,-2.2664024347262635e-5,-2.1482883179366302e-5,-5.3043018803413294e-5,-4.252429669292005e-5,-0.00018846654119337612,-3.160901864959061e-5,-0.00011173233621500892,-5.5560761450486984e-5,-5.8970750119632275e-5,-5.281820485926839e-5,-8.990956441862862e-6,-3.8100399987114656e-5,-2.078119911221665e-5,-1.3562690473353206e-5
t6,-1.6823513441111928e-5,-2.2751635777827885e-5,-2.084562469757264e-5,-5.150215849399661e-5,-4.1329760092297585e-5,-0.00018121220658898156,-3.0130124155287076e-5,-0.00010802905284249713,-5.400293016906238e-5,-5.650917459800307e-5,-5.016085940569475e-5,-8.65175075919498e-6,-3.6345475764579566e-5,-1.9028681904569528e-5,-1.2014927126253196e-5
t7,-1.6074923420022412e-5,-2.2948778877419932e-5,-2.0039251571206672e-5,-5.0489593790432186e-5,-3.8908538114062154e-5,-0.0001702878780244331,-2.835963341057094e-5,-9.92718423897703e-5,-5.076783643297688e-5,-5.272615041537643e-5,-4.689135306369395e-5,-8.116387724343185e-6,-3.396256940226354e-5,-1.8540792770980737e-5,-1.1612272044717946e-5
t8,-1.5009624784635794e-5,-2.1692907523104373e-5,-2.0421679383909668e-5,-5.147087144994307e-5,-3.671709087685872e-5,-0.0001666051768400025,-2.6664317172522662e-5,-0.00010438306887819791,-5.170953771008591e-5,-5.375626924901553e-5,-4.631728465465225e-5,-7.773241543816944e-6,-3.391364219748671e-5,-1.896141275943346e-5,-1.1741937553875798e-5
t9,-1.4666757795703187e-5,-2.100160213714301e-5,-2.1918463112904514e-5,-5.4210224085505954e-5,-3.6106992666406475e-5,-0.00017906785918517105,-2.6750166134853663e-5,-0.00012273648663042332,-5.597175889296356e-5,-5.482744539530115e-5,-4.937759201249656e-5,-7.670398511235326e-6,-3.420105859366014e-5,-1.9884068575974433e-5,-1.237888068431109e-5
