Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
landbasedwind_ltrg1,1,0,0,5.06E-06,5.06E-06,0,0,0,0,0,0,0,0
utilitypv_losangeles,1,5645,-2.20E-06,12897.0822,18542.08221,0,0,0,0,0,0,0,0
battery,1,0,0,0.000238376,0.000238376,0,0,0.002367796,0.002367796,0,0,0,0
nuclear,1,0,0,0,0,0,0,0,0,0,0,0,0
naturalgas_ccs100,1,0,0,6.71E-06,6.71E-06,0,0,0,0,0,0,0,0
naturalgas_ccccsavgcf,2,0,0,1.02E-05,1.02E-05,0,0,0,0,0,0,0,0
naturalgas_ccavgcf,2,4591,-2.20E-06,1870.800439,6461.800441,0,0,0,0,0,0,0,0
naturalgas_ctavgcf,2,0,0,6.78E-05,6.78E-05,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,2,0,0,5.33E-06,5.33E-06,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,2,0,0,6.81E-06,6.81E-06,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,2,0,0,6.61E-06,6.61E-06,0,0,0,0,0,0,0,0
utilitypv_losangeles,2,9796,-2.20E-06,6738.808,16534.808,0,0,0,0,0,0,0,0
battery,2,0,0,765.7580916,765.7580916,0,0,3331.760649,3331.760649,0,0,0,0
nuclear,2,0,0,0,0,0,0,0,0,0,0,0,0
naturalgas_ccs100,2,0,0,8.14E-06,8.14E-06,0,0,0,0,0,0,0,0
naturalgas_ccccsavgcf,3,0,0,4926.995398,4926.995398,0,0,0,0,0,0,0,0
naturalgas_ccavgcf,3,0,0,3.46E-05,3.46E-05,0,0,0,0,0,0,0,0
naturalgas_ctavgcf,3,0,0,2.31E-05,2.31E-05,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,3,0,0,0.000332779,0.000332779,0,0,0,0,0,0,0,0
offshorewind_otrg3,3,559,0,490.9999978,1049.999998,0,0,0,0,0,0,0,0
offshorewind_otrg3,3,0,0,2.02E-06,2.02E-06,0,0,0,0,0,0,0,0
offshorewind_otrg3,3,1199,0,0.999997804,1199.999998,0,0,0,0,0,0,0,0
offshorewind_otrg3,3,1769,0,0.9999978,1769.999998,0,0,0,0,0,0,0,0
offshorewind_otrg3,3,2469,0,0.9999978,2469.999998,0,0,0,0,0,0,0,0
offshorewind_otrg3,3,2509,0,0.999997798,2509.999998,0,0,0,0,0,0,0,0
utilitypv_losangeles,3,10551,-2.20E-06,4786.26,15337.26,0,0,0,0,0,0,0,0
battery,3,2249,-1.74E-06,2928.866727,5177.866728,9890,9890,29288.66727,29288.66727,0,0,0,0
nuclear,3,0,0,0,0,0,0,0,0,0,0,0,0
naturalgas_ccs100,3,0,0,6.68E-05,6.68E-05,0,0,0,0,0,0,0,0
naturalgas_ccccsavgcf,4,0,0,1939.809128,1939.809128,0,0,0,0,0,0,0,0
naturalgas_ccavgcf,4,0,0,4.31E-05,4.31E-05,0,0,0,0,0,0,0,0
naturalgas_ctavgcf,4,0,0,2.44E-05,2.44E-05,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,4,0,0,2643.050677,2643.050677,0,0,0,0,0,0,0,0
