Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Sum,454528.88,-1.3692701e7,-1.1643551e8,1.369981e6,-6.249522e7,-4.266774e7,1.34563e6,1.7363996e7,-7.250197e6,2.4552258e6,4.2423725e6,2.8926844e7,-1.3948221e7,3.0676022e7,3.8958338e6,2.0690189e6,5.8005415e6,-1.6846108e7,-1.1611319e7,3.354208e7,5.5508276e7,2.3351192e7,407252.78,-7.353819e7
t1,8.125240596276498e-5,-842.6200435184747,-15461.20656943727,1.6903780608270054,-9595.183271202748,-2321.6351111776653,-3768.4525179022876,0.0020122794303764264,-2.3927355652732907e-5,724.7338916714183,599.999695266769,3783.126311024415,-1.6848333460061709,5195.999971705538,1359.9999960489204,332.70818594574587,1589.5980245937926,-2199.999919895777,-0.0004700975503874963,7177.783870815715,9007.999188653414,4415.999974480934,551.9999676594894,550.8587889536798
t2,8.138637531765186e-5,-1.7309930171338925,-15820.67589258012,123.65435798402861,-9670.361029145228,-1313.8898234656165,-3443.6189780759373,0.002011814199638331,-2.3948766445508143e-5,724.9999720295049,599.9999571799773,3783.126310829097,-467.2496208681477,5195.999971701791,1359.99999604884,398.4474683013914,937.8879671977512,-2199.9999198324413,-0.00046909310298087715,7177.783870538023,9007.999188759102,4415.999974479608,551.999967658103,1360.3743458813005
t3,8.10981746390483e-5,-3.640609474749552,-14844.632817614403,156.20847716348655,-9669.788815717025,-663.3006645447665,-3523.320784673064,0.0020085874668424393,-2.391278313893376e-5,724.999972050056,599.9999572049528,3783.1263104919008,-2396.7373039017866,5195.999971700021,1359.9999960484643,442.4677768153797,731.5905036310404,-2199.9999197071634,-0.00046722225340115764,7177.7838700328075,9007.999188614875,4415.999974478967,551.9999676577048,846.7566488073038
t4,8.0870708617814e-5,-132.52514903399134,-13704.047950032567,233.80669191023642,-9579.128422949685,-574.7655897764633,-3899.6243449701014,0.002003902445971343,-2.3880044665708437e-5,724.9999720397473,599.9999571865792,3783.126310103948,-4057.484123396741,5195.999971704985,1359.9999960481232,388.44980933120127,549.7518490120885,-2199.999919576094,-0.00046530964783668936,7177.783869487474,9007.999189043829,4415.999974483308,551.9999676586982,-157.65634614196222
t5,8.082815777486337e-5,-564.2362112076343,-12737.968924252109,751.1755612577572,-8913.887283405224,-694.3829431673365,-4116.670498076691,0.002000320883711545,-2.3862088153256406e-5,724.9999719756814,599.9999571025872,3783.126310171524,-7592.186460936098,5195.999971718802,1359.99999604808,304.4150811473566,498.0919737701893,-2199.9999195775135,-0.0004644256036517511,7177.783869863644,9007.999191650342,4415.999974494648,551.9999676520945,-2447.7388209085557
t6,8.081387993254992e-5,-2353.6483326186876,-11169.655644850045,999.9997390668852,-8171.880825554449,-702.5751865343426,-3925.7098283780156,0.0020062867973418227,-2.3844833857396364e-5,724.7441044071953,599.9996954369399,3783.1263104961376,-10283.888404607667,5195.999978065156,1359.9999960483951,317.1907861693653,677.8986043760727,-2199.999919695967,-0.00046971671810028015,7177.783870210621,9007.999513143182,4415.999979917029,551.9999733457704,-3994.613998017295
t7,8.05655594940619e-5,-6709.998363697246,-7476.678652899588,999.9997022226792,-7814.5933289053855,-678.6376547557776,-3399.6809676434286,0.0020152553138220045,-6.783615019463111e-6,724.726905222733,599.9996950265521,3783.126204732812,-11799.999762696343,5195.9999761584795,1359.9999960487035,395.6088828193072,998.1891361201709,-2199.9999151172697,-0.00047625984842115596,7177.783864134914,9007.999494376036,4415.999979708996,551.9999733324202,-4868.153223033817
t8,7.810257601891508e-5,-4337.173572217127,-9751.322607098538,0.0002042091531212732,-5007.676168926501,-402.77850782947024,-3136.1826359964643,0.0020438944298662716,-2.3006782015076043e-5,724.999968645709,599.9999543796492,3773.7326061788744,-11799.99788233548,5195.999974726985,1359.999995950294,111.68468716535659,1669.364108227947,-2199.9996853582325,-389.17613887395254,6653.048997289618,9007.988126599364,4415.999977295027,551.9999733418986,-2959.48652563567
t9,9.050324715412065e-5,-902.7380622208323,-8431.188085929678,0.0002114712570993505,-6907.787794394465,422.74397401784034,4469.99988344869,4999.9998870533345,-2.6769505017475186e-5,486.4885103857076,599.999636305356,3783.1263398445094,11799.9998143307,5134.774341923506,1359.9999945364425,739.5526783750099,2656.5097887229103,-1906.2884997645056,-0.0005384697897772113,0.0006377835320692753,4094.578218940714,-1011.0355771831665,-551.9997998603332,20836.73562305048
