Segment,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,Total
Zone,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0
Sum,-0.032199685,51195.555,6264.913,70284.93,-0.03219982,6799.8643,-0.03219993,-0.028277742,-0.03219987,-0.027998399,-0.03219991,-0.028580183,-0.032199897,-0.02857263,-0.03220066,-0.028719386,-0.032199908,-0.028579079,-0.032199908,-0.02857914,-0.03219978,4263.999,-0.032199956,-0.028593127,-0.032199904,-0.028578866,-0.032199737,-0.027434943,-0.03219959,30808.154,169616.67
t1,-3.6884639696161402e-6,-3.3138735538455907e-6,-3.6884634071647007e-6,-3.3137613108765173e-6,-3.6884666858682796e-6,-3.314596455436273e-6,-3.688465894268076e-6,-3.314391822015696e-6,-3.688465381509122e-6,-3.3142276782889443e-6,-3.688468759238316e-6,-3.3150795597534188e-6,-3.688463851344467e-6,-3.3139252432367524e-6,-3.6885404392931655e-6,-3.3314721767018253e-6,-3.6884675590824774e-6,-3.314812148178323e-6,-3.68846792292005e-6,-3.314903448039344e-6,-3.688463798776305e-6,-3.313914891436787e-6,-3.6884655449105815e-6,-3.3142740091710255e-6,-3.6884647701593437e-6,-3.3141179757862234e-6,-3.6884632157108406e-6,-3.3137147021739944e-6,-3.6884634119403987e-6,-3.3137223409809305e-6,-5.270765401175546e-5
t2,-3.6884639733850447e-6,-3.3138801194492186e-6,-3.6884634078061097e-6,-3.3137619774512466e-6,-3.688467024980626e-6,-3.3146692273394824e-6,-3.688466228549807e-6,-3.314464029596716e-6,-3.6884653815382327e-6,-3.3142392368164106e-6,-3.6884690647364087e-6,-3.3151526112294974e-6,-3.6884638576079227e-6,-3.313927760055015e-6,-3.6885404444959616e-6,-3.3314734559897416e-6,-3.6884678818526113e-6,-3.3148857671170053e-6,-3.6884682461781227e-6,-3.3149785141496045e-6,-3.688463810854674e-6,-3.3139125019326977e-6,-3.6884655473769114e-6,-3.3142804433005083e-6,-3.6884651001087556e-6,-3.3141965435645113e-6,-3.6884632205099696e-6,-3.3137181675606126e-6,-3.688463414809147e-6,-3.3137302386687316e-6,-5.27078943450377e-5
t3,-3.688463973642594e-6,-3.313882261385046e-6,-3.6884634092966395e-6,-3.3137620530547863e-6,-3.688467001264493e-6,-3.314667356169017e-6,-3.6884662090939635e-6,-3.3144631671310204e-6,-3.6884653842966633e-6,-3.314243235249146e-6,-3.688469067787325e-6,-3.3151527066128434e-6,-3.6884638571151846e-6,-3.3139270468296868e-6,-3.6885404473620827e-6,-3.331474726245034e-6,-3.688467875847792e-6,-3.314885547694278e-6,-3.688468245814817e-6,-3.3149782896505496e-6,-3.6884638156246653e-6,-3.3139090111004695e-6,-3.688465548601751e-6,-3.31428165526282e-6,-3.68846509656991e-6,-3.314197134576687e-6,-3.6884632237924553e-6,-3.313719982123878e-6,-3.6884634182676052e-6,-3.3137369083257784e-6,-5.270789717629049e-5
t4,-3.6884639730378886e-6,-3.3138823547328532e-6,-3.688463409931955e-6,-3.3137629266735584e-6,-3.6884670013771706e-6,-3.3146694525537973e-6,-3.6884662041385358e-6,-3.3144623936500966e-6,-3.6884653853051437e-6,-3.314243977143108e-6,-3.688469064521724e-6,-3.3151529601102008e-6,-3.6884638583883234e-6,-3.313927628524687e-6,-3.688540443847835e-6,-3.3314741072401605e-6,-3.6884678730658735e-6,-3.3148860407853537e-6,-3.6884682441858466e-6,-3.3149789451794386e-6,-3.6884638154775996e-6,-3.313909286667003e-6,-3.688465547940838e-6,-3.314281529098342e-6,-3.688465094545833e-6,-3.3141976851356328e-6,-3.6884632217653326e-6,-3.3137203201244556e-6,-3.688463417670016e-6,-3.3137380169919683e-6,-5.2707901033936877e-5
t5,-3.688463963688021e-6,-3.3138805354964045e-6,-3.688463401455116e-6,-3.3137625690979115e-6,-3.68846592815783e-6,-3.3144165328263092e-6,-3.6884651271731676e-6,-3.31421142385854e-6,-3.688465384182493e-6,-3.314239749476775e-6,-3.688468059306526e-6,-3.3149149811517915e-6,-3.688463849172406e-6,-3.3139268968501914e-6,-3.688540437003443e-6,-3.331470989903803e-6,-3.6884668337650243e-6,-3.314642340693536e-6,-3.6884672176121197e-6,-3.314738513121894e-6,-3.6884630583415825e-6,-3.313733898225615e-6,-3.6884655404150913e-6,-3.3142789180285058e-6,-3.6884640208460007e-6,-3.313943048663344e-6,-3.6884632104402946e-6,-3.3137181135099935e-6,-3.6884634087469668e-6,-3.3137337862740805e-6,-5.270714883889693e-5
t6,-3.6884639456862105e-6,-3.3138792878245837e-6,-3.6884633785942655e-6,-3.3137613571119717e-6,-3.6884639916378487e-6,-3.313964832725755e-6,-3.6884631744578878e-6,-3.3137531619113996e-6,-3.688465372385446e-6,-3.3142365875785305e-6,-3.68846619016528e-6,-3.314474318179198e-6,-3.6884638268309095e-6,-3.313923427232383e-6,-3.6885404209919078e-6,-3.331467052392265e-6,-3.688464932274111e-6,-3.314193851746489e-6,-3.6884653349874233e-6,-3.3142934692754857e-6,-3.688463031929038e-6,-3.313732297163479e-6,-3.688465523230661e-6,-3.31427834688519e-6,-3.6884638596327813e-6,-3.313908136048036e-6,-3.6884631926625803e-6,-3.3137140805083963e-6,-3.688463393747906e-6,-3.3137237915932277e-6,-5.270578327331357e-5
t7,-3.6884639121555134e-6,-3.3138756965887824e-6,-3.6884633131873486e-6,-3.313754698590845e-6,-3.6884601650117714e-6,-3.3130468194340053e-6,-3.688459301203752e-6,-3.3128262574724993e-6,-3.6884630378323064e-6,-3.3136837659746817e-6,-3.688460357462726e-6,-3.3130752900514683e-6,-3.6884637951819427e-6,-3.3139229688576785e-6,-3.688540412251895e-6,-3.3314647566273323e-6,-3.688461153290486e-6,-3.3132885228637913e-6,-3.6884608457669744e-6,-3.3132170718097754e-6,-3.688458992098477e-6,-3.3127655715165194e-6,-3.6884654890238486e-6,-3.3142765591148343e-6,-3.688460018559842e-6,-3.3129841768471736e-6,-3.688463165249977e-6,-3.3137085641095034e-6,-3.6884633654383327e-6,-3.3137274804736374e-6,-5.270195979125722e-5
t8,-3.688462025099201e-6,-3.3134260616390807e-6,-3.6884598624054232e-6,-3.31293334643255e-6,-3.688460170774422e-6,-3.3130514123543715e-6,-3.6884593051034553e-6,-3.3128316677575465e-6,-3.688461103290197e-6,-3.3132206033354053e-6,-3.6884603535291394e-6,-3.3130794707134948e-6,-3.6884619092657466e-6,-3.3134747170544665e-6,-3.688540414473969e-6,-3.3314653664671494e-6,-3.6884611489659945e-6,-3.3132904700154775e-6,-3.688460835412689e-6,-3.313215844434524e-6,-3.6884589672113413e-6,-3.312763441390395e-6,-3.688463648233523e-6,-3.313841475170218e-6,-3.688459998772375e-6,-3.3129814832230705e-6,-3.6884612596431323e-6,-3.313252324767142e-6,-3.688461472840631e-6,-3.3132792165626633e-6,-5.269978242322847e-5
t9,-3.6884639293797124e-6,-3.31387265714722e-6,-3.6884633652269154e-6,-3.3137554846683147e-6,-3.688469737713582e-6,-3.3152954000988497e-6,-3.6884705056858828e-6,-3.3154607191228327e-6,-3.6884653373873006e-6,-3.3142241575759903e-6,-3.68846901555842e-6,-3.3151499666352713e-6,-3.6884672668003517e-6,-3.3147401196334474e-6,-3.6885404347225016e-6,-3.3314721544794137e-6,-3.6884687962020544e-6,-3.3151085789998252e-6,-3.6884684966634042e-6,-3.3150415472627e-6,-3.6884628980871133e-6,-3.3136891957185186e-6,-3.6884655127054287e-6,-3.3142745682291527e-6,-3.6884638686176722e-6,-3.3139045787507105e-6,-3.6884631796058372e-6,-3.313709437349188e-6,-3.6884676001346606e-6,-3.3147355159578875e-6,-5.2710308097356596e-5
t10,-3.6884639619805147e-6,-3.31387208256333e-6,-3.6884634129542713e-6,-3.3137555598305473e-6,-3.688519848138261e-6,-3.326866295526318e-6,-3.6885199806058483e-6,-3.3268779596286484e-6,-3.6884653627748033e-6,-3.314229777680328e-6,-3.6884690278844425e-6,-3.3151501167989587e-6,-3.6884673105874645e-6,-3.314750172341338e-6,-3.688540458272744e-6,-3.331473727417672e-6,-3.688468822064251e-6,-3.315112672366782e-6,-3.688468513291549e-6,-3.3150444159484896e-6,-3.6884638130185804e-6,-3.313911002221915e-6,-3.68846554462464e-6,-3.3142798356614256e-6,-3.6884647576756035e-6,-3.314117382712879e-6,-3.6884652694676397e-6,-3.314209250400726e-6,-3.68846765396076e-6,-3.314757677497462e-6,-5.2733411327567816e-5
t11,-3.6884639804356796e-6,-3.313878303871765e-6,-3.6884634335634524e-6,-3.313756959190721e-6,-3.688535339965337e-6,-3.330296162492821e-6,-3.6885352686199637e-6,-3.3302631113587267e-6,-3.6884677900981535e-6,-3.3148206827225274e-6,-3.688469032550338e-6,-3.3151492237198346e-6,-3.6884673678651614e-6,-3.3147648261517435e-6,-3.6885404803361093e-6,-3.3314774445478818e-6,-3.6884688338443324e-6,-3.3151158571452874e-6,-3.6884685194815266e-6,-3.3150458194236697e-6,-3.688463834310766e-6,-3.313922753519829e-6,-3.6884655646588395e-6,-3.3142905200734993e-6,-3.68846477077344e-6,-3.3141203687653925e-6,-3.6884658040406457e-6,-3.314337324593496e-6,-3.688468035482629e-6,-3.3148509563373162e-6,-5.274087196294233e-5
t12,-3.6884639936524005e-6,-3.3138713299062492e-6,-3.688463445743363e-6,-3.313753106242223e-6,-3.6885353314672686e-6,-3.3302974845576593e-6,-3.6885352516637587e-6,-3.330263667903073e-6,-3.6884677978237483e-6,-3.3148227653031432e-6,-3.6884690474066452e-6,-3.315151502366034e-6,-3.688467383512236e-6,-3.314773159907643e-6,-3.6885404966010383e-6,-3.3314786808322047e-6,-3.688468840363779e-6,-3.3151171964549197e-6,-3.6884685236337867e-6,-3.3150464222522994e-6,-3.6884638467445524e-6,-3.313928413012669e-6,-3.688465577738921e-6,-3.314292283194591e-6,-3.688464779640889e-6,-3.314121708807823e-6,-3.688465815604148e-6,-3.3143395154789553e-6,-3.688468188085332e-6,-3.3148885848239842e-6,-5.274087576405648e-5
t13,-3.6884640061972185e-6,-3.313876011499785e-6,-3.6884634639328535e-6,-3.313748516795399e-6,-3.6885353572701728e-6,-3.330299490307343e-6,-3.6885352696921867e-6,-3.330264959001393e-6,-3.6884678046514755e-6,-3.314824674233989e-6,-3.6884690542969068e-6,-3.3151545584811704e-6,-3.6884673953778054e-6,-3.3147762925458733e-6,-3.6885404926505364e-6,-3.331478282047827e-6,-3.6884688408590705e-6,-3.315118350454364e-6,-3.6884685236588097e-6,-3.315046003953597e-6,-3.6884638572451275e-6,-3.3139311466035756e-6,-3.6884655907729703e-6,-3.314294038222946e-6,-3.688464790595681e-6,-3.314122886657949e-6,-3.6884658237607137e-6,-3.314338581783181e-6,-3.688468197437156e-6,-3.3148904424830075e-6,-5.2740887346934103e-5
t14,-3.6884640073459095e-6,-3.313875661144799e-6,-3.6884634655060482e-6,-3.3137492369093848e-6,-3.688535352917415e-6,-3.330298164560075e-6,-3.6885352677080264e-6,-3.330263973311984e-6,-3.688468148017637e-6,-3.314906614431805e-6,-3.688469051688808e-6,-3.315155462878691e-6,-3.6884673941182107e-6,-3.314775961147605e-6,-3.6885404832953082e-6,-3.331478198445567e-6,-3.6884688360766717e-6,-3.3151181593077704e-6,-3.6884685213939296e-6,-3.3150455786456737e-6,-3.6884638556235643e-6,-3.313930918746797e-6,-3.6884655912775716e-6,-3.314293633770617e-6,-3.688464790507511e-6,-3.314121693265318e-6,-3.6884658201084855e-6,-3.3143365651438594e-6,-3.6884681913650655e-6,-3.3148891349213063e-6,-5.274096824498171e-5
t15,-3.6884640039381088e-6,-3.3138696311895255e-6,-3.6884634605001454e-6,-3.313748277349058e-6,-3.6885352589077933e-6,-3.3302924529047365e-6,-3.6885351786688704e-6,-3.330258428977686e-6,-3.6884681438880396e-6,-3.314902870251262e-6,-3.6884690454378866e-6,-3.315154054854809e-6,-3.688467385708188e-6,-3.314771700809272e-6,-3.688540467479323e-6,-3.331476403322844e-6,-3.6884688267527985e-6,-3.315114946678141e-6,-3.6884685162460542e-6,-3.3150434136275085e-6,-3.688463845801711e-6,-3.313926225628289e-6,-3.6884655862344297e-6,-3.314289384547604e-6,-3.688464784989749e-6,-3.3141209638538893e-6,-3.688465811815817e-6,-3.314333688344472e-6,-3.6884676686787266e-6,-3.3147628061900488e-6,-5.274094036086471e-5
t16,-3.688463980738854e-6,-3.313871479825705e-6,-3.6884634353833484e-6,-3.313754084530437e-6,-3.6884766949865286e-6,-3.316926961528734e-6,-3.688476011586956e-6,-3.316748119099562e-6,-3.688468127617553e-6,-3.314897554573098e-6,-3.68846903134332e-6,-3.315154320994663e-6,-3.688467355586903e-6,-3.314758196413254e-6,-3.68854043994011e-6,-3.3314742219208796e-6,-3.688468802517996e-6,-3.3151115666291927e-6,-3.6884685020911956e-6,-3.3150446592078754e-6,-3.68846382013067e-6,-3.313916746479771e-6,-3.6884655611550695e-6,-3.3142801601922818e-6,-3.688464766342442e-6,-3.314117541695189e-6,-3.688465254955976e-6,-3.3141997546863094e-6,-3.688467622961124e-6,-3.3147464505639045e-6,-5.271393579414903e-5
t17,-3.688463949602752e-6,-3.3138665405642344e-6,-3.688463397207054e-6,-3.313754290718812e-6,-3.6884658148576105e-6,-3.3143894723136524e-6,-3.6884650156233525e-6,-3.3141832207600965e-6,-3.6884653452404476e-6,-3.314231103802567e-6,-3.6884641718570594e-6,-3.313999457468108e-6,-3.688463837019415e-6,-3.313918380679972e-6,-3.68854040267119e-6,-3.3314666912010096e-6,-3.688464933763384e-6,-3.3141932178565517e-6,-3.688464625300038e-6,-3.3141252647096513e-6,-3.688462896130296e-6,-3.313697018768835e-6,-3.68846552642871e-6,-3.314273197839389e-6,-3.688463858472997e-6,-3.3139009829611436e-6,-3.688463175479837e-6,-3.3136909220850472e-6,-3.6884633720687046e-6,-3.313729295537076e-6,-5.270613440038632e-5
t18,-3.6884627979058534e-6,-3.31359447610764e-6,-3.688462208513014e-6,-3.3134899833225534e-6,-3.6884589284805074e-6,-3.3127596643676933e-6,-3.6884580548312494e-6,-3.3125403912339583e-6,-3.6884642330210925e-6,-3.3139787552941907e-6,-3.6884591314431723e-6,-3.3127930379427264e-6,-3.6884609468596422e-6,-3.3132479353985894e-6,-3.688460998724314e-6,-3.3131903372085407e-6,-3.6884599394311973e-6,-3.3130053252115495e-6,-3.6884596251769417e-6,-3.3129323332197178e-6,-3.6884577341878805e-6,-3.3124759218102457e-6,-3.6884643959871437e-6,-3.314018212756867e-6,-3.6884587928488527e-6,-3.312679850363638e-6,-3.688462013039589e-6,-3.3134321544901626e-6,-3.688459341435416e-6,-3.3127785472140783e-6,-5.2700091543446204e-5
t19,-3.688452868966644e-6,-3.311165766090889e-6,-3.6884521613041093e-6,-3.311077939544325e-6,-3.6884565506427384e-6,-3.312180472985921e-6,-3.6884556396433516e-6,-3.311955596010627e-6,-3.6884535629475828e-6,-3.3114172160241645e-6,-3.688456760268882e-6,-3.3122204408788194e-6,-3.6884527112923886e-6,-3.3112668435895613e-6,-3.688540386033779e-6,-3.3314669731406373e-6,-3.6884575864516448e-6,-3.3124377416686786e-6,-3.6884572625443776e-6,-3.3123630822406615e-6,-3.688451624337472e-6,-3.311004585738964e-6,-3.688454699989619e-6,-3.311687776105323e-6,-3.6884527786687697e-6,-3.311225863323024e-6,-3.688451960801999e-6,-3.3110154948877424e-6,-3.6884509327737373e-6,-3.3107485607104687e-6,-5.2689004916223776e-5
t20,-3.6884528735652195e-6,-3.3111621443770504e-6,-3.688452162579993e-6,-3.3110779731821095e-6,-3.6884585871162465e-6,-3.312667932248816e-6,-3.6884576914517767e-6,-3.312446302697432e-6,-3.688453563786944e-6,-3.311419789578189e-6,-3.688456752524221e-6,-3.3122211181394885e-6,-3.6884527071353453e-6,-3.3112660729383225e-6,-3.6885403901498936e-6,-3.3314682870263597e-6,-3.6884576113259726e-6,-3.312440512957761e-6,-3.688457279636564e-6,-3.3123659529569316e-6,-3.6884516230981104e-6,-3.3110059732777664e-6,-3.688454698260064e-6,-3.311688442209458e-6,-3.6884527888152973e-6,-3.311225147262786e-6,-3.6884519633014813e-6,-3.3110165614493798e-6,-3.6884509350884602e-6,-3.3107498082308573e-6,-5.2689986061471045e-5
