Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Sum,7075.4487,428067.16,2.5584935e6,76441.3,1.9936036e6,310900.78,310658.97,258029.55,254915.1,25555.979,28228.947,257478.42,1.5832854e6,541638.56,65150.938,32078.697,298201.44,481448.06,159530.28,749120.8,1.00632006e6,1.00046744e6,62984.434,1.2489674e7
t1,2.1424504714957176e-5,10.225964417943189,261.83590615542283,2.5377972205269263e-5,231.75521239171434,26.59143263681643,24.85904156852155,48.0921701018644,2.0591432676699875e-5,3.5484344884789847,3.719967469949363,2.030930792993407e-5,81.49944730752904,2.1345708237748247e-5,8.70399999920576,5.511744891355595,60.40000445474606,56.2821522751939,35.49695194404535,2.773228491802057e-5,43.30680298117792,121.27458896447727,1.9880117529263038e-5,0.0
t2,2.1424316664307982e-5,20.22622454707896,225.7487730947522,2.536995818801046e-5,205.5994116810785,28.878104705421205,21.1838539580841,48.18666021680703,2.0591184816549753e-5,0.36339660546527036,3.7199675544978352,2.0281008312342687e-5,59.38300797023039,2.1338396726861572e-5,8.703999999204159,4.119050937045806,60.40000446107398,45.029985140437816,35.99998049961858,2.307200325859661e-5,14.418580765998488,90.27477284990108,1.988054596732962e-5,0.0
t3,2.1424286317790745e-5,23.513161232533104,216.69268493735777,2.5362511663615643e-5,199.29891070516777,27.348000537718246,25.412020408798323,47.709059621474516,2.059125827197773e-5,0.3982198647073011,3.719967554551749,2.0278841316222904e-5,76.65275872598234,2.1336435025649693e-5,8.703999999204157,4.938409080498398,60.40000447183763,42.49773438039061,35.99998049240875,2.3030521927388808e-5,7.562134338546535,84.71670247323566,1.9880858437501194e-5,0.0
t4,2.1424277508685597e-5,25.198514953021743,215.5750887928385,2.5363820798144385e-5,197.8902840778801,29.633433730282405,23.074602349765787,48.907705150285715,2.059131749375493e-5,0.4584368699264029,3.7199675545942372,2.028049531881322e-5,55.52766412042414,2.1338733911944036e-5,8.703999999204157,4.679369405934837,60.400004476033374,45.754562219136595,35.99998047074457,2.3021885504901008e-5,8.237030170723775,95.26303330622635,1.988052643845015e-5,0.0
t5,2.142435471024319e-5,24.04822629884739,229.84134700231724,2.5372811079840464e-5,211.43825091301625,11.0261764462257,24.416029304830754,23.021104800242334,2.0591387909736152e-5,4.905237301009828,3.7199673924285785,16.465141666649423,104.63081724496026,2.1342270312797394e-5,8.703999999209358,6.760297656560703,60.40000434813591,62.699984122822,11.256645742352022,0.0001382108521942503,17.756784988949416,119.39968185635894,1.9880147802660328e-5,0.0
t6,2.14248047686801e-5,17.041326315820005,268.47055562054885,2.5377717759124865e-5,251.8368666175429,2.540425555729393,46.1183739268124,4.0748310529688616e-5,2.0591310727726643e-5,0.11611575251195681,3.719966496487404,35.102597068640755,175.31739253755322,2.1371334861666976e-5,8.703999999218738,2.3069315340818566,12.486669789480215,62.69998428229767,7.818696929222599e-5,126.21710362933521,36.42237411922853,140.95901280360283,1.9878154844710708e-5,0.0
t7,2.157233272634452e-5,5.396094261556347e-5,344.1880326586105,2.5380039862406674e-5,310.86308501533955,5.782451081089257,49.8446081345245,3.912591644217607e-5,0.8673210970511033,2.6815414038435983,3.7199590174178407,35.28000751113783,212.57522033217228,2.1379029678643047e-5,8.703999999237086,2.076569304555722,2.5770925176904553,62.70000557954358,10.428112913312406,196.6712854436192,69.58066169084094,141.92594693759204,1.9877068817416e-5,0.0
t8,4.155865156574699,5.32256133253072e-5,374.1989324969437,2.467855177866629e-5,311.43837802441976,5.311818700250835,40.73308718880188,3.859266740589534e-5,48.629878183381756,2.2589379733723107,3.7199590646294336,35.28000552101669,144.75226800678368,2.07604892855639e-5,8.703999999237071,3.050988239081889,11.970141218580366,62.70000285181988,14.510347314239166,196.67128066356224,89.61951441914479,132.93757236626797,1.9326062686680327e-5,0.0
t9,2.1425395560198887e-5,20.955261361957785,338.9568663800035,2.5376852561236387e-5,275.4375553384153,6.600596060625702,39.61611832133595,51.01125862465318,2.058969619636031e-5,2.9674294586961037e-5,3.7199676515583446,35.28000782584734,0.00043072073852352586,2.3063814857585866e-5,8.703999999199311,3.8867045800398237,60.40000770805589,62.699987925343976,7.373733595491743,12.520335334677632,34.127839062424286,10.73784083587232,19.448034216027576,0.0
