Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15
9000.0,1.0,1.0,1.0,9000.0,20.0,96.0,96.0,1,24120.0,18837.0,19815.0,7348.0,10296.0,1997.0,12245.0,3200.0,6674.0,5838.0,7183.0,46048.0,8933.0,15571.0,24281.0
,2.0,0.067,0.075,603.0,,,1152.0,2,23141.0,18095.0,20239.0,7529.0,9871.0,1930.0,11836.0,3238.0,6627.0,5754.0,7011.0,45088.0,8937.0,14863.0,23461.0
,,,,,,,192.0,3,22515.0,17646.0,20571.0,7685.0,9601.0,1889.0,11642.0,3284.0,6650.0,5766.0,6868.0,45051.0,8947.0,14662.0,23248.0
,,,,,,,672.0,4,22740.0,18661.0,21720.0,8056.0,9523.0,1936.0,11889.0,3444.0,6802.0,6027.0,7105.0,45598.0,9268.0,14848.0,24104.0
,,,,,,,384.0,5,23035.0,19029.0,22600.0,8256.0,9689.0,2042.0,12205.0,3609.0,7053.0,6251.0,7334.0,46826.0,9667.0,15914.0,25625.0
,,,,,,,480.0,6,24720.0,19164.0,23875.0,8568.0,10415.0,2182.0,13319.0,3862.0,7371.0,6778.0,7968.0,50007.0,10379.0,17698.0,27861.0
,,,,,,,864.0,7,26449.0,19733.0,24777.0,8787.0,11236.0,2258.0,14620.0,4013.0,7583.0,7606.0,8426.0,53788.0,11426.0,19501.0,30510.0
,,,,,,,1248.0,8,28641.0,21176.0,22160.0,7980.0,11787.0,2220.0,15944.0,3274.0,6818.0,7819.0,8183.0,57600.0,11842.0,20798.0,32626.0
,,,,,,,192.0,9,29754.0,22400.0,20264.0,7406.0,12087.0,2027.0,16167.0,2586.0,6093.0,7891.0,7608.0,58276.0,11898.0,20918.0,32830.0
,,,,,,,576.0,10,29553.0,22712.0,18125.0,6767.0,12319.0,1810.0,15792.0,1880.0,5321.0,7530.0,6769.0,56846.0,11479.0,20936.0,31587.0
,,,,,,,384.0,11,29522.0,22698.0,17626.0,6617.0,12649.0,1669.0,15684.0,1660.0,5076.0,7742.0,6433.0,56310.0,11549.0,21247.0,30845.0
,,,,,,,288.0,12,29975.0,22823.0,16716.0,6265.0,12976.0,1623.0,15839.0,1537.0,4922.0,7832.0,6438.0,56677.0,11480.0,21725.0,31016.0
,,,,,,,192.0,13,30233.0,22891.0,16868.0,6242.0,12974.0,1642.0,15573.0,1604.0,4968.0,8048.0,6658.0,56699.0,11557.0,21992.0,30907.0
,,,,,,,192.0,14,30159.0,22726.0,17124.0,6269.0,13057.0,1634.0,15484.0,1726.0,5099.0,7821.0,6666.0,55701.0,11167.0,22474.0,30691.0
,,,,,,,192.0,15,30669.0,22612.0,18814.0,6737.0,13711.0,1803.0,15929.0,2315.0,5791.0,8192.0,7350.0,56743.0,11473.0,24121.0,31774.0
,,,,,,,288.0,16,33120.0,23368.0,22710.0,7807.0,14855.0,2165.0,17344.0,3622.0,7321.0,9455.0,9055.0,61195.0,12704.0,26872.0,35073.0
,,,,,,,576.0,17,36550.0,24617.0,27773.0,9130.0,15922.0,2663.0,19169.0,5236.0,9266.0,11038.0,11189.0,66888.0,14187.0,29076.0,38804.0
,,,,,,,192.0,18,38999.0,25799.0,33018.0,10642.0,15546.0,3104.0,20592.0,6815.0,11166.0,12390.0,13081.0,70878.0,15525.0,28357.0,41940.0
,,,,,,,480.0,19,37023.0,25637.0,29574.0,9650.0,14072.0,3056.0,19098.0,6347.0,10745.0,10781.0,12223.0,66207.0,14134.0,25601.0,41033.0
,,,,,,,96.0,20,33505.0,24874.0,24130.0,8109.0,13629.0,2781.0,17104.0,5070.0,9415.0,8487.0,10538.0,60674.0,12168.0,23260.0,36219.0
,,,,,,,,21,31654.0,23974.0,22135.0,7544.0,13247.0,2607.0,16164.0,4602.0,8805.0,7801.0,9859.0,57912.0,11358.0,21426.0,33633.0
,,,,,,,,22,29407.0,22476.0,20656.0,7136.0,12472.0,2441.0,15048.0,4116.0,8152.0,7086.0,9107.0,53812.0,10437.0,19405.0,30939.0
,,,,,,,,23,26772.0,20581.0,19395.0,6904.0,11512.0,2181.0,13440.0,3600.0,7386.0,6292.0,8129.0,49026.0,9415.0,17482.0,28186.0
,,,,,,,,24,24634.0,19014.0,19008.0,6908.0,10867.0,2001.0,12276.0,3346.0,6884.0,5829.0,7488.0,45795.0,8765.0,16647.0,26345.0
,,,,,,,,25,24346.0,19221.0,20816.0,7483.0,10037.0,2009.0,12295.0,3765.0,7249.0,6632.0,7675.0,45727.0,9500.0,15764.0,26685.0
,,,,,,,,26,23119.0,19756.0,20189.0,7387.0,9415.0,1879.0,11403.0,3454.0,6800.0,6092.0,7057.0,43215.0,9006.0,14920.0,25206.0
,,,,,,,,27,22295.0,19239.0,20673.0,7541.0,9162.0,1895.0,11385.0,3528.0,6833.0,6220.0,7054.0,42726.0,9123.0,14630.0,25264.0
,,,,,,,,28,21976.0,19130.0,21349.0,7788.0,8845.0,1918.0,11477.0,3601.0,6888.0,6339.0,7125.0,42687.0,9312.0,14732.0,25769.0
,,,,,,,,29,21819.0,19224.0,21920.0,7923.0,8900.0,1979.0,11812.0,3653.0,6988.0,6445.0,7225.0,43004.0,9572.0,15091.0,26670.0
,,,,,,,,30,22482.0,18924.0,22647.0,8100.0,9161.0,2097.0,12556.0,3776.0,7121.0,6693.0,7554.0,44732.0,10051.0,15810.0,28363.0
,,,,,,,,31,23640.0,19228.0,22984.0,8180.0,9429.0,2114.0,13297.0,3647.0,6943.0,7134.0,7620.0,46889.0,10755.0,16938.0,30070.0
,,,,,,,,32,24727.0,20039.0,19414.0,7091.0,9805.0,1991.0,13964.0,2566.0,5701.0,6532.0,6999.0,48964.0,10295.0,18154.0,30223.0
,,,,,,,,33,26026.0,19960.0,18157.0,6681.0,10656.0,1863.0,14499.0,2066.0,5157.0,6822.0,6768.0,50992.0,10587.0,19439.0,29832.0
,,,,,,,,34,27806.0,20949.0,17861.0,6561.0,11435.0,1785.0,15007.0,1883.0,4981.0,7393.0,6873.0,53019.0,11110.0,20542.0,29855.0
,,,,,,,,35,29026.0,21542.0,18504.0,6742.0,12049.0,1667.0,15203.0,1912.0,5040.0,8121.0,6647.0,55161.0,11642.0,21471.0,29811.0
,,,,,,,,36,30341.0,22062.0,18186.0,6563.0,12795.0,1683.0,15877.0,1929.0,5106.0,8439.0,6729.0,56871.0,11742.0,22710.0,30167.0
,,,,,,,,37,31774.0,22654.0,19266.0,6807.0,13065.0,1787.0,16580.0,2275.0,5519.0,9104.0,7350.0,58736.0,12071.0,23469.0,31615.0
,,,,,,,,38,32133.0,22730.0,19769.0,6921.0,13156.0,1820.0,16482.0,2445.0,5700.0,9023.0,7532.0,58120.0,11779.0,23876.0,31895.0
,,,,,,,,39,32396.0,22561.0,21285.0,7348.0,13224.0,1923.0,16654.0,2905.0,6236.0,9110.0,8017.0,57972.0,11833.0,24767.0,33016.0
,,,,,,,,40,33242.0,22717.0,23411.0,7936.0,13599.0,2094.0,16990.0,3621.0,7089.0,9293.0,8810.0,58854.0,12076.0,26121.0,34542.0
,,,,,,,,41,34711.0,23223.0,26738.0,8765.0,13577.0,2421.0,17722.0,4664.0,8377.0,9830.0,10240.0,60892.0,12653.0,26542.0,36820.0
,,,,,,,,42,35079.0,23387.0,29168.0,9503.0,13993.0,2583.0,17370.0,5351.0,9275.0,9653.0,10611.0,60465.0,12576.0,26847.0,36979.0
,,,,,,,,43,37139.0,24320.0,30085.0,9718.0,14710.0,2906.0,16972.0,6169.0,10434.0,10443.0,11806.0,64239.0,13511.0,28120.0,40926.0
,,,,,,,,44,39069.0,26118.0,28908.0,9341.0,15015.0,3031.0,19552.0,6398.0,10902.0,10663.0,12347.0,68113.0,14013.0,27709.0,41282.0
,,,,,,,,45,37924.0,26115.0,26254.0,8629.0,14737.0,2883.0,18449.0,5900.0,10298.0,9886.0,11659.0,66394.0,13129.0,25446.0,37998.0
,,,,,,,,46,34793.0,24427.0,23666.0,8013.0,13779.0,2584.0,16625.0,5204.0,9362.0,8853.0,10531.0,61343.0,11998.0,22855.0,34063.0
,,,,,,,,47,31341.0,22539.0,22239.0,7852.0,12434.0,2317.0,14717.0,4580.0,8447.0,7861.0,9394.0,56196.0,10979.0,20017.0,30727.0
,,,,,,,,48,27750.0,20792.0,20918.0,7558.0,10979.0,2050.0,12777.0,3930.0,7510.0,6822.0,8187.0,50788.0,9920.0,17472.0,27482.0
,,,,,,,,49,25287.0,20344.0,19872.0,7304.0,9837.0,1812.0,11255.0,3444.0,6833.0,5821.0,7149.0,46541.0,8968.0,15451.0,24973.0
,,,,,,,,50,23406.0,19483.0,19384.0,7224.0,9379.0,1684.0,10229.0,3168.0,6451.0,5301.0,6507.0,44247.0,8530.0,14588.0,23318.0
,,,,,,,,51,22975.0,19264.0,20310.0,7559.0,9163.0,1668.0,10306.0,3295.0,6575.0,5435.0,6568.0,44077.0,8735.0,14204.0,23416.0
,,,,,,,,52,23116.0,19528.0,22278.0,8380.0,9092.0,1742.0,10548.0,3400.0,6761.0,5657.0,6754.0,45007.0,9069.0,13983.0,23884.0
,,,,,,,,53,23682.0,20313.0,24069.0,8859.0,9397.0,1847.0,11293.0,3579.0,7134.0,5998.0,7184.0,47713.0,9773.0,14378.0,24625.0
,,,,,,,,54,25790.0,21775.0,25560.0,9124.0,10356.0,2058.0,13221.0,3870.0,7735.0,6642.0,8059.0,53380.0,10931.0,15075.0,25970.0
,,,,,,,,55,28381.0,23528.0,25855.0,9104.0,11689.0,2115.0,13653.0,3809.0,7954.0,7327.0,8330.0,56600.0,11868.0,16266.0,27872.0
,,,,,,,,56,29538.0,24552.0,21934.0,7935.0,12670.0,1949.0,14113.0,2650.0,6802.0,6849.0,7548.0,57735.0,11589.0,17647.0,28537.0
,,,,,,,,57,30590.0,25399.0,20564.0,7530.0,13568.0,1822.0,14757.0,2158.0,6333.0,7092.0,7147.0,59460.0,11926.0,18676.0,28109.0
,,,,,,,,58,32170.0,26334.0,20118.0,7371.0,14384.0,1797.0,15684.0,1963.0,6217.0,7821.0,7163.0,62600.0,12630.0,19367.0,28121.0
,,,,,,,,59,33524.0,27010.0,20508.0,7492.0,15044.0,1779.0,16369.0,1978.0,6212.0,8493.0,7320.0,64583.0,13288.0,20469.0,28230.0
,,,,,,,,60,34946.0,27604.0,20383.0,7364.0,15727.0,1824.0,16982.0,2005.0,6283.0,8854.0,7637.0,66722.0,13552.0,21872.0,29212.0
,,,,,,,,61,36462.0,28185.0,21745.0,7620.0,16012.0,1919.0,17492.0,2477.0,6862.0,9521.0,8336.0,69728.0,14082.0,22898.0,30909.0
,,,,,,,,62,36862.0,28240.0,22152.0,7645.0,16161.0,1984.0,18002.0,2610.0,7041.0,9491.0,8649.0,69204.0,13909.0,23449.0,31740.0
,,,,,,,,63,36889.0,27911.0,23156.0,7883.0,16251.0,2164.0,18137.0,2991.0,7463.0,9597.0,9351.0,68887.0,13865.0,24220.0,33143.0
,,,,,,,,64,37374.0,27762.0,24682.0,8307.0,16450.0,2376.0,18516.0,3657.0,8224.0,9857.0,10335.0,69429.0,14039.0,25342.0,34693.0
,,,,,,,,65,38513.0,27929.0,27683.0,9098.0,16306.0,2740.0,19274.0,4749.0,9449.0,10364.0,11477.0,71061.0,14504.0,25493.0,36900.0
,,,,,,,,66,38642.0,27824.0,29567.0,9778.0,16472.0,2864.0,18783.0,5377.0,10090.0,10062.0,11606.0,70062.0,14220.0,25811.0,37034.0
,,,,,,,,67,40603.0,28499.0,30192.0,9945.0,16756.0,3150.0,20045.0,6159.0,11118.0,10797.0,12648.0,73623.0,15138.0,27788.0,41148.0
,,,,,,,,68,42338.0,30055.0,28990.0,9538.0,17011.0,3244.0,20009.0,6337.0,11461.0,10985.0,12958.0,76543.0,15503.0,27431.0,41173.0
,,,,,,,,69,40793.0,29591.0,26501.0,8838.0,16747.0,3027.0,19185.0,5878.0,10748.0,10189.0,12138.0,73842.0,14582.0,24986.0,37580.0
,,,,,,,,70,37458.0,27486.0,24118.0,8171.0,15546.0,2711.0,16952.0,5187.0,9657.0,9008.0,10773.0,67442.0,13166.0,22312.0,33264.0
,,,,,,,,71,33754.0,25666.0,21948.0,7842.0,13820.0,2406.0,14940.0,4524.0,8625.0,7916.0,9464.0,60396.0,11758.0,19584.0,29731.0
,,,,,,,,72,30192.0,25143.0,20317.0,7493.0,11722.0,2085.0,13054.0,3849.0,7635.0,6816.0,8174.0,54911.0,10578.0,16596.0,26651.0
,,,,,,,,73,26300.0,23013.0,16758.0,6566.0,10575.0,1807.0,10822.0,2592.0,6011.0,4993.0,6519.0,47831.0,8774.0,14750.0,22708.0
,,,,,,,,74,24855.0,21980.0,17146.0,6736.0,10156.0,1755.0,10442.0,2546.0,5896.0,4895.0,6364.0,46318.0,8608.0,14329.0,22196.0
,,,,,,,,75,24471.0,21706.0,18035.0,7029.0,9933.0,1741.0,10362.0,2534.0,5849.0,4864.0,6306.0,45961.0,8625.0,14382.0,22103.0
,,,,,,,,76,24761.0,21946.0,19765.0,7837.0,9936.0,1807.0,10821.0,2687.0,6068.0,5169.0,6628.0,47248.0,9100.0,14946.0,23630.0
,,,,,,,,77,25642.0,22792.0,21523.0,8306.0,10366.0,1926.0,11789.0,2891.0,6438.0,5550.0,7254.0,50330.0,9933.0,16578.0,25966.0
,,,,,,,,78,28306.0,24053.0,23100.0,8584.0,11662.0,2223.0,13769.0,3307.0,7188.0,6428.0,8535.0,57138.0,11467.0,19151.0,28799.0
,,,,,,,,79,31803.0,25393.0,24309.0,8811.0,13522.0,2327.0,15179.0,3591.0,7811.0,7555.0,9214.0,61927.0,12693.0,21020.0,31235.0
,,,,,,,,80,34005.0,26923.0,23081.0,8392.0,14606.0,2238.0,16060.0,3215.0,7544.0,7889.0,9010.0,65019.0,12916.0,21999.0,32933.0
,,,,,,,,81,34407.0,27742.0,21527.0,7960.0,14840.0,2025.0,16172.0,2634.0,6941.0,7957.0,8198.0,65385.0,12810.0,22168.0,33162.0
,,,,,,,,82,33889.0,27872.0,19695.0,7420.0,14994.0,1819.0,16008.0,2040.0,6295.0,7662.0,7363.0,64720.0,12535.0,22318.0,32324.0
,,,,,,,,83,33865.0,27943.0,20266.0,7587.0,15339.0,1727.0,16177.0,2314.0,6700.0,7972.0,7165.0,65397.0,12818.0,22874.0,32365.0
,,,,,,,,84,34473.0,28272.0,20657.0,7622.0,15635.0,1782.0,16577.0,2583.0,7007.0,8316.0,7483.0,66778.0,13042.0,23687.0,33448.0
,,,,,,,,85,35153.0,28501.0,20791.0,7566.0,15787.0,1864.0,16958.0,2704.0,7149.0,8657.0,7821.0,67963.0,13290.0,24336.0,34567.0
,,,,,,,,86,35326.0,28407.0,20985.0,7558.0,16084.0,1927.0,16896.0,2809.0,7289.0,8656.0,8084.0,67809.0,13197.0,25029.0,35089.0
,,,,,,,,87,36012.0,28223.0,22805.0,8038.0,16745.0,2087.0,17413.0,3422.0,7970.0,9157.0,8924.0,68729.0,13529.0,26868.0,36886.0
,,,,,,,,88,38510.0,28809.0,26226.0,8981.0,17706.0,2432.0,19020.0,4566.0,9248.0,10537.0,10668.0,73375.0,14906.0,29829.0,40859.0
,,,,,,,,89,42035.0,29966.0,30556.0,10118.0,18669.0,2872.0,20760.0,5997.0,10861.0,12193.0,12756.0,79208.0,16515.0,32265.0,44947.0
,,,,,,,,90,44489.0,31060.0,34886.0,11468.0,18090.0,3272.0,22073.0,7285.0,12291.0,13485.0,14310.0,84137.0,17909.0,31610.0,47784.0
,,,,,,,,91,42275.0,30614.0,30913.0,10350.0,16199.0,3173.0,20498.0,6578.0,11521.0,11711.0,13154.0,79599.0,16426.0,28637.0,45708.0
,,,,,,,,92,38374.0,29529.0,24488.0,8451.0,15669.0,2883.0,18303.0,5198.0,9999.0,9263.0,11306.0,73146.0,14223.0,25753.0,39587.0
,,,,,,,,93,35997.0,28089.0,21613.0,7593.0,15553.0,2670.0,16894.0,4676.0,9243.0,8276.0,10433.0,69060.0,13113.0,23260.0,35294.0
,,,,,,,,94,33418.0,26160.0,19326.0,7001.0,14501.0,2390.0,15118.0,4055.0,8239.0,7259.0,9305.0,63562.0,11751.0,20589.0,31272.0
,,,,,,,,95,30409.0,23936.0,17289.0,6587.0,13172.0,2110.0,13189.0,3367.0,7201.0,6176.0,8045.0,57379.0,10426.0,18272.0,27624.0
,,,,,,,,96,28165.0,22659.0,16589.0,6471.0,11953.0,1924.0,12059.0,2955.0,6486.0,5553.0,7341.0,53908.0,9695.0,16611.0,25561.0
,,,,,,,,97,25717.0,20713.0,17132.0,6575.0,10518.0,1797.0,10963.0,2614.0,6347.0,4926.0,6467.0,46910.0,8424.0,16720.0,24851.0
,,,,,,,,98,24201.0,20663.0,17649.0,6785.0,9998.0,1745.0,10558.0,2612.0,6267.0,4850.0,6257.0,45003.0,8334.0,15834.0,24026.0
,,,,,,,,99,23568.0,20296.0,18593.0,7138.0,9736.0,1695.0,10293.0,2635.0,6258.0,4832.0,6167.0,44064.0,8387.0,15646.0,23766.0
,,,,,,,,100,23640.0,20443.0,20379.0,7860.0,9623.0,1706.0,10656.0,2845.0,6536.0,5232.0,6454.0,45165.0,8809.0,15870.0,25190.0
,,,,,,,,101,24371.0,21348.0,22574.0,8441.0,9965.0,1855.0,11543.0,3086.0,6987.0,5633.0,7037.0,47793.0,9506.0,17443.0,28043.0
,,,,,,,,102,26779.0,22521.0,24403.0,8762.0,11094.0,2193.0,13564.0,3632.0,7953.0,6571.0,8311.0,53918.0,11174.0,19744.0,30951.0
,,,,,,,,103,30074.0,24920.0,26486.0,9216.0,12805.0,2352.0,15154.0,4261.0,9164.0,7834.0,9151.0,59042.0,12580.0,21817.0,33328.0
,,,,,,,,104,33070.0,26885.0,26352.0,9110.0,14117.0,2444.0,16415.0,4325.0,9462.0,8199.0,9660.0,62935.0,12914.0,23351.0,35392.0
,,,,,,,,105,34361.0,27788.0,25950.0,8971.0,14433.0,2446.0,16829.0,4235.0,9514.0,8248.0,9670.0,64394.0,12965.0,24453.0,36407.0
,,,,,,,,106,34761.0,28131.0,25151.0,8697.0,14724.0,2403.0,17012.0,3995.0,9264.0,7985.0,9357.0,64905.0,12731.0,25887.0,36802.0
,,,,,,,,107,35834.0,28336.0,25264.0,8751.0,15221.0,2295.0,17736.0,3903.0,9151.0,8389.0,9101.0,66511.0,13064.0,27704.0,38440.0
,,,,,,,,108,37372.0,28760.0,24288.0,8413.0,15663.0,2215.0,18749.0,3613.0,8743.0,8698.0,9051.0,68561.0,13231.0,29702.0,40904.0
,,,,,,,,109,38780.0,29188.0,23510.0,8124.0,15865.0,2146.0,19619.0,3376.0,8494.0,8839.0,9119.0,70985.0,13326.0,31256.0,43269.0
,,,,,,,,110,39554.0,29240.0,22571.0,7828.0,16116.0,2220.0,20113.0,3048.0,8138.0,8770.0,9172.0,71695.0,13141.0,32101.0,44629.0
,,,,,,,,111,40978.0,29229.0,23160.0,7962.0,16889.0,2373.0,21110.0,3455.0,8648.0,9250.0,9976.0,73189.0,13467.0,33967.0,46632.0
,,,,,,,,112,43868.0,29996.0,26531.0,8876.0,18036.0,2789.0,22936.0,4658.0,10076.0,10696.0,11767.0,78220.0,14762.0,36758.0,50223.0
,,,,,,,,113,47230.0,31060.0,30509.0,9952.0,19069.0,3252.0,24816.0,6045.0,11657.0,12474.0,13828.0,84088.0,16362.0,38857.0,53753.0
,,,,,,,,114,49332.0,32072.0,34476.0,11112.0,18437.0,3584.0,26070.0,7280.0,13006.0,13699.0,15313.0,87799.0,17539.0,37303.0,55955.0
,,,,,,,,115,46200.0,31202.0,30892.0,10188.0,16457.0,3416.0,23983.0,6592.0,12182.0,11807.0,14069.0,80966.0,15789.0,33394.0,52590.0
,,,,,,,,116,40862.0,29084.0,24369.0,8249.0,15530.0,3144.0,21426.0,5223.0,10714.0,9195.0,12127.0,72795.0,13534.0,30314.0,45962.0
,,,,,,,,117,38833.0,28218.0,21427.0,7382.0,15281.0,2903.0,19910.0,4691.0,9921.0,8326.0,11252.0,68649.0,12588.0,27434.0,41226.0
,,,,,,,,118,35403.0,26069.0,19257.0,6782.0,14137.0,2578.0,17459.0,4041.0,8830.0,7272.0,9953.0,62165.0,11211.0,24118.0,36267.0
,,,,,,,,119,31556.0,23738.0,17333.0,6348.0,12739.0,2227.0,15015.0,3342.0,7655.0,6119.0,8462.0,54928.0,9609.0,21270.0,32043.0
,,,,,,,,120,27779.0,21181.0,16656.0,6208.0,11459.0,2000.0,13249.0,2966.0,6957.0,5415.0,7558.0,50498.0,8814.0,19241.0,29253.0
,,,,,,,,121,26496.0,22015.0,16292.0,6241.0,10601.0,1811.0,12039.0,2448.0,6205.0,4595.0,6745.0,46764.0,7986.0,17881.0,27148.0
,,,,,,,,122,24907.0,20164.0,16466.0,6386.0,10101.0,1731.0,11514.0,2326.0,5969.0,4353.0,6406.0,44903.0,7705.0,17023.0,25980.0
,,,,,,,,123,24328.0,20831.0,17163.0,6776.0,9816.0,1691.0,11157.0,2299.0,5891.0,4224.0,6216.0,43875.0,7577.0,16632.0,25536.0
,,,,,,,,124,24318.0,21013.0,19085.0,7407.0,9720.0,1762.0,11294.0,2408.0,6026.0,4405.0,6435.0,44565.0,7901.0,16809.0,26833.0
,,,,,,,,125,24601.0,20050.0,21088.0,7892.0,10085.0,1873.0,12223.0,2538.0,6351.0,4664.0,6961.0,47244.0,8468.0,18291.0,29420.0
,,,,,,,,126,27209.0,22081.0,22733.0,8146.0,11288.0,2166.0,14139.0,2984.0,7154.0,5595.0,8161.0,53409.0,10010.0,20503.0,32371.0
,,,,,,,,127,30544.0,24367.0,24355.0,8486.0,13064.0,2320.0,15884.0,3473.0,8157.0,6825.0,9140.0,58638.0,11381.0,22699.0,34852.0
,,,,,,,,128,33731.0,26309.0,24728.0,8496.0,14675.0,2418.0,17388.0,3852.0,8865.0,7507.0,9653.0,63606.0,12176.0,24313.0,37358.0
,,,,,,,,129,35477.0,27466.0,24913.0,8532.0,15206.0,2445.0,18124.0,3992.0,9145.0,7716.0,9720.0,65927.0,12354.0,25523.0,38859.0
,,,,,,,,130,36394.0,28049.0,24164.0,8290.0,15574.0,2390.0,18601.0,3869.0,9092.0,7554.0,9301.0,67347.0,12276.0,26981.0,39877.0
,,,,,,,,131,37900.0,28423.0,24619.0,8455.0,16176.0,2361.0,19376.0,3930.0,9187.0,7865.0,9215.0,69522.0,12557.0,28796.0,41863.0
,,,,,,,,132,39943.0,29087.0,24602.0,8401.0,16599.0,2389.0,20578.0,4003.0,9272.0,8309.0,9688.0,73105.0,12952.0,30618.0,44775.0
,,,,,,,,133,41794.0,29871.0,25050.0,8467.0,16740.0,2429.0,21456.0,4149.0,9456.0,8681.0,10141.0,76137.0,13271.0,32094.0,47546.0
,,,,,,,,134,42732.0,30152.0,25110.0,8430.0,17069.0,2411.0,22159.0,4173.0,9425.0,8729.0,10347.0,77608.0,13190.0,33180.0,49277.0
,,,,,,,,135,44091.0,30362.0,26072.0,8661.0,17889.0,2571.0,23155.0,4505.0,9772.0,9200.0,11019.0,80047.0,13614.0,35389.0,51545.0
,,,,,,,,136,47174.0,31418.0,28795.0,9401.0,19167.0,2876.0,24999.0,5550.0,10960.0,10675.0,12624.0,85634.0,14888.0,38450.0,55016.0
,,,,,,,,137,50774.0,32645.0,32320.0,10347.0,20356.0,3218.0,26799.0,6723.0,12349.0,12463.0,14249.0,91448.0,16521.0,40722.0,57916.0
,,,,,,,,138,52900.0,33715.0,36102.0,11470.0,19701.0,3555.0,27800.0,7824.0,13557.0,13888.0,15491.0,95501.0,17873.0,38990.0,59621.0
,,,,,,,,139,49766.0,33051.0,31790.0,10376.0,17444.0,3338.0,24968.0,6858.0,12469.0,11851.0,13865.0,87982.0,16023.0,34495.0,55355.0
,,,,,,,,140,44274.0,30849.0,24591.0,8283.0,16462.0,2985.0,21790.0,5252.0,10621.0,9053.0,11618.0,78561.0,13455.0,31370.0,48453.0
,,,,,,,,141,41856.0,29797.0,21418.0,7363.0,16383.0,2766.0,19988.0,4718.0,9837.0,8150.0,10673.0,75300.0,12585.0,28357.0,43528.0
,,,,,,,,142,38617.0,27906.0,18685.0,6666.0,15310.0,2460.0,17501.0,4020.0,8712.0,7088.0,9405.0,67990.0,11102.0,24840.0,37939.0
,,,,,,,,143,34334.0,25208.0,16674.0,6181.0,13791.0,2160.0,15048.0,3285.0,7546.0,5863.0,8004.0,60187.0,9618.0,21885.0,33357.0
,,,,,,,,144,30886.0,23010.0,15590.0,5899.0,12412.0,1947.0,13274.0,2827.0,6771.0,5074.0,7111.0,54452.0,8702.0,19839.0,30317.0
,,,,,,,,145,27976.0,21788.0,14459.0,5606.0,11447.0,1811.0,12028.0,2416.0,6153.0,4390.0,6409.0,49891.0,7937.0,18452.0,28180.0
,,,,,,,,146,26281.0,20853.0,14600.0,5726.0,10794.0,1715.0,11272.0,2281.0,5913.0,4116.0,6046.0,47650.0,7663.0,17443.0,26814.0
,,,,,,,,147,25385.0,21466.0,15362.0,6145.0,10476.0,1713.0,10783.0,2188.0,5776.0,3920.0,5877.0,46108.0,7447.0,17007.0,26238.0
,,,,,,,,148,24909.0,20429.0,17302.0,6776.0,10321.0,1759.0,10972.0,2283.0,5908.0,4089.0,6101.0,46557.0,7723.0,17250.0,27445.0
,,,,,,,,149,25782.0,22297.0,19162.0,7285.0,10679.0,1866.0,11690.0,2427.0,6241.0,4347.0,6603.0,48904.0,8256.0,18625.0,29949.0
,,,,,,,,150,27905.0,22440.0,21418.0,7835.0,11900.0,2183.0,13752.0,2924.0,7141.0,5274.0,7762.0,54997.0,9747.0,20963.0,32889.0
,,,,,,,,151,31386.0,24835.0,23223.0,8280.0,13712.0,2317.0,15283.0,3451.0,8214.0,6465.0,8586.0,60697.0,11083.0,23026.0,35465.0
,,,,,,,,152,35128.0,28130.0,22726.0,8057.0,15357.0,2309.0,16504.0,3657.0,8644.0,7333.0,8953.0,66500.0,12023.0,24880.0,38353.0
,,,,,,,,153,36702.0,28434.0,21951.0,7908.0,16129.0,2214.0,16794.0,3370.0,8424.0,7519.0,8623.0,69583.0,12298.0,26295.0,40365.0
,,,,,,,,154,37632.0,29128.0,20197.0,7449.0,16923.0,2107.0,16768.0,2811.0,7790.0,7309.0,7997.0,71759.0,12065.0,27720.0,41661.0
,,,,,,,,155,39171.0,29799.0,20218.0,7521.0,17959.0,2031.0,17414.0,2724.0,7674.0,7560.0,7928.0,75095.0,12304.0,29653.0,44086.0
,,,,,,,,156,41096.0,30711.0,20853.0,7697.0,18675.0,2052.0,18536.0,2947.0,7967.0,7957.0,8338.0,79268.0,12652.0,31636.0,47487.0
,,,,,,,,157,42922.0,31641.0,22243.0,8059.0,19058.0,2134.0,19812.0,3433.0,8580.0,8332.0,9000.0,82559.0,13136.0,32999.0,50357.0
,,,,,,,,158,43813.0,31946.0,23052.0,8280.0,19617.0,2264.0,20697.0,3622.0,8811.0,8420.0,9587.0,84319.0,13159.0,34179.0,51971.0
,,,,,,,,159,45195.0,32093.0,24631.0,8693.0,20714.0,2429.0,22096.0,4159.0,9407.0,8933.0,10598.0,86964.0,13533.0,36262.0,54211.0
,,,,,,,,160,48239.0,32919.0,27907.0,9603.0,22298.0,2785.0,24417.0,5324.0,10743.0,10376.0,12504.0,92559.0,14885.0,39024.0,58155.0
,,,,,,,,161,52001.0,34229.0,31592.0,10597.0,23622.0,3217.0,26718.0,6573.0,12159.0,12055.0,14525.0,98383.0,16468.0,41149.0,61887.0
