,conventional_hydroelectric_1,conventional_steam_coal_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,solar_photovoltaic_6,biomass_7,conventional_steam_coal_8,hydroelectric_pumped_storage_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,nuclear_16,onshore_wind_turbine_17,solar_photovoltaic_18,conventional_hydroelectric_19,hydroelectric_pumped_storage_20,natural_gas_fired_combined_cycle_21,natural_gas_fired_combined_cycle_22,natural_gas_fired_combined_cycle_23,natural_gas_fired_combined_cycle_24,natural_gas_fired_combined_cycle_25,natural_gas_fired_combined_cycle_26,natural_gas_fired_combustion_turbine_27,natural_gas_fired_combustion_turbine_28,natural_gas_fired_combustion_turbine_29,natural_gas_fired_combustion_turbine_30,natural_gas_fired_combustion_turbine_31,natural_gas_fired_combustion_turbine_32,small_hydroelectric_33,solar_photovoltaic_34,biomass_35,conventional_hydroelectric_36,conventional_steam_coal_37,hydroelectric_pumped_storage_38,natural_gas_fired_combined_cycle_39,natural_gas_fired_combined_cycle_40,natural_gas_fired_combustion_turbine_41,natural_gas_fired_combustion_turbine_42,natural_gas_fired_combustion_turbine_43,nuclear_44,onshore_wind_turbine_45,small_hydroelectric_46,solar_photovoltaic_47,conventional_steam_coal_48,conventional_steam_coal_49,conventional_steam_coal_50,natural_gas_fired_combined_cycle_51,natural_gas_fired_combustion_turbine_52,nuclear_53,solar_photovoltaic_54,biomass_55,conventional_hydroelectric_56,conventional_steam_coal_57,natural_gas_fired_combined_cycle_58,natural_gas_fired_combustion_turbine_59,solar_photovoltaic_60,biomass_61,conventional_hydroelectric_62,conventional_steam_coal_63,conventional_steam_coal_64,conventional_steam_coal_65,conventional_steam_coal_66,hydroelectric_pumped_storage_67,natural_gas_fired_combined_cycle_68,natural_gas_fired_combustion_turbine_69,nuclear_70,small_hydroelectric_71,solar_photovoltaic_72,biomass_73,conventional_steam_coal_74,natural_gas_fired_combined_cycle_75,natural_gas_fired_combustion_turbine_76,nuclear_77,solar_photovoltaic_78,biomass_79,hydroelectric_pumped_storage_80,natural_gas_fired_combined_cycle_81,natural_gas_fired_combined_cycle_82,natural_gas_fired_combined_cycle_83,natural_gas_fired_combined_cycle_84,natural_gas_fired_combustion_turbine_85,natural_gas_fired_combustion_turbine_86,natural_gas_fired_combustion_turbine_87,natural_gas_fired_combustion_turbine_88,solar_photovoltaic_89,biomass_90,biomass_91,natural_gas_fired_combined_cycle_92,natural_gas_fired_combustion_turbine_93,natural_gas_steam_turbine_94,nuclear_95,solar_photovoltaic_96,conventional_steam_coal_97,natural_gas_fired_combined_cycle_98,natural_gas_fired_combined_cycle_99,natural_gas_fired_combined_cycle_100,natural_gas_fired_combined_cycle_101,natural_gas_fired_combustion_turbine_102,natural_gas_fired_combustion_turbine_103,natural_gas_fired_combustion_turbine_104,natural_gas_fired_combustion_turbine_105,natural_gas_fired_combustion_turbine_106,natural_gas_fired_combustion_turbine_107,nuclear_108,solar_photovoltaic_109,biomass_110,conventional_hydroelectric_111,conventional_steam_coal_112,hydroelectric_pumped_storage_113,natural_gas_fired_combined_cycle_114,natural_gas_fired_combined_cycle_115,natural_gas_fired_combustion_turbine_116,natural_gas_fired_combustion_turbine_117,natural_gas_fired_combustion_turbine_118,natural_gas_fired_combustion_turbine_119,natural_gas_fired_combustion_turbine_120,natural_gas_fired_combustion_turbine_121,nuclear_122,onshore_wind_turbine_123,small_hydroelectric_124,solar_photovoltaic_125,conventional_hydroelectric_126,conventional_steam_coal_127,conventional_steam_coal_128,conventional_steam_coal_129,conventional_steam_coal_130,hydroelectric_pumped_storage_131,natural_gas_fired_combined_cycle_132,natural_gas_fired_combustion_turbine_133,nuclear_134,small_hydroelectric_135,solar_photovoltaic_136,conventional_hydroelectric_137,conventional_steam_coal_138,hydroelectric_pumped_storage_139,natural_gas_fired_combined_cycle_140,natural_gas_fired_combustion_turbine_141,natural_gas_fired_combustion_turbine_142,natural_gas_fired_combustion_turbine_143,natural_gas_fired_combustion_turbine_144,natural_gas_fired_combustion_turbine_145,natural_gas_fired_combustion_turbine_146,nuclear_147,small_hydroelectric_148,solar_photovoltaic_149,biomass_150,conventional_hydroelectric_151,conventional_steam_coal_152,hydroelectric_pumped_storage_153,natural_gas_fired_combined_cycle_154,natural_gas_fired_combustion_turbine_155,natural_gas_fired_combustion_turbine_156,natural_gas_fired_combustion_turbine_157,natural_gas_fired_combustion_turbine_158,natural_gas_fired_combustion_turbine_159,natural_gas_fired_combustion_turbine_160,nuclear_161,small_hydroelectric_162,solar_photovoltaic_163,naturalgas_ccccsavgcf_164,naturalgas_ccavgcf_165,naturalgas_ctavgcf_166,landbasedwind_ltrg1_167,landbasedwind_ltrg1_168,landbasedwind_ltrg1_169,landbasedwind_ltrg1_170,landbasedwind_ltrg1_171,landbasedwind_ltrg1_172,landbasedwind_ltrg1_173,landbasedwind_ltrg1_174,utilitypv_losangeles_175,battery_176,nuclear_177,naturalgas_ccs100_178,naturalgas_ccccsavgcf_179,naturalgas_ccavgcf_180,naturalgas_ctavgcf_181,landbasedwind_ltrg1_182,landbasedwind_ltrg1_183,landbasedwind_ltrg1_184,utilitypv_losangeles_185,battery_186,nuclear_187,naturalgas_ccs100_188,naturalgas_ccccsavgcf_189,naturalgas_ccavgcf_190,naturalgas_ctavgcf_191,landbasedwind_ltrg1_192,offshorewind_otrg3_193,offshorewind_otrg3_194,offshorewind_otrg3_195,offshorewind_otrg3_196,offshorewind_otrg3_197,offshorewind_otrg3_198,utilitypv_losangeles_199,battery_200,nuclear_201,naturalgas_ccs100_202,naturalgas_ccccsavgcf_203,naturalgas_ccavgcf_204,naturalgas_ctavgcf_205,landbasedwind_ltrg1_206,landbasedwind_ltrg1_207,utilitypv_losangeles_208,battery_209,nuclear_210,naturalgas_ccs100_211,naturalgas_ccccsavgcf_212,naturalgas_ccavgcf_213,naturalgas_ctavgcf_214,landbasedwind_ltrg1_215,landbasedwind_ltrg1_216,landbasedwind_ltrg1_217,landbasedwind_ltrg1_218,landbasedwind_ltrg1_219,utilitypv_losangeles_220,battery_221,nuclear_222,naturalgas_ccs100_223,naturalgas_ccccsavgcf_224,naturalgas_ccavgcf_225,naturalgas_ctavgcf_226,offshorewind_otrg3_227,utilitypv_losangeles_228,battery_229,nuclear_230,naturalgas_ccs100_231,naturalgas_ccccsavgcf_232,naturalgas_ccavgcf_233,naturalgas_ctavgcf_234,landbasedwind_ltrg1_235,offshorewind_otrg3_236,offshorewind_otrg3_237,utilitypv_losangeles_238,battery_239,nuclear_240,naturalgas_ccs100_241,naturalgas_ccccsavgcf_242,naturalgas_ccavgcf_243,naturalgas_ctavgcf_244,offshorewind_otrg3_245,offshorewind_otrg3_246,offshorewind_otrg3_247,offshorewind_otrg3_248,offshorewind_otrg3_249,utilitypv_losangeles_250,battery_251,nuclear_252,naturalgas_ccs100_253,naturalgas_ccccsavgcf_254,naturalgas_ccavgcf_255,naturalgas_ctavgcf_256,utilitypv_losangeles_257,battery_258,nuclear_259,naturalgas_ccs100_260,naturalgas_ccccsavgcf_261,naturalgas_ccavgcf_262,naturalgas_ctavgcf_263,landbasedwind_ltrg1_264,utilitypv_losangeles_265,battery_266,nuclear_267,naturalgas_ccs100_268,naturalgas_ccccsavgcf_269,naturalgas_ccavgcf_270,naturalgas_ctavgcf_271,landbasedwind_ltrg1_272,utilitypv_losangeles_273,battery_274,nuclear_275,naturalgas_ccs100_276,naturalgas_ccccsavgcf_277,naturalgas_ccavgcf_278,naturalgas_ctavgcf_279,landbasedwind_ltrg1_280,landbasedwind_ltrg1_281,landbasedwind_ltrg1_282,landbasedwind_ltrg1_283,utilitypv_losangeles_284,utilitypv_losangeles_285,utilitypv_losangeles_286,utilitypv_losangeles_287,battery_288,nuclear_289,naturalgas_ccs100_290,naturalgas_ccccsavgcf_291,naturalgas_ccavgcf_292,naturalgas_ctavgcf_293,landbasedwind_ltrg1_294,landbasedwind_ltrg1_295,utilitypv_losangeles_296,battery_297,nuclear_298,naturalgas_ccs100_299,naturalgas_ccccsavgcf_300,naturalgas_ccavgcf_301,naturalgas_ctavgcf_302,landbasedwind_ltrg1_303,landbasedwind_ltrg1_304,utilitypv_losangeles_305,utilitypv_losangeles_306,battery_307,nuclear_308,naturalgas_ccs100_309,naturalgas_ccccsavgcf_310,naturalgas_ccavgcf_311,naturalgas_ctavgcf_312,offshorewind_otrg3_313,offshorewind_otrg3_314,offshorewind_otrg3_315,offshorewind_otrg3_316,offshorewind_otrg3_317,offshorewind_otrg3_318,utilitypv_losangeles_319,battery_320,nuclear_321,naturalgas_ccs100_322,ev_load_shifting_323,ev_load_shifting_324,ev_load_shifting_325,ev_load_shifting_326,ev_load_shifting_327,ev_load_shifting_328,ev_load_shifting_329,ev_load_shifting_330,ev_load_shifting_331,ev_load_shifting_332,ev_load_shifting_333,ev_load_shifting_334,ev_load_shifting_335,ev_load_shifting_336,ev_load_shifting_337,heat_load_shifting_338,heat_load_shifting_339,heat_load_shifting_340,heat_load_shifting_341,heat_load_shifting_342,heat_load_shifting_343,heat_load_shifting_344,heat_load_shifting_345,heat_load_shifting_346,heat_load_shifting_347,heat_load_shifting_348,heat_load_shifting_349,heat_load_shifting_350,heat_load_shifting_351,heat_load_shifting_352
1,0.144430162,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,0.2754,0.0,0.144430162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.932501012,1,1,1,1,1,1,1,1,0.2519,1,0.0,1,1,1,1,1,1,0.0,1,0.285466388,1,1,1,0.0,1,0.142314463,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.355092536,1,1,1,1,1,1,1,1,1,1,1,0.3722,1,0.0,0.414860036,1,1,1,1,1,1,1,1,1,0.0,0.22370444,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.280921632,1,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,0.4646,0.3265,0.411,0.265,0.3882,0.1666,0.3399,0.1697,0.0,1,1,1,1,1,1,0.0197,0.0035,0.0599,0.0,1,1,1,1,1,1,0.5042,0.6928,0.3624,1.0,1.0,0.247,0.3092,0.0,1,1,1,1,1,1,0.4347,0.2985,0.0,1,1,1,1,1,1,0.4921,0.436,0.334,0.3027,0.322,0.0,1,1,1,1,1,1,0.9125,0.0,1,1,1,1,1,1,0.3737,0.0255,0.0938,0.0,1,1,1,1,1,1,1.0,0.3719,0.1568,0.0481,1.0,0.0,1,1,1,1,1,1,0.0,1,1,1,1,1,1,0.5801,0.0,1,1,1,1,1,1,0.5805,0.0,1,1,1,1,1,1,0.0111,0.4693,0.047,0.0558,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.5631,0.1098,0.0,1,1,1,1,1,1,0.2244,0.2261,0.0,0.0,1,1,1,1,1,1,0.2017,0.3505,0.5326,0.2966,0.2407,0.4249,0.0,1,1,1,0.059233466,0.054407502,0.047240739,0.04916195,0.030343628,0.043527833,0.046835728,0.038238757,0.039023083,0.044433549,0.04123217,0.049763145,0.048572252,0.050773649,0.050393898,0.034755363,0.118976725,0.111482426,0.174463485,0.051337548,0.092199603,0.061043589,0.051138779,0.055747702,0.080237959,0.09987562,0.081508592,0.09316135,0.027418914,0.015571654
2,0.14436607,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,0.2032,0.0,0.14436607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.932414784,1,1,1,1,1,1,1,1,0.3013,1,0.0,1,1,1,1,1,1,0.0,1,0.284879963,1,1,1,0.0,1,0.142409109,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.354863768,1,1,1,1,1,1,1,1,1,1,1,0.293,1,0.0,0.414269102,1,1,1,1,1,1,1,1,1,0.0,0.223332122,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.280883995,1,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,0.5553,0.3143,0.5396,0.2725,0.5144,0.1976,0.5159,0.2107,0.0,1,1,1,1,1,1,0.0201,0.0029,0.0616,0.0,1,1,1,1,1,1,0.4962,1.0,0.9085,1.0,1.0,0.2739,0.4643,0.0,1,1,1,1,1,1,0.4472,0.3269,0.0,1,1,1,1,1,1,0.6868,0.5585,0.4112,0.3653,0.4967,0.0,1,1,1,1,1,1,1.0,0.0,1,1,1,1,1,1,0.3744,0.0437,0.0552,0.0,1,1,1,1,1,1,1.0,1.0,0.8798,0.4267,1.0,0.0,1,1,1,1,1,1,0.0,1,1,1,1,1,1,0.4549,0.0,1,1,1,1,1,1,0.5947,0.0,1,1,1,1,1,1,0.0169,0.4942,0.0313,0.0561,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.5634,0.0569,0.0,1,1,1,1,1,1,0.1366,0.1701,0.0,0.0,1,1,1,1,1,1,0.1885,0.2937,0.3929,0.2554,0.2131,0.3305,0.0,1,1,1,0.035113512,0.031346251,0.029584014,0.031001398,0.016236581,0.027053564,0.029256955,0.02399405,0.024383785,0.027579815,0.025841459,0.030996028,0.031052089,0.028811502,0.032432026,0.048146231,0.137120466,0.130184716,0.204253536,0.063452521,0.129472135,0.096308665,0.063634727,0.069079717,0.094365477,0.132486285,0.106923869,0.113005157,0.038081232,0.024900976
3,0.144301977,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,0.2059,0.0,0.144301977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.932328555,1,1,1,1,1,1,1,1,0.325,1,0.0,1,1,1,1,1,1,0.0,1,0.284293539,1,1,1,0.0,1,0.142503755,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.354635,1,1,1,1,1,1,1,1,1,1,1,0.3742,1,0.0,0.413678168,1,1,1,1,1,1,1,1,1,0.0,0.222959804,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.280846357,1,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,0.5376,0.2656,0.5614,0.2223,0.5277,0.1756,0.6205,0.171,0.0,1,1,1,1,1,1,0.0232,0.0032,0.0656,0.0,1,1,1,1,1,1,0.3818,1.0,0.939,0.9077,0.9948,0.3247,0.554,0.0,1,1,1,1,1,1,0.4794,0.353,0.0,1,1,1,1,1,1,0.5891,0.4734,0.3478,0.3224,0.4161,0.0,1,1,1,1,1,1,1.0,0.0,1,1,1,1,1,1,0.3753,0.2121,0.2165,0.0,1,1,1,1,1,1,1.0,1.0,1.0,0.8762,1.0,0.0,1,1,1,1,1,1,0.0,1,1,1,1,1,1,0.4827,0.0,1,1,1,1,1,1,0.5997,0.0,1,1,1,1,1,1,0.0323,0.4576,0.0275,0.0511,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.4382,0.0637,0.0,1,1,1,1,1,1,0.1777,0.2256,0.0,0.0,1,1,1,1,1,1,0.1267,0.1665,0.2511,0.1453,0.1325,0.1998,0.0,1,1,1,0.019360469,0.017064497,0.013654203,0.014402906,0.01298186,0.012236832,0.013403035,0.011149011,0.011288537,0.012990903,0.011770421,0.015514921,0.014576177,0.020796462,0.015263844,0.059343236,0.145730057,0.144113704,0.226528598,0.071032582,0.161958409,0.126623757,0.073315344,0.079296679,0.106319669,0.161067706,0.128807949,0.126788381,0.049866974,0.036796794
4,0.144237884,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,0.1576,0.0,0.144237884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.932242326,1,1,1,1,1,1,1,1,0.3356,1,0.0,1,1,1,1,1,1,0.0,1,0.283707114,1,1,1,0.0,1,0.142598401,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.354406232,1,1,1,1,1,1,1,1,1,1,1,0.1851,1,0.0,0.413087234,1,1,1,1,1,1,1,1,1,0.0,0.222587486,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.280808719,1,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,0.4385,0.3492,0.5218,0.2655,0.5091,0.199,0.6281,0.1672,0.0,1,1,1,1,1,1,0.0209,0.0057,0.0568,0.0,1,1,1,1,1,1,0.3187,0.924,0.8192,0.5966,0.852,0.3878,0.6093,0.0,1,1,1,1,1,1,0.4185,0.3043,0.0,1,1,1,1,1,1,0.2415,0.2178,0.2142,0.2212,0.1707,0.0,1,1,1,1,1,1,1.0,0.0,1,1,1,1,1,1,0.3449,0.5148,0.5309,0.0,1,1,1,1,1,1,1.0,0.9934,0.9811,0.7646,0.9675,0.0,1,1,1,1,1,1,0.0,1,1,1,1,1,1,0.5027,0.0,1,1,1,1,1,1,0.5589,0.0,1,1,1,1,1,1,0.0389,0.4336,0.0218,0.0379,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.3333,0.0868,0.0,1,1,1,1,1,1,0.1986,0.26,0.0,0.0,1,1,1,1,1,1,0.0941,0.0953,0.1688,0.0825,0.0859,0.1273,0.0,1,1,1,0.017969718,0.014857543,0.017372942,0.018375525,0.009799643,0.015474222,0.016850292,0.014171535,0.014158202,0.016597651,0.014930267,0.017721227,0.018696388,0.017307011,0.01986442,0.071792063,0.163641844,0.161698177,0.251307369,0.077229237,0.193439459,0.154092925,0.082475276,0.088018465,0.117754005,0.188431421,0.148929648,0.140969157,0.060593871,0.049785678
5,0.144173792,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,0.1556,0.0,0.144173792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.073514086,1,0.932156097,1,1,1,1,1,1,1,1,0.2959,1,0.059677788,1,1,1,1,1,1,0.0,1,0.283120689,1,1,1,0.1223,1,0.142693047,1,1,1,1,1,1,1,1,1,0.1438,1,1,1,1,1,0.0433,1,1,1,1,1,1,1,1,1,1,0.0297,1,1,1,1,1,1,0.0588,1,1,1,1,1,1,1,1,1,1,1,1,0.0559,1,0.354177463,1,1,1,1,1,1,1,1,1,1,1,0.2398,1,0.000109279,0.4124963,1,1,1,1,1,1,1,1,1,0.030868908,0.222215168,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.280771081,1,1,1,1,1,1,1,1,1,1,1,0.0171,1,1,1,0.511,0.2851,0.5866,0.2168,0.5314,0.1609,0.6749,0.126,0.0,1,1,1,1,1,1,0.0213,0.007,0.0488,0.0,1,1,1,1,1,1,0.2559,0.4342,0.4461,0.2225,0.3418,0.2957,0.326,0.0,1,1,1,1,1,1,0.4127,0.2512,0.0,1,1,1,1,1,1,0.3047,0.2689,0.2471,0.2323,0.1891,0.0,1,1,1,1,1,1,1.0,0.0,1,1,1,1,1,1,0.3344,0.8637,0.7887,0.0,1,1,1,1,1,1,0.9999,0.6516,0.7206,0.4948,0.9421,0.0,1,1,1,1,1,1,0.0,1,1,1,1,1,1,0.4777,0.0,1,1,1,1,1,1,0.4801,0.0,1,1,1,1,1,1,0.0017,0.3237,0.0155,0.0485,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.3168,0.097,0.0,1,1,1,1,1,1,0.2118,0.271,0.0,0.0,1,1,1,1,1,1,0.1626,0.1546,0.2759,0.1251,0.1297,0.2054,0.0,1,1,1,0.015753986,0.011475402,0.009071606,0.009554403,0.020951331,0.008216235,0.008771763,0.007487165,0.007413169,0.008763769,0.007813102,0.011274196,0.009976845,0.0307516,0.010808709,0.082983979,0.173765271,0.176155672,0.266408013,0.083316383,0.225125581,0.178287151,0.09351961,0.098911765,0.128867654,0.211237824,0.168357357,0.155963776,0.071903164,0.066657493
6,0.144109699,1,1,1,1,0.113376875,1,1,1,1,1,1,1,1,1,1,0.1297,0.1772,0.144109699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.268338952,1,0.932069868,1,1,1,1,1,1,1,1,0.233,1,0.230220658,1,1,1,1,1,1,0.1003,1,0.282534264,1,1,1,0.3483,1,0.142787693,1,1,1,1,1,1,1,1,1,0.4051,1,1,1,1,1,0.2234,1,1,1,1,1,1,1,1,1,1,0.2014,1,1,1,1,1,1,0.2436,1,1,1,1,1,1,1,1,1,1,1,1,0.2355,1,0.353948695,1,1,1,1,1,1,1,1,1,1,1,0.3245,1,0.206754985,0.411905366,1,1,1,1,1,1,1,1,1,0.198459384,0.22184285,1,1,1,1,1,1,1,1,1,1,1,0.1771,1,0.280733443,1,1,1,1,1,1,1,1,1,1,1,0.2229,1,1,1,0.5722,0.3624,0.6163,0.2542,0.5183,0.155,0.6254,0.1027,0.0,1,1,1,1,1,1,0.0154,0.0049,0.0384,0.0,1,1,1,1,1,1,0.2706,0.2365,0.2856,0.1181,0.1685,0.1735,0.1443,0.0,1,1,1,1,1,1,0.4875,0.2682,0.0,1,1,1,1,1,1,0.3586,0.3246,0.2926,0.281,0.1986,0.0,1,1,1,1,1,1,1.0,0.0,1,1,1,1,1,1,0.3971,0.9484,0.9726,0.0,1,1,1,1,1,1,0.9855,0.3903,0.5126,0.4385,0.9658,0.0,1,1,1,1,1,1,0.0,1,1,1,1,1,1,0.5415,0.0,1,1,1,1,1,1,0.4984,0.0,1,1,1,1,1,1,0.0,0.2841,0.0243,0.0638,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.4125,0.0902,0.0,1,1,1,1,1,1,0.1265,0.1695,0.0,0.0,1,1,1,1,1,1,0.1865,0.1619,0.2832,0.1357,0.1466,0.2112,0.0,1,1,1,0.043923852,0.024331751,0.036535995,0.038194117,0.059986643,0.032960321,0.035831246,0.029949411,0.029093358,0.035368331,0.031611707,0.039423583,0.040345,0.087318604,0.04392257,0.093533141,0.175879907,0.19076808,0.281812551,0.085816779,0.239644648,0.196104878,0.100431195,0.104215665,0.139188227,0.228815068,0.183323568,0.168839895,0.08412889,0.074891581
7,0.144045607,1,1,1,1,0.312749046,1,1,1,1,1,1,1,1,1,1,0.1005,0.3867,0.144045607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.466419952,1,0.93198364,1,1,1,1,1,1,1,1,0.2324,1,0.43751106,1,1,1,1,1,1,0.2941,1,0.281947839,1,1,1,0.5428,1,0.142882339,1,1,1,1,1,1,1,1,1,0.5958,1,1,1,1,1,0.4399,1,1,1,1,1,1,1,1,1,1,0.4198,1,1,1,1,1,1,0.4572,1,1,1,1,1,1,1,1,1,1,1,1,0.4484,1,0.353719927,1,1,1,1,1,1,1,1,1,1,1,0.3398,1,0.42103589,0.411314432,1,1,1,1,1,1,1,1,1,0.418862185,0.221470532,1,1,1,1,1,1,1,1,1,1,1,0.4368,1,0.280695805,1,1,1,1,1,1,1,1,1,1,1,0.4359,1,1,1,0.5147,0.3364,0.5476,0.227,0.4605,0.1198,0.5118,0.0692,0.0,1,1,1,1,1,1,0.0074,0.0026,0.0507,0.0,1,1,1,1,1,1,0.2679,0.1565,0.1762,0.2356,0.1913,0.2179,0.1255,0.3595,1,1,1,1,1,1,0.3804,0.1802,0.2746,1,1,1,1,1,1,0.2938,0.2518,0.2239,0.2131,0.1563,0.0,1,1,1,1,1,1,0.9712,0.29,1,1,1,1,1,1,0.4311,0.9935,0.9975,0.2219,1,1,1,1,1,1,0.9916,0.3902,0.5097,0.451,0.9921,0.3103,1,1,1,1,1,1,0.3324,1,1,1,1,1,1,0.4889,0.2966,1,1,1,1,1,1,0.4215,0.2626,1,1,1,1,1,1,0.0,0.2457,0.0342,0.0533,0.0,0.0,0.0,0.0648,1,1,1,1,1,1,0.4032,0.0598,0.2387,1,1,1,1,1,1,0.0889,0.1094,0.0,0.0,1,1,1,1,1,1,0.1373,0.1325,0.2063,0.1286,0.1356,0.159,0.0,1,1,1,0.104635054,0.066180429,0.096939504,0.100524406,0.115326464,0.082921819,0.090532365,0.07785005,0.074304376,0.091874129,0.079743627,0.099378447,0.105842424,0.172895254,0.110125895,0.109246691,0.194496447,0.211704231,0.305030571,0.100177326,0.263841731,0.225736156,0.117018363,0.119307657,0.156809505,0.2495145,0.205202822,0.192365848,0.090429296,0.094130373
8,0.143981514,1,1,1,1,0.491477807,1,1,1,1,1,1,1,1,1,1,0.0763,0.5475,0.143981514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.611921203,1,0.931897411,1,1,1,1,1,1,1,1,0.2259,1,0.583821938,1,1,1,1,1,1,0.4844,1,0.281361414,1,1,1,0.6583,1,0.142976985,1,1,1,1,1,1,1,1,1,0.6893,1,1,1,1,1,0.5977,1,1,1,1,1,1,1,1,1,1,0.5858,1,1,1,1,1,1,0.6062,1,1,1,1,1,1,1,1,1,1,1,1,0.5965,1,0.353491158,1,1,1,1,1,1,1,1,1,1,1,0.4114,1,0.572225613,0.410723498,1,1,1,1,1,1,1,1,1,0.585984874,0.221098214,1,1,1,1,1,1,1,1,1,1,1,0.6032,1,0.280658167,1,1,1,1,1,1,1,1,1,1,1,0.5836,1,1,1,0.2441,0.4141,0.2679,0.3076,0.1941,0.2097,0.2901,0.1493,0.4176,1,1,1,1,1,1,0.0053,0.0091,0.0702,0.4844,1,1,1,1,1,1,0.4045,0.4071,0.2711,0.6988,0.6382,0.4943,0.3359,0.7105,1,1,1,1,1,1,0.3032,0.082,0.6523,1,1,1,1,1,1,0.2373,0.2364,0.2506,0.2591,0.1641,0.3619,1,1,1,1,1,1,0.7607,0.6789,1,1,1,1,1,1,0.3349,1.0,1.0,0.62,1,1,1,1,1,1,0.9987,0.7755,0.7453,0.5131,1.0,0.6891,1,1,1,1,1,1,0.7016,1,1,1,1,1,1,0.3978,0.6767,1,1,1,1,1,1,0.258,0.6477,1,1,1,1,1,1,0.0023,0.132,0.0088,0.0263,0.566,0.4737,0.4818,0.5853,1,1,1,1,1,1,0.3856,0.0102,0.6616,1,1,1,1,1,1,0.0523,0.113,0.4571,0.237,1,1,1,1,1,1,0.1138,0.1524,0.1801,0.1522,0.1466,0.1654,0.5098,1,1,1,0.18315926,0.134747137,0.185554131,0.190866572,0.149601728,0.161962342,0.173357333,0.148344542,0.141412784,0.17498158,0.155301532,0.184332862,0.20232381,0.240296497,0.205207214,0.086737736,0.168193656,0.180439168,0.256346041,0.084155492,0.191200559,0.163062096,0.099115325,0.100929172,0.13182147,0.184726154,0.160114945,0.162280997,0.056280144,0.057333812
