Zone,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0
t1,-4.940111049080775e-5,-6.789322648513824e-5,-0.00011417229660120902,-0.00019323008626510665,-0.00011253926659694695,-0.0005518186617351443,-9.902828822716088e-5,-0.0005496735538598883,-0.0002171307964456726,-0.00025107801170197,-0.00016539888139395612,-2.8923717235197345e-5,-0.00013629496198315868,-8.562855147699362e-5,-5.608329932084534e-5
t2,-5.029574764290553e-5,-6.956087469743948e-5,-0.0001164019768440072,-0.00019299973378640966,-0.00011642649363160494,-0.0005619574267742742,-0.0001020715785079276,-0.0005718964204714073,-0.00022246398326808124,-0.0002604350974384366,-0.00017334993455800452,-2.9371145015239848e-5,-0.00013962236480594972,-8.756824829364293e-5,-5.692885484926295e-5
t3,-5.03650980257523e-5,-7.015104744765549e-5,-0.00011829886060660472,-0.0001872854510435784,-0.00011820054149108685,-0.0005707435656315086,-0.00010177809056718608,-0.000579214339260869,-0.00022320964385794803,-0.00026267093011282867,-0.00017482196923096645,-2.9455113325240358e-5,-0.00013851233364542496,-8.811324281684407e-5,-5.692600137448992e-5
t4,-5.0171152467011846e-5,-7.012500910545284e-5,-0.0001127965801928946,-0.0001788260266485417,-0.00011910799692223729,-0.0005653262884819482,-9.99900084997681e-5,-0.0005690207466563069,-0.00021872502806652658,-0.0002601358964480109,-0.0001743106260370552,-2.9102800273084586e-5,-0.00013680555046466513,-8.681663954567398e-5,-5.6036395350332065e-5
t5,-4.883716919968129e-5,-6.826169631812983e-5,-0.00010439579897955166,-0.00016164550111774875,-0.00011806500214513168,-0.0005464892996508764,-9.512756572104455e-5,-0.0005371504264034064,-0.00020351012474157277,-0.00025372276809006183,-0.00016642005312980223,-2.8468589578664334e-5,-0.00013211336064945485,-8.372993931659031e-5,-5.435371231510621e-5
t6,-4.6263346470996594e-5,-6.376301991724169e-5,-9.660457071028788e-5,-0.00015274904013446792,-0.00011378305862904292,-0.0005054813769170875,-8.577693522412053e-5,-0.0004727526516999313,-0.0001778143820479596,-0.00023332900440638967,-0.00015099673250227154,-2.7000349922731987e-5,-0.00012118532460380012,-7.970046072093077e-5,-5.182781585959311e-5
t7,-4.237179550865466e-5,-5.7274831525872376e-5,-9.078936801142755e-5,-0.00014946274945979622,-0.00010409874429115031,-0.00044365798386943473,-7.66835314582054e-5,-0.00042563823203104525,-0.00016283040323557377,-0.00020446486004374077,-0.00013473754596605877,-2.4136796762686916e-5,-0.00010617734055617524,-7.477131833937125e-5,-4.899332106959625e-5
t8,-3.980081307348349e-5,-5.342164753189262e-5,-9.081121936592783e-5,-0.0001510778463412569,-9.30802062577221e-5,-0.00043563184787268186,-7.440199436834624e-5,-0.0004402064292540953,-0.00016443827916778978,-0.00019757862634816215,-0.00012941014589736233,-2.3030642075552457e-5,-0.0001027296200470173,-7.136582950895285e-5,-4.677299971161498e-5
t9,-3.897168413012096e-5,-5.194024151764298e-5,-9.454044742849143e-5,-0.00015515590417244368,-8.829168469971217e-5,-0.00044769419034742033,-7.60094955959804e-5,-0.0004985773904988024,-0.00017506522819875166,-0.00019415670322716627,-0.0001337983787182389,-2.299895998252718e-5,-0.00010119679162983955,-7.043401103783563e-5,-4.756023130099953e-5
t10,-3.919952104496277e-5,-5.158792003185154e-5,-0.00010022931170233544,-0.00016029539970120697,-8.709012074041924e-5,-0.00046748065230224915,-7.772531559108506e-5,-0.0005913210472508831,-0.00018932027090962067,-0.00019306417045573417,-0.0001404352630369361,-2.3197995190092317e-5,-0.00010089025704075906,-7.170454734607206e-5,-4.9892829641364813e-5
t11,-3.953703147779161e-5,-5.143106434578131e-5,-0.00010480147497983697,-0.00016523069869641227,-8.651788947067344e-5,-0.0004795640360831106,-7.954840910026475e-5,-0.0006880386416647024,-0.00020115989423742618,-0.00019162651598964177,-0.0001463141954075578,-2.3393149682209835e-5,-0.00010001716716000599,-7.257721999299385e-5,-5.1846825629447085e-5
t12,-4.0069554725495253e-5,-5.184754879328139e-5,-0.00010755834125910645,-0.00016740473833060297,-8.637936291082243e-5,-0.0004944394281487405,-8.030395928760978e-5,-0.0007520626574939362,-0.00020681860785630167,-0.00019182131242740397,-0.0001493830906327279,-2.3733853148868102e-5,-0.00010063033386886244,-7.274030982112161e-5,-5.242488650864206e-5
t13,-4.072454801327171e-5,-5.251062881517768e-5,-0.00010530816785815683,-0.00016646952320950858,-8.651129526571117e-5,-0.0005130433054134917,-8.105669784078102e-5,-0.0007096133323604827,-0.0001993184256134001,-0.0001890666953677787,-0.00014898998255583615,-2.4090769154090904e-5,-0.00010106131774915992,-7.294176185367886e-5,-5.2781388876095627e-5
t14,-4.1234160295835835e-5,-5.3198396555205876e-5,-0.00010297209400412861,-0.000165690074974004,-8.68628872901393e-5,-0.0005213148530693287,-8.191838182651021e-5,-0.0006737007562903564,-0.0001930648630373376,-0.0001913997836765242,-0.0001488528865911875,-2.4363974656978396e-5,-0.00010207230258053945,-7.279179356921367e-5,-5.2934249188649334e-5
t15,-4.145585166066255e-5,-5.370773631157364e-5,-9.61127636766557e-5,-0.00015921358759818474,-8.677642522052395e-5,-0.0005170279051382845,-8.277441879647279e-5,-0.0006124429415414699,-0.00018474843761619856,-0.00019152933200353628,-0.00014690258986372587,-2.4785689742793148e-5,-0.00010328230636946593,-7.254472387404088e-5,-5.265387256111451e-5
t16,-4.16676657757933e-5,-5.42658309399797e-5,-8.343948439750548e-5,-0.00014485511849154152,-8.723755995109173e-5,-0.0004925027930211982,-8.200740492629662e-5,-0.0005012270372591706,-0.00016875140985196337,-0.00018799934673566446,-0.00013965586146643603,-2.4854094197951773e-5,-0.0001025993259295715,-7.0385771866354e-5,-5.0894443056577785e-5
t17,-4.1427009576407926e-5,-5.413364234891691e-5,-7.594365680850846e-5,-0.00013715331198747114,-8.70699601159609e-5,-0.0004494720234580397,-7.745957680767514e-5,-0.0003929781779018108,-0.00014969946896990012,-0.000176373464217311,-0.00012760199698566482,-2.4263830111939034e-5,-9.848661411331222e-5,-6.56770261838913e-5,-4.6433841680392166e-5
t18,-4.003544933918019e-5,-5.1623171167818685e-5,-7.545803915680387e-5,-0.000136854894059061,-8.395306683485526e-5,-0.0003922974252476011,-7.067464636586465e-5,-0.0003389625074229617,-0.00013721934112256498,-0.0001638190780057872,-0.00011336052975502281,-2.270196299213907e-5,-9.247989753644154e-5,-6.331689651460881e-5,-4.378758855046096e-5
t19,-3.790413084327443e-5,-4.9458014682159215e-5,-7.647173107168128e-5,-0.0001387157277559362,-8.003236511520331e-5,-0.0003792833881862982,-6.73871964869605e-5,-0.0003292988183136157,-0.0001351720060210229,-0.00016038501574425085,-0.00010935450497216639,-2.1827781300847776e-5,-9.153824407308502e-5,-6.270020115493752e-5,-4.4046270378126414e-5
t20,-3.804536140831129e-5,-4.9779581740578966e-5,-7.966063148089734e-5,-0.00014487366713112701,-8.113876894321336e-5,-0.00038043064988310665,-6.721131018079609e-5,-0.00033554603396983285,-0.00013902185589504927,-0.0001638191140385384,-0.00011048530309197354,-2.177336494247951e-5,-9.285902901078755e-5,-6.411597279918934e-5,-4.5090763917421796e-5
t21,-3.859858515575251e-5,-5.0810747484221834e-5,-8.559584144662971e-5,-0.000154457518211466,-8.270873675987587e-5,-0.00039202570903283814,-6.896245402312534e-5,-0.0003575947004219273,-0.000148775089326587,-0.00017055540099381999,-0.00011440267124860646,-2.194522370485084e-5,-9.562641985561457e-5,-6.651375825694053e-5,-4.752825926299618e-5
t22,-3.9593634559010506e-5,-5.280431250015058e-5,-9.288134489197576e-5,-0.0001643910576200125,-8.48841891125008e-5,-0.00041639952073065523,-7.242787183678314e-5,-0.00039107711054561843,-0.00016327653148965376,-0.00018169421286518014,-0.00012131427288187463,-2.251990244829488e-5,-0.00010064840286860778,-6.980895314773495e-5,-5.056513218311855e-5
t23,-4.134392710366549e-5,-5.586022018147115e-5,-0.00010046038969990487,-0.00017211204200387508,-8.907615999911872e-5,-0.0004445290792769747,-7.798224340093858e-5,-0.00043246870840820187,-0.00017956276232341763,-0.00019658382791151198,-0.00013136151070480769,-2.373777039678335e-5,-0.00010851729328391552,-7.266107641932147e-5,-5.388832386266725e-5
t24,-4.368475673308161e-5,-5.987773741776871e-5,-0.00010533755943149047,-0.0001786848207135333,-9.606420471671703e-5,-0.0004723583194639428,-8.383441888783136e-5,-0.00047854943783658637,-0.00019620990430877107,-0.00021572358867480066,-0.00014227010706812108,-2.503177403835905e-5,-0.00011627107415458349,-7.439803940208246e-5,-5.611398815461211e-5
t25,-4.457120236477229e-5,-6.103898260810066e-5,-0.00011230443443209204,-0.000185444985355141,-0.00010304746967735742,-0.0005018946399763056,-8.961115504647965e-5,-0.0005261617800216855,-0.00020980804429993432,-0.00023497561503055717,-0.00015412036604737307,-2.627032303307159e-5,-0.0001235924049958099,-7.48255731800652e-5,-5.6971704948230616e-5
t26,-4.565569397722969e-5,-6.322926179353265e-5,-0.00011328170322681897,-0.00018496032417798612,-0.00010797927486083616,-0.0005045798144359011,-9.09933185746817e-5,-0.0005422984094010936,-0.00021564225282646006,-0.0002411313601352426,-0.00015657101537657966,-2.6723498681107e-5,-0.00012577480608919224,-7.417881883946804e-5,-5.6700863808930264e-5
t27,-4.609210709541525e-5,-6.456607616991425e-5,-0.00011559412478399884,-0.00018073839800672413,-0.00011078896510600474,-0.0005102674654934286,-9.050611498621898e-5,-0.000547811206162315,-0.00021704779746118614,-0.00024325559341097477,-0.00015770491399327212,-2.690099410499379e-5,-0.00012715878652573432,-7.310181353783048e-5,-5.591186532870239e-5
t28,-4.603413105307298e-5,-6.492499245523409e-5,-0.0001096089444149121,-0.00017245278683435746,-0.00011236077468049526,-0.0004992377976254744,-8.824274267937297e-5,-0.0005436011226223151,-0.00021478316014224101,-0.00024102867270269247,-0.00015437248905469594,-2.6709006040673666e-5,-0.00012502497765528418,-7.015914771181282e-5,-5.316273345750234e-5
