Segment,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,Total
Zone,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,0
Sum,-0.041572373,37243.535,5533.541,73926.91,-0.04157246,16707.691,-0.04157258,625.07166,-0.04157257,-0.037098363,-0.041572627,-0.037718814,-0.041572604,-0.037713785,-0.041573364,-0.037859075,-0.04157262,-0.03771737,-0.04157262,-0.03771746,-0.041572515,1636.5784,-0.04157266,-0.0377282,-0.04157262,-0.037717223,-0.041572426,-0.0365,-0.04157225,27103.412,162775.81
t1,-4.7546089041852625e-6,-4.255811172191437e-6,-4.754608150908776e-6,-4.255678687516042e-6,-4.754611416671831e-6,-4.256541610386347e-6,-4.754610344576318e-6,-4.256274110178641e-6,-4.754610705407911e-6,-4.256335574277697e-6,-4.7546141157301736e-6,-4.257212234181452e-6,-4.754608667056735e-6,-4.255882852640199e-6,-4.754707992984521e-6,-4.278701225388083e-6,-4.754612587736734e-6,-4.256847357523901e-6,-4.754613072167009e-6,-4.256975657542096e-6,-4.754607585986652e-6,-4.255662830280492e-6,-4.754610989695202e-6,-4.256334702779871e-6,-4.754608889840407e-6,-4.255925076707485e-6,-4.7546078465106466e-6,-4.2556242615388936e-6,-4.754608145861415e-6,-4.2556635276672105e-6,-6.783071653889334e-5
t2,-4.754608904275117e-6,-4.2558247001090294e-6,-4.754608153859543e-6,-4.2556816146851795e-6,-4.754611448470785e-6,-4.25654193962438e-6,-4.754610370775801e-6,-4.25626919062591e-6,-4.754610707204576e-6,-4.256341054505023e-6,-4.754614129477747e-6,-4.257215560079533e-6,-4.754608672381888e-6,-4.255887230183549e-6,-4.754707998174424e-6,-4.278700274466498e-6,-4.75461260776526e-6,-4.256844326477596e-6,-4.7546130911494136e-6,-4.256976646311054e-6,-4.7546075975350196e-6,-4.255662841982868e-6,-4.754610990964679e-6,-4.256340886896682e-6,-4.754608904494643e-6,-4.255923112949974e-6,-4.754607851057358e-6,-4.2556263170115095e-6,-4.754608151870131e-6,-4.2556678063640066e-6,-6.783074167443249e-5
t3,-4.754608904171323e-6,-4.2558278451109275e-6,-4.754608154956899e-6,-4.255683686911959e-6,-4.754611424763401e-6,-4.256540060783261e-6,-4.754610349713125e-6,-4.25626842597903e-6,-4.754610708730572e-6,-4.256345951046458e-6,-4.7546141359316205e-6,-4.2572158020998e-6,-4.754608670461149e-6,-4.255888981089098e-6,-4.754708000494096e-6,-4.278702557177747e-6,-4.7546125994108066e-6,-4.256843472634743e-6,-4.7546130880580415e-6,-4.25697641272489e-6,-4.754607597356971e-6,-4.255664967807721e-6,-4.754610990912858e-6,-4.256345477039422e-6,-4.754608899193296e-6,-4.255924333136828e-6,-4.754607853138327e-6,-4.255627380100844e-6,-4.754608152439202e-6,-4.255674204956075e-6,-6.78307511022427e-5
t4,-4.7546089042328945e-6,-4.255826494489729e-6,-4.754608155684251e-6,-4.255684246949275e-6,-4.75461142631495e-6,-4.256540354907305e-6,-4.754610347448794e-6,-4.256266143881673e-6,-4.754610709887475e-6,-4.256347510530086e-6,-4.754614134712426e-6,-4.25721545939943e-6,-4.754608672204477e-6,-4.255890596925322e-6,-4.7547079992021905e-6,-4.278702509776214e-6,-4.754612599334743e-6,-4.256842666368635e-6,-4.7546130886745315e-6,-4.256976918587496e-6,-4.754607598074018e-6,-4.255665729705198e-6,-4.754610991142081e-6,-4.256345479322827e-6,-4.75460889885229e-6,-4.255925232483033e-6,-4.754607851270126e-6,-4.255627424888926e-6,-4.754608151461214e-6,-4.255674904773e-6,-6.783075115677028e-5
t5,-4.754608900589802e-6,-4.255815628608149e-6,-4.754608149951005e-6,-4.25568094926651e-6,-4.75461137190185e-6,-4.256533554532277e-6,-4.754610302172676e-6,-4.2562611992352174e-6,-4.754610707137792e-6,-4.256345237464332e-6,-4.7546141055074405e-6,-4.257207821111865e-6,-4.7546086660055846e-6,-4.255887955244643e-6,-4.754707992820599e-6,-4.278697283298024e-6,-4.75461256227219e-6,-4.256839127768705e-6,-4.75461306065329e-6,-4.256974419778561e-6,-4.754607586475117e-6,-4.255661540343422e-6,-4.754610987531337e-6,-4.256340342855929e-6,-4.754608875484568e-6,-4.255921676970114e-6,-4.754607842746799e-6,-4.2556250652701545e-6,-4.754608143317736e-6,-4.255673356716605e-6,-6.783071254154974e-5
t6,-4.754608887437022e-6,-4.255811306079013e-6,-4.754608131257023e-6,-4.255671257422107e-6,-4.7546084176286625e-6,-4.255838197094672e-6,-4.754607317714912e-6,-4.255557894447593e-6,-4.754610699560507e-6,-4.256337376414688e-6,-4.754611628575528e-6,-4.256622556768787e-6,-4.754608649000054e-6,-4.255875553639668e-6,-4.754707977317115e-6,-4.278687178964921e-6,-4.754610049959467e-6,-4.256242051074645e-6,-4.754610569396214e-6,-4.2563824076293496e-6,-4.7546073797137734e-6,-4.2556156191981316e-6,-4.754610975660169e-6,-4.256330210182939e-6,-4.754608675974349e-6,-4.255876777494326e-6,-4.7546078276008774e-6,-4.255620672602538e-6,-4.754608100268464e-6,-4.255668278239532e-6,-6.782868585035734e-5
t7,-4.754608859234675e-6,-4.255802361507828e-6,-4.754606076818457e-6,-4.255165479780889e-6,-4.754603298794386e-6,-4.254609583860131e-6,-4.754602133373661e-6,-4.254316732985898e-6,-4.754607586130222e-6,-4.255597262071507e-6,-4.754603857669503e-6,-4.254757053379177e-6,-4.7546086271954014e-6,-4.255858172201529e-6,-4.754707969685919e-6,-4.278683817710206e-6,-4.754605021548311e-6,-4.255034070780169e-6,-4.754604594574441e-6,-4.2549476239118794e-6,-4.754602190923199e-6,-4.254367248200627e-6,-4.754610950698866e-6,-4.256313348122985e-6,-4.754603565737e-6,-4.254646350658059e-6,-4.7546078016084365e-6,-4.255612817727687e-6,-4.754608080768226e-6,-4.255660684633109e-6,-6.782305505468918e-5
t8,-4.754606355442184e-6,-4.255194441194519e-6,-4.754603469701189e-6,-4.254544485505092e-6,-4.754603723325297e-6,-4.254708519433956e-6,-4.754602556470758e-6,-4.254421689388153e-6,-4.754605033528873e-6,-4.254984137553637e-6,-4.754603855169785e-6,-4.254761639685526e-6,-4.754606121374104e-6,-4.25526092196456e-6,-4.754707973914041e-6,-4.278684289386067e-6,-4.754605019302639e-6,-4.255036423430787e-6,-4.7546045883861355e-6,-4.254946114845185e-6,-4.75460216916084e-6,-4.2543669464815505e-6,-4.754608507561391e-6,-4.255730753153127e-6,-4.754603550034605e-6,-4.254643869077046e-6,-4.754605267564787e-6,-4.255002944239271e-6,-4.754605589826485e-6,-4.255066152764086e-6,-6.782081492365168e-5
t9,-4.754608877316015e-6,-4.255794591802492e-6,-4.754608126087976e-6,-4.255641009641344e-6,-4.754616387358245e-6,-4.25769965088073e-6,-4.754617405830935e-6,-4.257929254128379e-6,-4.75461066841502e-6,-4.2563261317441145e-6,-4.754615395818984e-6,-4.257520892776993e-6,-4.754612715193163e-6,-4.2568358614544205e-6,-4.754707990018533e-6,-4.278694906073569e-6,-4.7546151852028175e-6,-4.257457008076422e-6,-4.7546147813847794e-6,-4.257377525023319e-6,-4.754607386802045e-6,-4.2556064345866565e-6,-4.754610975253096e-6,-4.256314350904031e-6,-4.75460869076349e-6,-4.255867205942903e-6,-4.754607816614511e-6,-4.2556143043577645e-6,-4.754613589907112e-6,-4.256967419363989e-6,-6.783474495846734e-5
t10,-4.754608899065744e-6,-4.255794697121964e-6,-4.754608161103147e-6,-4.255649459678949e-6,-4.754651976392848e-6,-4.266006464197356e-6,-4.754652545562552e-6,-4.266123307716753e-6,-4.754610686581571e-6,-4.256327203553872e-6,-4.754615409403599e-6,-4.2575214652182556e-6,-4.754612747334739e-6,-4.256841262823926e-6,-4.754708008867534e-6,-4.2786981130422e-6,-4.754615207268545e-6,-4.257461078198133e-6,-4.754614794461535e-6,-4.2573789121275825e-6,-4.754608585018579e-6,-4.255895246442394e-6,-4.7546109968238385e-6,-4.256317377035398e-6,-4.754608710296411e-6,-4.255870676726759e-6,-4.754610565921824e-6,-4.256270570337739e-6,-4.7546137754236264e-6,-4.257013096525358e-6,-6.78513322946228e-5
t11,-4.7546089143639185e-6,-4.255801818890776e-6,-4.7546081793908255e-6,-4.255653737043171e-6,-4.754662313037176e-6,-4.2683539693551455e-6,-4.754662744238926e-6,-4.268436759170921e-6,-4.754610698936597e-6,-4.256330693371059e-6,-4.754615416825619e-6,-4.257520437066363e-6,-4.754612762802796e-6,-4.256841386908543e-6,-4.754708026174282e-6,-4.278701823842104e-6,-4.754615221392418e-6,-4.257463349473462e-6,-4.7546148031978015e-6,-4.257377267136991e-6,-4.754608604178749e-6,-4.255900973726016e-6,-4.754611014069202e-6,-4.256324462987667e-6,-4.75460872144326e-6,-4.255871190189191e-6,-4.754611288706219e-6,-4.256442635870666e-6,-4.754613798312063e-6,-4.257019235733114e-6,-6.785602785757613e-5
t12,-4.754608923013811e-6,-4.255808378579249e-6,-4.754608186979281e-6,-4.255656875073796e-6,-4.754662307262483e-6,-4.268356834006499e-6,-4.75466186215015e-6,-4.2682388954880225e-6,-4.754610705395922e-6,-4.256331838392648e-6,-4.754615431906156e-6,-4.257523583694803e-6,-4.75461334812388e-6,-4.256987030562047e-6,-4.754708036625173e-6,-4.2787033065639775e-6,-4.754615228081543e-6,-4.257464124616647e-6,-4.754614807327918e-6,-4.257376694033361e-6,-4.754608613015002e-6,-4.255903509966888e-6,-4.754611022766653e-6,-4.256328579597267e-6,-4.754608728057024e-6,-4.255870885806513e-6,-4.754611298621197e-6,-4.25644394498993e-6,-4.754613809382442e-6,-4.257022006454161e-6,-6.785599223725392e-5
t13,-4.754608932924864e-6,-4.2558094632932954e-6,-4.754608199368976e-6,-4.25565841716766e-6,-4.754662325337741e-6,-4.268356703026734e-6,-4.754661875633001e-6,-4.268238916578373e-6,-4.754610711430003e-6,-4.256331613993186e-6,-4.754615436594745e-6,-4.257526973217981e-6,-4.754613356449978e-6,-4.256989324925522e-6,-4.754708030415026e-6,-4.278703124158243e-6,-4.754615225869011e-6,-4.257464849190062e-6,-4.754614805236397e-6,-4.257375515042005e-6,-4.754608618683016e-6,-4.255903905869466e-6,-4.754611032498261e-6,-4.25633078354486e-6,-4.754608733940784e-6,-4.255871767095196e-6,-4.754611305634365e-6,-4.256441994582806e-6,-4.7546138193207456e-6,-4.2570236585829045e-6,-6.785600028035709e-5
t14,-4.75460893284092e-6,-4.25580820597765e-6,-4.7546081995768624e-6,-4.255658266701152e-6,-4.754662316268878e-6,-4.2683534039408945e-6,-4.754661868273042e-6,-4.268236249760021e-6,-4.754610711607321e-6,-4.256331874620415e-6,-4.754615434072516e-6,-4.257528465131123e-6,-4.754613354288622e-6,-4.256989664946546e-6,-4.754708022572563e-6,-4.2787041402876545e-6,-4.754615218722834e-6,-4.257464631017046e-6,-4.754614800169148e-6,-4.257376655255771e-6,-4.754608616037307e-6,-4.255903813557402e-6,-4.754611031872434e-6,-4.256331125250717e-6,-4.754608732519907e-6,-4.255870252698972e-6,-4.754611301576751e-6,-4.256440051082988e-6,-4.754613812543475e-6,-4.257023108880743e-6,-6.785599497057852e-5
t15,-4.754608927087984e-6,-4.255801416159977e-6,-4.754608194650255e-6,-4.255655123927276e-6,-4.754662227248107e-6,-4.268348006350603e-6,-4.754661783618387e-6,-4.268232119752106e-6,-4.754610706386317e-6,-4.256327837796257e-6,-4.754615430727573e-6,-4.257526930249421e-6,-4.754613344248051e-6,-4.256986229137429e-6,-4.75470800998454e-6,-4.278702354476015e-6,-4.7546152066391555e-6,-4.2574615673456e-6,-4.754614791328332e-6,-4.257375418095713e-6,-4.754608606286524e-6,-4.255900008533437e-6,-4.754611025124911e-6,-4.256326759058953e-6,-4.754608725740925e-6,-4.255869878855717e-6,-4.754611290701991e-6,-4.256437473158588e-6,-4.754613791837352e-6,-4.257017827806167e-6,-6.785596628732429e-5
t16,-4.754608909346001e-6,-4.255784870619719e-6,-4.754608176863711e-6,-4.2556505535762165e-6,-4.7546253791771875e-6,-4.259806736511754e-6,-4.754624478084611e-6,-4.259581810914859e-6,-4.754610691785551e-6,-4.256323305886856e-6,-4.754615413908029e-6,-4.257526875025251e-6,-4.7546133175292e-6,-4.256978563275018e-6,-4.754707986510366e-6,-4.278698757276604e-6,-4.754615184606745e-6,-4.257455680060118e-6,-4.7546147763021074e-6,-4.257376358545584e-6,-4.754607410982848e-6,-4.2556132995576946e-6,-4.754611004574811e-6,-4.25631881324641e-6,-4.754608706714152e-6,-4.2558672787659375e-6,-4.754607851544934e-6,-4.255613403852309e-6,-4.754613750720955e-6,-4.257008192952682e-6,-6.783866706901432e-5
t17,-4.754608884352836e-6,-4.255775383707336e-6,-4.754608147570637e-6,-4.255639619182793e-6,-4.754609041879045e-6,-4.255958160577628e-6,-4.754610147049331e-6,-4.256214545057959e-6,-4.75461067306413e-6,-4.2563198762436625e-6,-4.754608942926275e-6,-4.2559867752054355e-6,-4.754608650244994e-6,-4.2558587335461324e-6,-4.754707955365441e-6,-4.278686527508245e-6,-4.7546100523527255e-6,-4.256232298846064e-6,-4.754609627847399e-6,-4.256151164576285e-6,-4.754607368118903e-6,-4.25560536124994e-6,-4.754610978295325e-6,-4.256309963986009e-6,-4.7546086722573645e-6,-4.255860669784392e-6,-4.7546078029325235e-6,-4.255604808996384e-6,-4.754608116138992e-6,-4.255660639757555e-6,-6.782872553597363e-5
t18,-4.7546042910358225e-6,-4.254684559683604e-6,-4.75460348681657e-6,-4.2545331192867385e-6,-4.754602039949369e-6,-4.2543073315406295e-6,-4.754600858045134e-6,-4.25401647594439e-6,-4.7546061872611935e-6,-4.25525006964976e-6,-4.754602185580858e-6,-4.25436583887243e-6,-4.754601649619824e-6,-4.254178665457833e-6,-4.754707955152471e-6,-4.278682117268352e-6,-4.754603364123482e-6,-4.254642124951021e-6,-4.75460292628755e-6,-4.254550319258611e-6,-4.7546004756277136e-6,-4.2539548774395745e-6,-4.754606490684596e-6,-4.255227943955089e-6,-4.754601884039723e-6,-4.2542335400317485e-6,-4.754603153690711e-6,-4.2544984718834695e-6,-4.754599525281891e-6,-4.253594851651535e-6,-6.781826471389663e-5
t19,-4.754592877327885e-6,-4.251927340856267e-6,-4.7545919305904865e-6,-4.251757267800555e-6,-4.7545989202361906e-6,-4.253549419243844e-6,-4.754597693804833e-6,-4.253248619612529e-6,-4.754595010149213e-6,-4.252545459024668e-6,-4.754599076373472e-6,-4.253612638916105e-6,-4.754592590976996e-6,-4.251986727590993e-6,-4.754707940678167e-6,-4.278682123568818e-6,-4.754600279282552e-6,-4.253896536076249e-6,-4.754599829191642e-6,-4.253801219734045e-6,-4.754591101240825e-6,-4.251676576162728e-6,-4.754595349650143e-6,-4.252541482349196e-6,-4.754592644140026e-6,-4.251996439352545e-6,-4.754591605232412e-6,-4.25170678586317e-6,-4.7545902750956475e-6,-4.251351556959663e-6,-6.78055035131822e-5
t20,-4.754592877054737e-6,-4.251927212612766e-6,-4.7545919334173234e-6,-4.251758920945628e-6,-4.754601297126287e-6,-4.25411582445177e-6,-4.754600092605848e-6,-4.253821392714629e-6,-4.754595012093219e-6,-4.252544942077171e-6,-4.754599067452577e-6,-4.253613607031762e-6,-4.75459258837015e-6,-4.251983898537922e-6,-4.754707944591154e-6,-4.278685487807205e-6,-4.7546003067208795e-6,-4.253899465321254e-6,-4.754599848479914e-6,-4.253804415742957e-6,-4.7545911003225236e-6,-4.2516773281162724e-6,-4.754595349048099e-6,-4.252538589325338e-6,-4.754592650938729e-6,-4.251995125262202e-6,-4.754591610620045e-6,-4.251706703211663e-6,-4.7545902814472545e-6,-4.251351208814468e-6,-6.780664661108294e-5
t21,-4.7545928962376264e-6,-4.25193136464094e-6,-4.754591956992236e-6,-4.251763810969852e-6,-4.754602132899001e-6,-4.254316840411466e-6,-4.754600937367083e-6,-4.254024563918415e-6,-4.754595019172669e-6,-4.252545135880312e-6,-4.7546041227480255e-6,-4.254830275886095e-6,-4.754592602095455e-6,-4.251985624405989e-6,-4.754707951713483e-6,-4.2786895285534085e-6,-4.754603424711294e-6,-4.25465092331431e-6,-4.7546029790322805e-6,-4.254559125286091e-6,-4.754591119554708e-6,-4.251679873987292e-6,-4.7545953677956045e-6,-4.252542804819616e-6,-4.754592668561814e-6,-4.25199908294441e-6,-4.754591633421576e-6,-4.251712287890686e-6,-4.754590300806606e-6,-4.25136628431528e-6,-6.780828523533864e-5
