Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15
,,,,,,,,35,31129.0,24863.0,12938.0,5866.0,14805.0,1897.0,14050.0,1268.0,5765.0,5383.0,6950.0,54007.0,9989.0,18971.0,26324.0
,,,,,,,,36,32101.0,25243.0,12821.0,5781.0,15150.0,1942.0,14524.0,1242.0,5791.0,5560.0,7342.0,55551.0,10070.0,20230.0,27260.0
,,,,,,,,37,33180.0,25619.0,13104.0,5777.0,15360.0,2019.0,15082.0,1379.0,6048.0,5749.0,7768.0,57340.0,10255.0,21193.0,28158.0
,,,,,,,,38,33710.0,25842.0,13619.0,5860.0,15420.0,2067.0,15274.0,1570.0,6330.0,5788.0,7968.0,57635.0,10212.0,21774.0,28806.0
,,,,,,,,39,33905.0,25791.0,14522.0,6074.0,15449.0,2142.0,15368.0,1886.0,6713.0,5875.0,8320.0,57811.0,10106.0,22448.0,29865.0
,,,,,,,,40,34017.0,25767.0,15678.0,6369.0,15782.0,2288.0,15680.0,2313.0,7212.0,5985.0,8781.0,58246.0,10181.0,23202.0,30733.0
,,,,,,,,41,34188.0,25764.0,17612.0,6914.0,15803.0,2464.0,16231.0,2816.0,7744.0,6197.0,9313.0,58766.0,10321.0,23229.0,31574.0
,,,,,,,,42,33787.0,25456.0,18543.0,7325.0,15699.0,2536.0,15956.0,3177.0,8035.0,6120.0,9356.0,57704.0,10320.0,23122.0,31687.0
,,,,,,,,43,34095.0,25603.0,18299.0,7147.0,15536.0,2776.0,16997.0,3544.0,8584.0,6468.0,9956.0,59142.0,10854.0,24092.0,33790.0
,,,,,,,,44,34723.0,26554.0,17166.0,6689.0,16032.0,2789.0,17171.0,3603.0,8646.0,6533.0,10021.0,61009.0,10931.0,23606.0,33315.0
,,,,,,,,45,34324.0,26111.0,15487.0,6138.0,15691.0,2589.0,15990.0,3338.0,8121.0,6140.0,9410.0,58186.0,10304.0,21963.0,30611.0
,,,,,,,,46,31937.0,24170.0,13910.0,5702.0,14795.0,2327.0,14188.0,2982.0,7365.0,5576.0,8490.0,53272.0,9330.0,19849.0,27680.0
,,,,,,,,47,29050.0,22088.0,12758.0,5441.0,13431.0,2082.0,12571.0,2615.0,6601.0,4917.0,7558.0,48161.0,8450.0,17925.0,25043.0
,,,,,,,,48,26436.0,21078.0,12078.0,5290.0,11858.0,1852.0,11265.0,2300.0,5990.0,4448.0,6730.0,43934.0,7778.0,15977.0,22935.0
,,,,,,,,49,24389.0,20664.0,11299.0,5110.0,10827.0,1631.0,9902.0,2023.0,5499.0,3860.0,5957.0,39884.0,7124.0,14797.0,20844.0
,,,,,,,,50,22983.0,18787.0,11247.0,5142.0,10273.0,1597.0,9577.0,1923.0,5301.0,3724.0,5734.0,38615.0,7011.0,14260.0,20364.0
,,,,,,,,51,22778.0,19511.0,11685.0,5336.0,9956.0,1562.0,9397.0,1906.0,5220.0,3624.0,5662.0,37678.0,6918.0,14128.0,20488.0
,,,,,,,,52,22785.0,19678.0,13274.0,6026.0,9779.0,1618.0,9608.0,1948.0,5289.0,3711.0,5803.0,38172.0,7117.0,14473.0,21779.0
,,,,,,,,53,23264.0,19425.0,14852.0,6559.0,10027.0,1772.0,10515.0,2081.0,5627.0,3963.0,6365.0,40391.0,7747.0,15730.0,24565.0
,,,,,,,,54,25125.0,20665.0,15831.0,6704.0,10937.0,2080.0,12401.0,2434.0,6460.0,4650.0,7500.0,45764.0,9089.0,17855.0,27265.0
,,,,,,,,55,27789.0,22655.0,16156.0,6735.0,12601.0,2201.0,13489.0,2552.0,6980.0,5165.0,8139.0,49911.0,9762.0,18890.0,28419.0
,,,,,,,,56,29418.0,23592.0,15335.0,6553.0,13459.0,2170.0,13819.0,2219.0,6784.0,5379.0,8116.0,51224.0,9904.0,19399.0,29167.0
,,,,,,,,57,30154.0,24422.0,14165.0,6266.0,13879.0,2100.0,13823.0,1815.0,6402.0,5356.0,7761.0,52103.0,9914.0,19854.0,29462.0
,,,,,,,,58,30651.0,24914.0,13123.0,5988.0,14374.0,2024.0,13801.0,1485.0,6091.0,5342.0,7411.0,53228.0,10028.0,20479.0,29730.0
,,,,,,,,59,31280.0,25240.0,12576.0,5890.0,15003.0,1976.0,14144.0,1303.0,5894.0,5413.0,7307.0,54260.0,9974.0,21160.0,30325.0
,,,,,,,,60,32038.0,25740.0,12376.0,5827.0,15430.0,1932.0,14531.0,1273.0,5883.0,5521.0,7270.0,55604.0,10003.0,22043.0,31439.0
,,,,,,,,61,32837.0,26218.0,12478.0,5809.0,15700.0,1969.0,14977.0,1344.0,6058.0,5727.0,7475.0,57135.0,10132.0,22695.0,32408.0
,,,,,,,,62,33352.0,26458.0,12898.0,5876.0,16068.0,1929.0,15273.0,1491.0,6275.0,5718.0,7503.0,57647.0,9854.0,23479.0,33210.0
,,,,,,,,63,33890.0,26467.0,13788.0,6067.0,16543.0,2068.0,15698.0,1790.0,6625.0,5838.0,7954.0,58439.0,10038.0,24531.0,34228.0
,,,,,,,,64,34962.0,26883.0,15241.0,6402.0,17130.0,2273.0,16505.0,2302.0,7190.0,6182.0,8805.0,60441.0,10297.0,25706.0,35727.0
,,,,,,,,65,36243.0,27291.0,17667.0,7032.0,17570.0,2535.0,17284.0,2989.0,7944.0,6601.0,9797.0,62290.0,10658.0,26546.0,37241.0
,,,,,,,,66,37065.0,27574.0,19361.0,7637.0,17117.0,2748.0,17815.0,3584.0,8529.0,6806.0,10218.0,63067.0,10961.0,26098.0,38623.0
,,,,,,,,67,35770.0,27169.0,18256.0,7206.0,15951.0,2754.0,17377.0,3636.0,8684.0,6598.0,9994.0,60665.0,10956.0,25170.0,37807.0
,,,,,,,,68,34335.0,26894.0,16229.0,6498.0,15926.0,2634.0,16226.0,3380.0,8385.0,6148.0,9444.0,59409.0,10669.0,23628.0,34429.0
,,,,,,,,69,32636.0,25500.0,14573.0,5941.0,15604.0,2439.0,14979.0,3114.0,7843.0,5697.0,8800.0,56270.0,10028.0,21822.0,31243.0
,,,,,,,,70,30603.0,23824.0,13093.0,5455.0,14629.0,2191.0,13404.0,2754.0,7111.0,5171.0,7928.0,51629.0,9079.0,19606.0,27800.0
,,,,,,,,71,27990.0,21840.0,12095.0,5279.0,13282.0,1969.0,11747.0,2428.0,6406.0,4582.0,7023.0,46619.0,8173.0,17654.0,24896.0
,,,,,,,,72,25783.0,20958.0,11662.0,5196.0,12021.0,1774.0,10736.0,2197.0,5871.0,4179.0,6366.0,43481.0,7570.0,16494.0,23099.0
,,,,,,,,73,23949.0,19189.0,11341.0,5134.0,11126.0,1694.0,9945.0,2026.0,5532.0,3886.0,5941.0,40787.0,7198.0,15432.0,21960.0
,,,,,,,,74,23152.0,19216.0,11275.0,5160.0,10578.0,1637.0,9669.0,1935.0,5354.0,3703.0,5723.0,39411.0,7001.0,14919.0,21352.0
,,,,,,,,75,22720.0,19559.0,11599.0,5320.0,10215.0,1878.0,9450.0,1961.0,5261.0,3383.0,5642.0,38594.0,6886.0,14656.0,21281.0
,,,,,,,,76,22755.0,20125.0,13216.0,6006.0,10045.0,1861.0,9725.0,1975.0,5328.0,3543.0,5769.0,39080.0,7108.0,14874.0,22354.0
,,,,,,,,77,23171.0,19528.0,14790.0,6505.0,10251.0,1896.0,10550.0,2108.0,5656.0,3890.0,6362.0,41126.0,7711.0,16048.0,24976.0
,,,,,,,,78,25073.0,20749.0,15851.0,6674.0,11201.0,2063.0,12397.0,2446.0,6505.0,4685.0,7491.0,46296.0,9055.0,18080.0,27618.0
,,,,,,,,79,27756.0,22700.0,16386.0,6759.0,12899.0,2255.0,13487.0,2624.0,7211.0,5247.0,8120.0,49847.0,9743.0,18906.0,28541.0
,,,,,,,,80,29231.0,23649.0,15999.0,6687.0,13719.0,2229.0,13798.0,2440.0,7116.0,5439.0,8093.0,51116.0,9913.0,19371.0,29276.0
,,,,,,,,81,29917.0,24430.0,15174.0,6495.0,14321.0,2131.0,13995.0,2144.0,6873.0,5443.0,7699.0,52108.0,9987.0,19917.0,29694.0
,,,,,,,,82,30507.0,24981.0,14720.0,6379.0,14885.0,2032.0,14058.0,1955.0,6715.0,5399.0,7306.0,53056.0,10037.0,20555.0,29850.0
,,,,,,,,83,31309.0,25374.0,14383.0,6339.0,15555.0,1900.0,14237.0,1767.0,6496.0,5489.0,7028.0,54429.0,10078.0,21489.0,30780.0
,,,,,,,,84,32235.0,25896.0,14367.0,6328.0,16151.0,1899.0,14617.0,1764.0,6476.0,5542.0,7002.0,55897.0,10105.0,22484.0,32079.0
,,,,,,,,85,32894.0,26313.0,14438.0,6315.0,16535.0,1922.0,14943.0,1826.0,6597.0,5654.0,7195.0,57459.0,10089.0,23331.0,33563.0
,,,,,,,,86,33185.0,26519.0,14652.0,6319.0,16926.0,2008.0,15128.0,1888.0,6711.0,5668.0,7479.0,58058.0,10143.0,24068.0,34385.0
,,,,,,,,87,33671.0,26539.0,15446.0,6485.0,17376.0,2099.0,15414.0,2153.0,7018.0,5793.0,7903.0,59123.0,10150.0,25065.0,35481.0
,,,,,,,,88,34754.0,26916.0,16754.0,6800.0,17922.0,2284.0,16125.0,2701.0,7630.0,6119.0,8706.0,61226.0,10343.0,26135.0,36811.0
,,,,,,,,89,36139.0,27362.0,18532.0,7266.0,18256.0,2561.0,16949.0,3221.0,8201.0,6606.0,9625.0,63401.0,10694.0,26732.0,38144.0
,,,,,,,,90,36956.0,27609.0,19644.0,7733.0,17665.0,2751.0,17475.0,3629.0,8549.0,6824.0,10173.0,64628.0,10903.0,26049.0,39490.0
,,,,,,,,91,35601.0,27288.0,18365.0,7261.0,16388.0,2752.0,16937.0,3646.0,8653.0,6576.0,9875.0,62050.0,10843.0,25180.0,38430.0
,,,,,,,,92,34114.0,27020.0,16326.0,6563.0,16235.0,2632.0,15934.0,3400.0,8353.0,6111.0,9278.0,60004.0,10534.0,23727.0,35038.0
,,,,,,,,93,32393.0,25639.0,14699.0,6041.0,15785.0,2430.0,14765.0,3158.0,7868.0,5711.0,8716.0,56897.0,9983.0,22025.0,31750.0
,,,,,,,,94,30416.0,23906.0,13165.0,5508.0,14698.0,2191.0,13250.0,2807.0,7145.0,5179.0,7870.0,51931.0,9054.0,19743.0,28272.0
,,,,,,,,95,27747.0,21825.0,12211.0,5290.0,13301.0,2085.0,11722.0,2583.0,6408.0,4333.0,6991.0,46873.0,8183.0,17737.0,25206.0
,,,,,,,,96,25347.0,20185.0,11815.0,5199.0,12046.0,1803.0,10683.0,2223.0,5891.0,4189.0,6330.0,43112.0,7580.0,16374.0,23440.0
,,,,,,,,97,23778.0,20236.0,13352.0,5138.0,9937.0,1835.0,10628.0,2331.0,6158.0,4334.0,6408.0,38483.0,7142.0,14978.0,25309.0
,,,,,,,,98,22519.0,19581.0,13168.0,5128.0,9495.0,1698.0,10029.0,2171.0,5862.0,4084.0,6028.0,36762.0,6886.0,14247.0,23809.0
,,,,,,,,99,22100.0,19414.0,14387.0,5379.0,9329.0,1702.0,9936.0,2122.0,5759.0,3993.0,5978.0,36354.0,6830.0,13884.0,23228.0
,,,,,,,,100,22001.0,19575.0,14918.0,6033.0,9208.0,1716.0,10056.0,2131.0,5786.0,4051.0,6093.0,36857.0,6963.0,13684.0,22857.0
,,,,,,,,101,22376.0,19459.0,16192.0,6407.0,9480.0,1830.0,10786.0,2247.0,6051.0,4286.0,6556.0,39003.0,7481.0,13761.0,22944.0
,,,,,,,,102,24077.0,20446.0,17343.0,6669.0,10272.0,2082.0,12161.0,2517.0,6646.0,4694.0,7414.0,43679.0,8686.0,13955.0,23400.0
,,,,,,,,103,25908.0,22020.0,17555.0,6666.0,11457.0,2127.0,12740.0,2465.0,6915.0,5001.0,7656.0,45861.0,9222.0,14711.0,24882.0
,,,,,,,,104,26985.0,22960.0,16727.0,6485.0,12379.0,2059.0,13258.0,2113.0,6710.0,5163.0,7426.0,47107.0,9584.0,15906.0,26422.0
,,,,,,,,105,28330.0,23969.0,15962.0,6302.0,13412.0,2076.0,13943.0,1832.0,6568.0,5398.0,7373.0,49191.0,9796.0,17042.0,27647.0
,,,,,,,,106,29927.0,24986.0,15517.0,6191.0,14145.0,2108.0,14838.0,1696.0,6535.0,5651.0,7458.0,51860.0,10056.0,18151.0,29213.0
,,,,,,,,107,31416.0,25823.0,15420.0,6162.0,14939.0,2121.0,15497.0,1615.0,6546.0,5834.0,7538.0,53598.0,10273.0,19347.0,30919.0
,,,,,,,,108,32799.0,26495.0,15597.0,6165.0,15428.0,2214.0,16115.0,1658.0,6653.0,6015.0,7717.0,55487.0,10314.0,20807.0,32987.0
,,,,,,,,109,34259.0,27076.0,16077.0,6176.0,15770.0,2304.0,16843.0,1839.0,6932.0,6233.0,8073.0,57389.0,10509.0,22071.0,34989.0
,,,,,,,,110,35260.0,27440.0,16568.0,6256.0,16054.0,2373.0,17036.0,2044.0,7186.0,6287.0,8319.0,57978.0,10427.0,23023.0,35972.0
,,,,,,,,111,36152.0,27543.0,17205.0,6410.0,16311.0,2445.0,17545.0,2347.0,7522.0,6359.0,8744.0,58429.0,10333.0,23958.0,37070.0
,,,,,,,,112,36942.0,27570.0,17801.0,6601.0,16596.0,2570.0,17858.0,2786.0,8001.0,6452.0,9302.0,59136.0,10386.0,24858.0,37898.0
