Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
t19,12467.904011991217,6759.597018493821,1157.7596478015093,6.59092118075846e-5,0.0009097770017086949,665.6907355119354,0.0001065343547688888,542.5513712393026,3239.0413063312767,909.6419663642037,0.0003520365008924451,19510.467502273365,120.73806055150797,757.6387265867629,1796.997137375165,47928.02891877714
t20,12467.904012516648,6759.597037774564,1157.7596479831616,6.616453425128282e-5,0.0010167583985744046,665.6907360097741,0.00010684957669214085,542.5513716041618,3239.0413080868198,909.6419670015681,0.00035264823739605773,26478.507132799754,120.73806114922262,757.6387269649717,1796.9971373809703,54896.068681692355
t21,12467.90401261624,6759.597037762561,1157.759648010909,6.62027420809819e-5,0.0010343342718961963,665.6907364023143,0.00010692679374871801,542.5513719108594,3239.0413085499017,909.6419674801283,0.0003530567044177736,26591.47009494473,120.73806156479509,757.6387270327207,1796.9971373759747,55009.03166417164
t22,12467.904012633726,6759.597037614207,1157.7596480115872,6.620842531029504e-5,0.0010372572230583977,665.6907367375164,0.00010698057541219173,542.5513721610591,3239.0413088857636,909.641967888028,0.00035338878880653295,26632.727157353434,120.73806190622354,757.6387270441613,1796.9971373728208,55050.28873144354
t23,12467.904012632378,6759.597018532049,1157.7596480092382,6.620919877659047e-5,0.0010378693203590323,665.6907370140983,0.00010702268053003363,542.5513723556357,3239.0413091589007,909.6419682302837,0.00035365014510576264,26453.345066276663,120.73806217950644,757.638727044821,1796.9971373702701,54870.906623555195
t24,12467.90401262993,6759.59701851505,1157.7596480068732,6.620922760926313e-5,0.0010379728937492353,665.6907372412302,0.00010705333694761181,542.5513724970174,3239.041309378653,909.6419685098981,0.0003538450493479934,26273.869131798758,120.73806239008097,757.6387270443239,1796.9971373685576,54691.43069046088
t25,12467.904012627707,6759.597018507049,1157.7596480057812,6.620915360646201e-5,0.0010379956083674258,665.6907374143434,0.00010707329937823067,542.5513725841306,3239.0413095458057,909.6419687271281,0.00035397481238578533,26047.177111951492,120.7380625375262,757.6387270437277,1796.9971373669412,54464.7386715645
t26,12467.904012625611,6759.597018501849,1157.759648004396,6.620908506339119e-5,0.0010377238713169539,665.6907375305119,0.00010708301438402466,542.5513726152183,3239.0413096571883,909.6419688819589,0.0003540385445971185,25556.133842246883,120.73806262283537,757.6387270430258,1796.9971373646856,53973.69540214868
t27,12467.904012623587,6759.597018497849,1157.7596480100976,6.620891502816218e-5,0.0010374770999323998,665.6907375960881,0.00010708272571700491,542.5513725928663,3239.0413097137525,909.6419689754861,0.00035403721209762833,24318.845525078916,120.73806264648704,757.638727042211,1796.997137362162,52736.40708494546
t28,12467.904012620698,6759.597018495523,1157.7596480704362,6.620789819180942e-5,0.001037277164933764,665.6907376186535,0.00010707598159878338,542.551372521805,3239.041309728113,909.6419690114759,0.00035397159700114076,23122.646563811242,120.73806261133576,757.6387270403341,1796.9971373586568,51540.208123420925
t29,12467.90401261084,6759.597018496164,1157.7597072915546,6.620073766146835e-5,0.0010366811899137655,665.6907376040782,0.00010705617243843403,542.5513724040138,3239.041309777918,909.6419690007933,0.0003538438261035831,24495.651766071824,120.73806252448932,757.6387270318609,1796.9971373196186,52913.21338391508
t30,12467.904012561545,6759.597018506031,1157.7597080207163,6.614940086164957e-5,0.0010334504449125471,665.6907375475329,0.00010702306085595783,542.5513724609294,3239.041311095526,909.6419693169504,0.00035365567240889134,26703.576893149428,120.73806237303101,757.6387269863754,1796.9971339922533,55121.138506288895
t31,12467.904012290654,6759.597037754619,1158.297288874048,6.580327373214384e-5,0.0010130829787286862,665.690737345884,0.00010694291374597088,542.5513722251304,3239.0413087356087,909.641968991425,0.0003533737283321597,26722.99589818887,120.7380621321918,757.6387267337623,1796.9971339913345,55141.09508646643
t32,12467.90401079878,6760.438815285717,1157.7591519622442,6.322543150728625e-5,0.0008861596803900455,559.6783825558662,0.00010617602095645075,542.5512956513844,3239.041118145809,909.6418166799962,0.00035252963499381716,22436.95381860542,120.73793978673434,757.6387253218375,1796.9971339869116,50749.343616871454
t33,12467.903582000461,6759.596868060093,1143.445468513691,5.450341423757732e-5,0.00045137653462465794,133.63648257808478,9.211348466323418e-5,195.31854805321484,1166.0550065230645,327.471184171992,0.0003273368841585464,5367.637137367587,43.46575817587601,757.6387055638558,1796.9971171592176,30159.166783497454
t34,5772.640277681621,6759.595922528072,1143.4454538039267,3.817648188799924e-5,0.00043135643335846986,133.13833695937774,9.187127027189719e-5,108.51037648468433,647.8085912079124,181.92862231167499,0.0003225786223639647,5367.637116896374,24.14783624955263,757.6387018865365,1796.9971157562597,22693.489235748795
t35,5772.640275579683,6759.595833662138,1143.4454532106013,3.6881996744563705e-5,0.0004311572965252364,133.13833694312947,9.185642192370186e-5,108.51037589649158,647.8085906887369,181.92862176154023,0.00032241532958641263,5367.6371168537125,24.14783619065533,757.6387017119835,1796.9971157265788,22693.489140536298
t36,5772.640262309154,6759.59583160741,1143.4454531332722,3.679424003359463e-5,0.0004310050208177084,133.13833703139827,9.186329174984962e-5,108.51037592050496,647.8085907949827,181.92862191212905,0.00032247435954258587,5367.637116549719,24.147835922024296,757.6387016980432,1796.9971157266207,22693.48912474217
t37,5772.640262427155,6759.5958316324395,1143.4454531363956,3.685995044299426e-5,0.0004311622280702104,133.13833717310067,9.188924073416238e-5,108.51037598837696,647.8085909673775,181.92862215377136,0.0003226821726125083,5367.637116667691,24.14783613376171,757.6387017017095,1796.9971157270063,22693.48912630237
t38,5772.640262709901,6759.595831716366,1143.4454532299542,3.786131588832978e-5,0.00043142966804944003,133.13833739293472,9.193158932854633e-5,108.51037611168755,647.8085912090509,181.92862249351265,0.0003230383535245807,5367.637116849439,24.147836452340233,757.638701709961,1796.9971157279908,22693.489129864065
t39,5772.640263299723,6759.595831822558,1143.4454536999071,5.159897146190543e-5,0.00043184076853405173,133.13833769329239,9.183380301510324e-5,108.51037718797495,647.8085915831975,181.92862302970872,0.0003237009120084661,5367.637117093925,24.14783687981454,757.6387017956982,1796.997116994164,22693.489150054418
t40,5772.640265024764,6759.595831988584,1143.4454865852497,5.4885807149558413e-5,0.00043241822401315704,133.13834479477498,9.191722604953431e-5,455.73968240333136,647.8092899109702,392.4210039353595,0.0003243976214103568,5367.637117402332,24.147837472534192,757.6387037096717,1796.9971169962448,23251.211583842698
t41,9460.028286784676,6759.596732483353,1143.4455233409035,5.940218297145023e-5,0.0004433461718237382,239.64955916672088,9.219443194894229e-5,542.5508052124067,1764.5421414360064,909.6412733749537,0.00033346218096582005,5367.637128950097,43.4659673621714,757.6387089662865,1796.9971189798728,28785.194174462416
t42,12467.904011083538,6759.597018494353,1157.7597698387324,6.658865300130935e-5,0.0009121674280011999,665.6907523447449,0.00010437945615189186,542.5513795738302,3239.041450417623,909.641991706432,0.0003670169106446018,15847.061546526322,120.73807500558027,757.6387259706435,1796.9971339853441,44264.62330509959
t43,12467.90403179575,6785.6194084906665,1157.759770363715,6.744893440437062e-5,0.0011950758494454264,665.6907593363577,0.00011246028923015437,542.551380054675,3239.041485268181,909.6419933821135,0.0003686775986703311,26794.270740100255,120.73808926694907,757.6387329911973,1796.9971449259285,55237.85527963846
t44,12467.90403265015,7012.888619041491,1157.7597703882275,6.75653311636513e-5,0.0012076018525209486,665.6907599543857,0.00011308977148052721,542.5513804495902,3239.041491519413,909.6419941641598,0.0003693083478674235,26794.27074074018,120.73809019566815,757.6387335699216,1796.9971449369566,55465.12451517545
t45,12467.90403282233,6989.823582375576,1157.7597703963968,6.758122851303068e-5,0.001208710281803503,665.6907604337259,0.0001131924623020681,542.5513807706667,3239.04149301281,909.6419947883317,0.0003697978895463509,26794.270741250697,120.73809093919344,757.6387336802692,1796.997144931868,55442.059484683734
t46,12467.904032855638,6872.700811405113,1157.7597703992083,6.758336968249495e-5,0.0012093214369953461,665.6907608099829,0.00011324413993263949,542.5513810227905,3239.0414936229135,909.6419952951838,0.0003701920389126221,26794.270741676813,120.7380915556465,757.6387337004817,1796.9971449280051,55324.93671761276
t47,12467.90403285969,6833.317290322424,1157.7597704005254,6.758361817253542e-5,0.0012098043580462744,665.6907610712838,0.00011328024103371031,542.551381185511,3239.041493989019,909.6419956890667,0.00037049565095743307,26794.270742014967,120.73809205215821,757.6387337032805,1796.997144925496,55285.5531993773
t48,12467.904032857386,6827.990869820648,1157.7597704007733,6.758361873839531e-5,0.0012101720390254513,665.6907612446382,0.00011330186172595862,542.5513812814893,3239.041494239374,909.6419959735371,0.000370711424038439,26794.27074227297,120.73809243143758,757.6387337027899,1796.9971449236605,55280.22678091765
t49,12467.904032855491,6833.880838649333,1157.759770398871,6.7583588393835e-5,0.0012104189253550335,665.6907613261388,0.00011330973094182353,542.5513813056476,3239.041494387169,909.641996149031,0.00037082907208289053,26794.270742469016,120.7380926957931,757.6387337021649,1796.997144922284,55286.11675100226
t50,12467.90403285241,6813.09315479009,1157.7597704003108,6.758354087636313e-5,0.001210565954725198,665.6907608727678,0.00011330764259443596,542.5513812612064,3239.041494418717,909.641996213525,0.00037047882975288493,26794.27074258121,120.73809284374435,757.6387337012108,1796.997144920897,55265.32906679206
t51,12467.904032848215,6808.101544707369,1157.7597704336308,6.7583357799762e-5,0.0012106126679724005,665.6907570092178,0.00011335081070080493,542.5513811368501,3239.041494318044,909.6419961669578,0.0003704122815686307,26794.270742610388,120.73809287556318,757.6387336996578,1796.9971449199606,55260.33745268497
t52,12467.904032842225,6793.831616703751,1157.7597706225474,6.758212936384016e-5,0.0012105621180371813,665.6907567990987,0.00011360940342635544,542.5513809433288,3239.041494070361,909.6419960117101,0.0003702850740646662,26794.270742582346,120.73809279310638,757.6387336965494,1796.9971449204472,55246.06752402419
t53,12467.90403282626,6779.027490344125,1157.759815685468,6.75718538483769e-5,0.001210411195505303,665.6907565754537,0.00011358232373428203,542.551380687071,3239.041493586698,909.641995759545,0.0003700846968222052,26794.27074257847,120.73809259786314,757.6387336846628,1796.997145457236,55231.26344143292
t54,12467.904032748775,6781.946005201724,1224.5397667083955,6.749369858073627e-5,0.0012100235810567235,665.6907604085674,0.00011350308031435756,542.5513841348671,3239.0414920859316,909.6419956484287,0.00037017862471455686,26794.270742587316,120.73809226792928,757.6387336235957,1796.9971454654715,55300.96191207999
t55,12467.904032313743,6976.510393911737,1157.7598153310532,6.69171924870816e-5,0.0012046871422194514,665.6907597621071,0.00011312251033636527,542.5513836893417,3239.0414609246664,909.641994567186,0.00036952116000632144,26794.27074241939,120.73809142664636,757.6387332899967,1796.9971454653194,55428.746307349196
t56,12467.904030131987,7026.427990102824,1143.450962920465,6.21836332630812e-5,0.0010587658864299205,559.1803858357592,0.00010873891856771247,455.78196467869464,3239.033681177004,847.2716844364938,0.00036083190469089825,22508.944031668434,120.73722245673613,757.6387315619747,1796.9971402834262,50923.36941577414
t57,12467.903280069797,6759.596832261181,1143.445441545408,4.955841838427324e-5,0.00046065126145110655,133.13850201238276,9.205363030363916e-5,108.54918016150266,1166.0475413393185,265.10101485089314,0.00032969173548296507,5367.6371461948875,43.46502298200028,757.6387075989969,1796.9971174408906,30009.520718412303
t58,5779.517555935097,6759.596732318616,1143.4454396395668,3.0143624051504136e-5,0.0004411112476296556,133.1383625269938,9.175235774426622e-5,108.51040920104099,647.808622317547,181.9286578054707,0.00032899456250335606,5367.637129788502,24.147858441909836,757.6387060494488,1796.9971167729059,22700.367482798887
t59,5778.958560891815,6759.596732292706,1143.4454393627693,2.9848361243590362e-5,0.0004407892140411784,133.13836241493283,9.170649372257468e-5,108.51040913231304,647.8086222516883,181.92865770116424,0.000328765743596021,5367.6371296977,24.14785833319433,757.6387059199435,1796.9971167721517,22699.808485880196
t60,5778.91304902195,6759.596732284545,1143.4454393125623,2.9844006247542208e-5,0.0004406771199773274,133.13836235634128,9.168619452174496e-5,108.51040910047456,647.8086222411822,181.92865767491304,0.0003286707104582931,5367.637129666755,24.147858321043305,757.6387059078243,1796.99711677215,22699.762973537774
t61,5778.932791502331,6759.596732288156,1143.4454393346439,2.9844227415525617e-5,0.00044068369215449847,133.13835846685504,9.168714518050648e-5,108.5104090995052,647.8086222842566,181.92865772353525,0.00032870507927293017,5367.637129693664,24.147858398145697,757.6387059173156,1796.9971167723704,22699.782712400916
t62,5778.9483583938145,6759.59673228726,1143.4454394964614,2.985885390308235e-5,0.0004408042964567746,133.13835849086547,9.170511577889273e-5,108.51040913012089,647.8086223803609,181.928657847821,0.00032886707189372637,5367.637129776458,24.147858563308727,757.6387060204903,1796.997116773026,22699.798280395324
t63,5778.983340683091,6759.5967322992365,1143.4454402953181,3.128590606460903e-5,0.00044104252688450954,133.1383586024231,9.140937999924963e-5,108.51041142997846,647.8086225692966,181.92865811468667,0.00032915827883672885,5367.637129915777,24.147858819392667,757.6387082434762,1796.9971167748604,22699.83327064363
t64,5779.889674527808,6759.5967323442,1143.4454861948059,3.1938055490235967e-5,0.0004415164910658438,133.13837825250022,9.14933462253374e-5,455.7397380795318,647.8092917093984,469.8990573967242,0.00032974692342223035,5367.637130115411,24.147859218228835,757.638708634806,1796.9971182710203,23335.940069439253
t65,12467.903784556851,6759.596911039232,1143.4455232725475,5.418907240300794e-5,0.00046585200808140517,133.13911059217168,9.325685543879565e-5,542.550805218845,1986.6814431884986,909.6412773473998,0.00033583472705153125,5367.637147172828,43.465974293342576,757.6387131553959,1796.9971203261468,31908.698759295927
t66,12467.90401134702,6759.5970184948455,1157.7597729808467,6.431943215549058e-5,0.0009170212236969148,531.1900531835615,0.00010680990810184823,542.5513827302194,3239.041447974741,909.6419945063387,0.0003690934616622063,17941.564054226827,120.73807942540303,757.6387315608648,1796.997141528047,46224.62514520274
t67,12467.904024377252,6762.120139949711,1157.7597736167313,6.718137021085947e-5,0.0011567681307865021,665.6907556204668,0.00011040189528131636,542.5513829320045,3239.041491112282,909.6419957502399,0.0003705363387766672,26794.27064088863,120.73809365730094,757.6387328833007,1796.9971415688556,55214.35587724451
t68,12467.90403245809,7447.421878071228,1157.7597737582744,6.752978451573967e-5,0.0012095850149027973,665.6907561718427,0.00011068189297964672,542.5513830327174,3239.0414984812114,909.6419961057267,0.0003709532007185101,26794.270743636418,120.73809427092012,757.6387336276631,1796.9971474117824,55899.65779577576
t69,12467.904032786311,7344.369159778708,1157.7597736646944,6.757695694249075e-5,0.0012116760548120144,665.6907564377339,0.00011074325996145398,542.5513830407476,3239.041499788799,909.6419962941909,0.0003712298693674293,26794.27074385988,120.73809468499772,757.6387336931366,1796.9971415576583,55796.60507681299
t70,12467.904032841552,7117.9732450081,1157.7597736266332,6.758324049049142e-5,0.0012120150670158563,665.6907565902287,0.00011077897905845386,542.5513829553089,3239.0414999709174,909.6419963669479,0.0003714109702332577,26794.27074400612,120.73809497522365,757.6387336981923,1796.9971415378984,55570.20916336538
t71,12467.90403280323,6783.6264610152775,1157.7597736157863,6.758397296748587e-5,0.0012121854493282245,665.6907567124111,0.00011080162533612312,542.5513827800861,3239.041499702234,909.6419963305439,0.00037149750454326886,26794.270744052345,120.73809514817685,757.6387336665268,1796.9971415330117,55235.86237942819
t72,12467.904031531318,6762.220355781976,1157.7597736049913,6.75839296265553e-5,0.0012121931754833666,665.6907567303103,0.00011081248339218711,542.5513825144327,3239.041498038429,909.6419961777357,0.0003713946096073097,26794.270733200374,120.73809520465294,757.6387331557032,1796.9971415298965,55214.45625945401
t73,12467.904031301872,6762.121949144279,1157.7597735719164,6.758371317010795e-5,0.001211025255677949,665.6907566151198,0.00011081208953778299,542.5513821474212,3239.0414886005556,909.6419958225667,0.00036784828515909533,26794.270733047597,120.7380951442592,757.6387330006066,1796.9971415259342,55214.35783719148
t74,12467.904024998625,6759.597031566302,1157.7597734830406,6.75832617761763e-5,0.0011756006579221935,665.6907532823212,0.000110799655085375,542.5513804166533,3239.041431189948,909.6419918461359,0.0003652565756021091,26794.270641381554,120.73809496602112,757.638730785287,1796.9971415223001,55211.832714678334
t75,12467.904024798449,6759.597031533083,1157.7597734339981,6.758200337611798e-5,0.001173340390972818,665.6907502415398,0.00011077091357096699,542.5513630735953,3239.0413142994576,909.6419740764558,0.00036497310519944035,26794.27064025385,120.73809466242048,757.6387306558147,1796.9971415147247,55211.8325552098
t76,12467.90402476441,6759.597031537587,1157.7597734556143,6.757974433256749e-5,0.0011729297444187984,665.6907499175386,0.00011073496367840377,290.07700485700974,3239.0413085398554,909.6419733628458,0.0003647006754639288,26794.27063980776,120.73809426191775,757.6387306338495,1796.9971415149382,54959.35818859846
t77,12467.904024784222,6759.597031527972,1157.7598305161982,6.756458692268974e-5,0.001172690306269652,665.6907495599032,0.00011069016876983331,159.94834166308857,3239.0413078522415,909.6419728104811,0.0003645155907019669,26794.27064051942,120.73809376152946,757.638730643659,1796.99714152155,54829.22958062092
t78,12467.904024898524,6759.597031574099,1157.7597703713448,6.744581400194975e-5,0.0011740144338686913,665.6907491483986,0.00011063392359790448,108.5104038494123,3239.041307288879,909.6419722165717,0.00036982702593719053,26794.270640747098,120.73809311729961,757.6387307108421,1796.997141532653,54777.79158737632
t79,12467.904031795204,6995.27988642791,1157.759769761005,6.657024565124305e-5,0.0012036285168764212,665.690748509487,0.0001105414642900599,109.51033308846546,3239.041303806451,909.6419712091065,0.00036916143798948584,26794.270742652894,120.73809169153058,757.6387329415832,1796.9971415996981,55014.47450338498
t80,12467.904022297713,7028.005705338441,1143.445491376013,5.926198293861352e-5,0.0010530855236708454,559.1800061652868,0.00010940648661950201,108.5109337099074,2673.9991956576478,701.3144643374807,0.00035777870614070185,22508.943915837146,101.42005817556132,757.6387287409709,1796.9971372161297,49847.361238385005
t81,6822.902981821764,6759.596732502618,1143.4454628923088,5.1421455195945107e-5,0.0004523292940109585,133.13839882943148,9.323703144155578e-5,108.51040838567904,647.8086219420557,181.92865697590395,0.00032902842489203923,5367.637133854812,24.147921261638352,757.6387063795274,1796.9971178630396,23743.753068724985
t82,5778.782542256803,6759.596732283273,1143.4454624708117,2.9238295644576485e-5,0.0004410251843314283,133.13836212989926,9.290912110888539e-5,108.51040836975272,647.8086216669299,181.92865660989506,0.0003283695848347639,5367.637129705134,24.147858292158684,757.6387054389955,1796.9971178586025,22699.632488624437
t83,5778.67086275852,6759.596731437804,1143.4454623852039,2.898713725864292e-5,0.0004406869989869279,133.13836195837598,9.285804283487933e-5,108.51040840063814,647.8086215795888,181.92865645539823,0.0003280079434565437,5367.637129572246,24.147858042555523,757.6387053451031,1796.9971178563064,22699.52080633186
t84,5777.180302685931,6759.59673140694,1143.44546237087,2.8984530760529432e-5,0.0004405139709140093,133.13836193565808,9.283225187052901e-5,108.51040846846628,647.8086215521296,181.92865638979345,0.00032779569784589026,5367.637129498451,24.147857872405417,757.6387053477889,1796.997117858455,22698.03024551334
t85,5772.649202741022,6759.596719676244,1143.445462380993,2.8984547986419668e-5,0.0004400944863231695,133.1383619375071,9.282355234932419e-5,108.51040861509036,647.8086215858829,181.92865640563144,0.00032771180516351166,5367.637128993588,24.14785657002729,757.6387054626063,1796.9971178597507,22693.499131842735
t86,5772.649194145569,6759.596719687614,1143.4454624456177,2.898488311380516e-5,0.0004401650464591682,133.13836199914857,9.282822038286102e-5,108.51040886434377,647.8086217035589,181.9286565309041,0.000327753506102489,5367.637129041079,24.147856598738876,757.6387080709551,1796.9971197673015,22693.499128586485
t87,5772.649202375031,6759.596719711945,1143.445462769432,2.900728827680274e-5,0.0004403596737829063,133.13836227472927,9.260473049334634e-5,108.51041156428748,647.808622095929,181.9286570505505,0.00032792086468758644,5367.637129144107,24.147856720858975,757.6387082394785,1796.9971197710854,22693.499141609987
t88,5772.649433886097,6759.596719807149,1143.4454868096134,3.18231050118662e-5,0.0004408471325215643,133.13870149048836,9.266048012657515e-5,455.7397124252334,1033.778121117991,379.1823861662369,0.00032826452314581707,5367.637129310546,24.14785702305972,757.6387085902265,1796.997119774732,23623.95226999662
t89,12467.903867989575,6759.596938128504,1143.445533200625,5.47639538721878e-5,0.00047934143554563763,559.1725355470712,9.394430784306393e-5,542.5510824578884,3106.7635722136365,909.6416418175826,0.0003367238196132606,5367.637155155202,43.46622770517585,757.6387145043286,1796.9971238020648,33454.81535729517
t90,12467.90401219003,6759.597018492237,1157.7602499185014,6.490685321607444e-5,0.0009363848468192811,665.6907640820543,0.00010692471706182177,542.5513873924798,3239.0416275655207,909.6420034214686,0.000372343175495851,18538.19199390946,120.73809193618371,757.6387267583373,1796.9971473729356,46955.75450359879
t91,12467.90404394933,6759.597069625683,1157.7602556922361,6.817691014483169e-5,0.0012377800496196256,665.6907646181119,0.00011412702827391103,542.5513878494392,3239.041705361057,909.6420051649276,0.0003738522385855587,26794.270800793107,120.73810471772187,757.6387391002864,1796.9971474032002,55211.83381821132
t92,12467.904045211058,7704.989986269945,1157.7602585903635,6.85354219062873e-5,0.0012438320407847695,665.6907647065802,0.00011469773636392805,542.5513881818854,3239.0417139568813,909.6420054034733,0.0003741069060875139,26794.270801165047,120.73810530547257,757.6387399615093,1796.997147487257,56157.226757411576
t93,12467.904045455543,7535.600305186988,1157.7602596371448,6.858047653738248e-5,0.0012440387309835428,665.6907646511308,0.00011475196935022479,542.5513883819498,3239.0417147786084,909.6420053703547,0.00037416887011925684,26794.2708011598,120.73810536130472,757.6387401234666,1796.9971473995154,55987.837079045865
t94,12467.904045462039,7064.26412602874,1157.760258798711,6.858295218177816e-5,0.0012439418688388363,665.6907644582606,0.00011474237430472675,542.551388450031,3239.0417140243803,909.6420051479915,0.00037410198335194176,26794.270801008224,120.73810520695991,757.638740125582,1796.9971473818362,55516.500897461934
t95,12467.904045216597,6759.597070604129,1157.7602556007773,6.856035244079148e-5,0.0012436186704895568,665.6907641332549,0.0001146647665670158,542.5513883863368,3239.0417082525264,909.6420046975703,0.0003738620277930426,26794.270800540642,120.73810479310067,757.6387399615106,1796.9971473757191,55211.83383026798
