Zone,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0
t1,-7.556747670003713e-5,-0.0001054172148416096,-0.0001838976810453369,-0.00031125763395645,-0.00017435857760311882,-0.0008648528663912093,-0.00015781765145528963,-0.0008855763574065179,-0.0003497155585059332,-0.00040438490482113646,-0.0002621137478295102,-4.5000441187465273e-5,-0.00021951410591787554,-0.00013406204586928415,-8.763017168849254e-5
t2,-7.823489195986512e-5,-0.00010907700472375474,-0.00018749146362036868,-0.0003108759873437848,-0.00018071382456100768,-0.000886020083855576,-0.00016275211323365534,-0.000920980934096496,-0.0003583307064642538,-0.0004194891981033046,-0.000274011655449446,-4.6194631320454077e-5,-0.0002249106654662131,-0.00013881119576264128,-9.04703874575728e-5
t3,-7.862989729421406e-5,-0.00011034491656063445,-0.0001905510280624814,-0.00030168067641414504,-0.00018338379129026895,-0.0008990431088742744,-0.0001621277339570199,-0.0009326023023183343,-0.00035949215927574444,-0.0004230899081218858,-0.0002759287628500085,-4.6368342284904224e-5,-0.000223101255433838,-0.0001400376961439193,-9.053491572602886e-5
t4,-7.84457406505002e-5,-0.0001103860781255949,-0.00018167654277526289,-0.00028802061324937885,-0.00018514364993026602,-0.0008904679218808403,-0.00015924766089409832,-0.0009162236835420772,-0.00035235417853677573,-0.00041899391260370923,-0.00027486039229285075,-4.5862905112412715e-5,-0.00022035897516538953,-0.0001387568615339302,-8.93726032201464e-5
t5,-7.668043264509484e-5,-0.00010771354788745047,-0.00016814867361832062,-0.0002603841032955586,-0.00018347856420204727,-0.0008627495179631171,-0.00015157774233372207,-0.0008648511901809789,-0.00032781559086676347,-0.00040876295525499247,-0.00026246255248975954,-4.49970068191908e-5,-0.00021280258599624879,-0.00013405179306077923,-8.719522198558385e-5
t6,-7.262747980013389e-5,-0.00010077907338381062,-0.0001556042457342137,-0.00024601853020819227,-0.0001766139239203313,-0.0007982984457267367,-0.00013676842848855586,-0.0007616241341335259,-0.00028639293048195283,-0.00037578259752843967,-0.00023851252595837025,-4.2655596466314136e-5,-0.000195202531075778,-0.00012705682466063924,-8.291488391866027e-5
t7,-6.633203024412398e-5,-9.04709976063494e-5,-0.00014623328370302893,-0.00024071313704241375,-0.000161434147463895,-0.0007002926773316675,-0.00012227820565308253,-0.0006854107947671474,-0.0002622687346609229,-0.00032933588756141205,-0.00021308408544979705,-3.808636536122035e-5,-0.0001710319562509108,-0.00011855396846468506,-7.805523146398228e-5
t8,-6.227210832917899e-5,-8.451031844352597e-5,-0.00014626942206640768,-0.00024335357877606828,-0.0001446830297786334,-0.0006891393685633404,-0.00011887974010897249,-0.0007089670181546048,-0.00026485189916005905,-0.0003182900741425731,-0.00020560473471184618,-3.633961409040107e-5,-0.0001654674285161377,-0.0001120932215253647,-7.41525820456681e-5
t9,-6.0510534648427224e-5,-8.19359911472638e-5,-0.00015226712980158366,-0.00024989827853676177,-0.0001362953823461438,-0.000706146115605702,-0.00012141671254436838,-0.0008033581622296516,-0.000282023736610897,-0.000312737041466394,-0.00021293066547846114,-3.608481474803273e-5,-0.00016300569921315255,-0.00010884890000517383,-7.460440279458288e-5
t10,-6.000133588167398e-5,-8.077286585788422e-5,-0.0001614349032296089,-0.0002581870455609344,-0.00013322648432547034,-0.000732080796665535,-0.00012404700322544507,-0.0009526370035366315,-0.0003049454346755451,-0.0003109833248535681,-0.0002235794780609267,-3.601747324418023e-5,-0.00016251318939174174,-0.00010875551297989291,-7.681562690809404e-5
t11,-5.964254260441119e-5,-7.983212040018429e-5,-0.00016880426620182018,-0.000266123635773136,-0.00013091738972575498,-0.0007449931325725482,-0.00012673950957850844,-0.0011079537162165664,-0.0003239851819108785,-0.00030865754084396596,-0.00023269595980388223,-3.596494062765442e-5,-0.000161097219314901,-0.00010823168768361036,-7.850732174434128e-5
t12,-5.961851728486719e-5,-7.993636769513267e-5,-0.0001732361180583667,-0.00026964129094182824,-0.00012926802028545578,-0.0007639209772238024,-0.00012789004181079498,-0.00121165517177915,-0.0003331072819768041,-0.0003089799757905485,-0.00023793690744287175,-3.616196667927016e-5,-0.00016208283868662535,-0.00010619219562820658,-7.805856368819725e-5
t13,-5.95965058933205e-5,-8.01746338681792e-5,-0.00016961077430650205,-0.00026813398045704903,-0.0001286869948648152,-0.000783835979820989,-0.00012883684849952014,-0.001142939870922608,-0.0003210545132404919,-0.00030452629052365256,-0.00023723720068016515,-3.6228371629667035e-5,-0.0001627814741507822,-0.00010498015751696017,-7.680564964045174e-5
t14,-5.996081910133724e-5,-8.078391022358063e-5,-0.00016585465859875434,-0.00026688401914989884,-0.0001290894245193113,-0.0007954345359755484,-0.00013018809399328881,-0.0010849105833993784,-0.00031098385238889886,-0.00030833578681269147,-0.000237173804663636,-3.6515202025346036e-5,-0.00016440990268110675,-0.00010447354329272316,-7.669947394515799e-5
t15,-6.0133461044374914e-5,-8.146228978526993e-5,-0.00015480352927729632,-0.00025643373825201017,-0.00012853792323651363,-0.0007894170168085943,-0.0001315777393299539,-0.0009865479097187983,-0.0002975821410579955,-0.0003085502515715929,-0.00023429334794537976,-3.7072505830471544e-5,-0.00016635140286118784,-0.00010356539648236,-7.629079197075156e-5
t16,-5.994061505095424e-5,-8.201173830323235e-5,-0.0001343972427433629,-0.0002333086730543165,-0.00012825004120546672,-0.0007506676300476482,-0.00013016904497167338,-0.0008073803311334168,-0.0002717876881292225,-0.0003028116378910081,-0.00022270983528094716,-3.6933720142809345e-5,-0.00016526719073760507,-9.950747652902708e-5,-7.304811180487885e-5
t17,-5.897497254215088e-5,-8.13428695879381e-5,-0.00012231208385283152,-0.00022090884100963806,-0.00012785284853593492,-0.0006835632588184204,-0.0001228282518477204,-0.0006328447560775501,-0.00024113754529283543,-0.0002841000848748628,-0.0002035766706858214,-3.582279017845551e-5,-0.00015863524992706753,-9.318705488847685e-5,-6.617319474053947e-5
t18,-5.7176435491834003e-5,-7.7714400947427e-5,-0.00012153329946388087,-0.00022044240588712954,-0.0001221937100516645,-0.0006011123203423232,-0.00011230636608110738,-0.0005459870859037425,-0.00022101819423837025,-0.0002638670767615282,-0.0001810091815493815,-3.376244729071844e-5,-0.0001489569997996724,-8.961203446649041e-5,-6.343750362613713e-5
t19,-5.37346171275926e-5,-7.415348049818754e-5,-0.0001231692833659782,-0.00022341152439615374,-0.00011644633588274327,-0.00057706433915656,-0.00010699272628554479,-0.000530320668910847,-0.0002177106399291253,-0.00025833618913489206,-0.000174599135679885,-3.216566007832851e-5,-0.00014743518132974147,-8.803452268614861e-5,-6.265622047638509e-5
t20,-5.3848709986729114e-5,-7.435847736793843e-5,-0.00012830624760798513,-0.00023333936281122044,-0.00011881580313205994,-0.0005793254455656011,-0.00010676751635788718,-0.0005404983648448584,-0.00022391818044063388,-0.00026386710376243076,-0.0001764038202339852,-3.211215832721498e-5,-0.00014955945764387292,-9.066939605776086e-5,-6.42549018670921e-5
t21,-5.53046436307227e-5,-7.632780202970234e-5,-0.00013787346732220906,-0.0002488122630770861,-0.000122395954311045,-0.0006007053266625357,-0.00010972405997009617,-0.0005761264644646644,-0.0002396398749790417,-0.00027473246788868236,-0.000182761202710973,-3.268549852682752e-5,-0.0001540238420411377,-9.546226601879541e-5,-6.867408371278008e-5
