Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15
,,,,,,,192.0,18,32778.0,23513.0,26946.0,9926.0,13786.0,2973.0,18033.0,5974.0,11001.0,10474.0,11498.0,60023.0,14665.0,24128.0,38438.0
,,,,,,,576.0,19,33075.0,24115.0,24639.0,9304.0,13720.0,2880.0,17362.0,5297.0,10217.0,9318.0,10810.0,58864.0,13582.0,22926.0,36854.0
,,,,,,,96.0,20,30891.0,22974.0,21860.0,8497.0,13193.0,2670.0,16102.0,4384.0,9071.0,7827.0,9729.0,54819.0,12107.0,21684.0,34474.0
,,,,,,,,21,29633.0,22118.0,20526.0,8018.0,12786.0,2572.0,15595.0,4099.0,8715.0,7383.0,9362.0,53109.0,11634.0,20836.0,33404.0
,,,,,,,,22,28450.0,21120.0,19593.0,7694.0,12429.0,2454.0,14965.0,3885.0,8377.0,7125.0,8976.0,51536.0,11257.0,19934.0,31945.0
,,,,,,,,23,27024.0,19921.0,18651.0,7415.0,11917.0,2301.0,13947.0,3663.0,7943.0,6820.0,8518.0,48906.0,10726.0,18919.0,29953.0
,,,,,,,,24,25732.0,19389.0,18597.0,7438.0,11426.0,2157.0,13070.0,3551.0,7642.0,6645.0,8092.0,46741.0,10355.0,18477.0,28804.0
,,,,,,,,25,24615.0,18854.0,19643.0,7756.0,10716.0,2071.0,12613.0,3635.0,7570.0,6982.0,8016.0,45932.0,10574.0,18157.0,28721.0
,,,,,,,,26,23838.0,18833.0,19252.0,7647.0,10203.0,2000.0,11972.0,3479.0,7240.0,6730.0,7643.0,44332.0,10323.0,17903.0,28198.0
,,,,,,,,27,23256.0,17700.0,19135.0,7579.0,9823.0,1969.0,11738.0,3491.0,7179.0,6786.0,7547.0,43962.0,10384.0,18028.0,28312.0
,,,,,,,,28,23061.0,17439.0,19089.0,7631.0,9557.0,1968.0,11700.0,3503.0,7149.0,6821.0,7551.0,43922.0,10474.0,18377.0,28865.0
,,,,,,,,29,22946.0,17280.0,19420.0,7847.0,9524.0,1951.0,11788.0,3528.0,7188.0,6864.0,7566.0,43987.0,10639.0,19078.0,29794.0
,,,,,,,,30,23146.0,16969.0,19718.0,8019.0,9640.0,2013.0,12182.0,3585.0,7299.0,6933.0,7817.0,45052.0,10943.0,19900.0,31579.0
,,,,,,,,31,23613.0,16503.0,20667.0,8267.0,9866.0,2123.0,12838.0,3780.0,7592.0,7254.0,8222.0,47038.0,11536.0,20496.0,32855.0
,,,,,,,,32,24847.0,17381.0,19278.0,7767.0,10221.0,2215.0,13512.0,3495.0,7243.0,6813.0,8149.0,48321.0,11322.0,20555.0,33635.0
,,,,,,,,33,25659.0,18042.0,17743.0,7269.0,10513.0,2266.0,14026.0,3128.0,6855.0,6853.0,8171.0,49908.0,11599.0,20142.0,33066.0
,,,,,,,,34,26334.0,18886.0,16679.0,6918.0,10874.0,2242.0,14452.0,2841.0,6509.0,7065.0,8026.0,50434.0,11718.0,19691.0,32265.0
,,,,,,,,35,26689.0,19463.0,17054.0,6988.0,11180.0,2163.0,14303.0,2838.0,6536.0,7459.0,7884.0,50253.0,11929.0,19249.0,31194.0
,,,,,,,,36,27001.0,19768.0,16224.0,6704.0,11459.0,2098.0,14288.0,2669.0,6363.0,7398.0,7747.0,49767.0,11692.0,19174.0,30313.0
,,,,,,,,37,27357.0,19992.0,16770.0,6822.0,11646.0,2130.0,14368.0,2927.0,6622.0,7707.0,8055.0,50150.0,11821.0,18960.0,30193.0
,,,,,,,,38,27351.0,20137.0,17259.0,6930.0,11620.0,2181.0,14234.0,3110.0,6966.0,7645.0,8281.0,49467.0,11617.0,18671.0,29820.0
,,,,,,,,39,27314.0,20140.0,19042.0,7477.0,11737.0,2271.0,14197.0,3592.0,7555.0,7603.0,8464.0,49010.0,11442.0,18869.0,29915.0
,,,,,,,,40,27637.0,20272.0,22085.0,8482.0,11865.0,2446.0,14579.0,4254.0,8386.0,7923.0,9041.0,49614.0,11761.0,19797.0,31239.0
,,,,,,,,41,28588.0,20901.0,23419.0,8848.0,12134.0,2649.0,15601.0,4903.0,9369.0,8564.0,9872.0,51869.0,12596.0,21097.0,34403.0
,,,,,,,,42,30105.0,22421.0,23392.0,8817.0,13144.0,2873.0,16707.0,5244.0,10136.0,9043.0,10601.0,56062.0,13492.0,22104.0,35044.0
,,,,,,,,43,32404.0,23637.0,23921.0,8969.0,14133.0,2939.0,17396.0,5375.0,10333.0,9329.0,11059.0,59357.0,13868.0,22716.0,35743.0
,,,,,,,,44,32538.0,23643.0,23475.0,8777.0,13929.0,2895.0,17104.0,5266.0,10196.0,9155.0,10852.0,59428.0,13748.0,22397.0,35185.0
,,,,,,,,45,31703.0,23042.0,21879.0,8251.0,13593.0,2769.0,16494.0,4935.0,9751.0,8642.0,10388.0,57844.0,13269.0,21593.0,33662.0
,,,,,,,,46,30292.0,22020.0,20732.0,7913.0,13028.0,2574.0,15495.0,4605.0,9246.0,8171.0,9750.0,55269.0,12614.0,20507.0,31614.0
,,,,,,,,47,28505.0,20915.0,19848.0,7743.0,12332.0,2365.0,14157.0,4290.0,8700.0,7675.0,9098.0,52049.0,11942.0,19289.0,29393.0
,,,,,,,,48,26424.0,20141.0,19176.0,7614.0,11341.0,2175.0,12830.0,3915.0,8036.0,7061.0,8253.0,48988.0,11297.0,18272.0,27401.0
,,,,,,,,49,24773.0,19799.0,19081.0,7624.0,10480.0,1978.0,11748.0,3654.0,7555.0,6711.0,7548.0,46550.0,10799.0,17474.0,25891.0
,,,,,,,,50,23640.0,19312.0,18852.0,7599.0,9920.0,1908.0,11150.0,3511.0,7273.0,6533.0,7168.0,44954.0,10581.0,17273.0,25008.0
,,,,,,,,51,23192.0,18606.0,19266.0,7867.0,9682.0,1887.0,11070.0,3556.0,7293.0,6559.0,7089.0,44874.0,10703.0,17365.0,24771.0
,,,,,,,,52,23066.0,18134.0,19909.0,8200.0,9527.0,1904.0,11147.0,3587.0,7349.0,6660.0,7122.0,45169.0,10864.0,17567.0,24850.0
,,,,,,,,53,23211.0,17675.0,21372.0,8834.0,9554.0,1965.0,11448.0,3647.0,7507.0,6843.0,7387.0,46280.0,11198.0,18009.0,25336.0
,,,,,,,,54,24394.0,18417.0,22520.0,9187.0,9916.0,2152.0,12678.0,3865.0,7978.0,7302.0,8086.0,49500.0,11968.0,18915.0,26385.0
,,,,,,,,55,26814.0,20594.0,23380.0,9296.0,10869.0,2464.0,14449.0,4301.0,8861.0,8139.0,9150.0,55008.0,13469.0,19656.0,27747.0
,,,,,,,,56,28884.0,22265.0,21778.0,8736.0,12302.0,2548.0,15155.0,4032.0,8870.0,7966.0,9301.0,57009.0,13408.0,19741.0,29567.0
,,,,,,,,57,29771.0,22869.0,20332.0,8284.0,13127.0,2483.0,15169.0,3566.0,8443.0,7855.0,9034.0,57379.0,13221.0,19450.0,30028.0
,,,,,,,,58,30397.0,23417.0,20015.0,8157.0,13652.0,2305.0,15318.0,3329.0,8168.0,7917.0,8527.0,57552.0,13134.0,18880.0,29676.0
,,,,,,,,59,30669.0,23814.0,20779.0,8351.0,13858.0,2243.0,15447.0,3367.0,8237.0,8236.0,8383.0,57713.0,13263.0,18495.0,28897.0
,,,,,,,,60,31000.0,24003.0,20229.0,8131.0,14119.0,2209.0,15476.0,3231.0,8064.0,8107.0,8265.0,57186.0,12985.0,18484.0,28724.0
,,,,,,,,61,31354.0,24066.0,20936.0,8263.0,14107.0,2250.0,15538.0,3405.0,8230.0,8443.0,8520.0,57427.0,13193.0,18401.0,29087.0
,,,,,,,,62,31338.0,24031.0,21284.0,8272.0,14036.0,2287.0,15387.0,3546.0,8433.0,8395.0,8505.0,56884.0,13025.0,18273.0,28757.0
,,,,,,,,63,31265.0,23814.0,22275.0,8551.0,14140.0,2331.0,15425.0,3773.0,8700.0,8319.0,8600.0,56001.0,12820.0,18475.0,29015.0
,,,,,,,,64,31430.0,23698.0,24510.0,9389.0,14227.0,2464.0,15622.0,4234.0,9264.0,8610.0,9216.0,56324.0,13003.0,19549.0,30436.0
,,,,,,,,65,32121.0,24069.0,25631.0,9717.0,14406.0,2785.0,16505.0,5035.0,10376.0,9280.0,10341.0,58142.0,13747.0,21050.0,33938.0
,,,,,,,,66,33343.0,25431.0,25447.0,9686.0,15442.0,2982.0,17693.0,5399.0,11037.0,9802.0,11231.0,61623.0,14616.0,21963.0,34966.0
,,,,,,,,67,35279.0,26239.0,25635.0,9737.0,15908.0,3105.0,18421.0,5591.0,11193.0,10086.0,11556.0,64472.0,14931.0,22517.0,35659.0
,,,,,,,,68,35162.0,26081.0,24914.0,9430.0,15443.0,3048.0,18257.0,5503.0,11021.0,9908.0,11377.0,64162.0,14841.0,22134.0,34913.0
,,,,,,,,69,33953.0,25368.0,23024.0,8780.0,14936.0,2888.0,17536.0,5131.0,10477.0,9307.0,10804.0,62399.0,14265.0,21173.0,32678.0
,,,,,,,,70,32266.0,24089.0,21595.0,8344.0,14316.0,2708.0,16329.0,4798.0,9870.0,8701.0,10114.0,59464.0,13505.0,19895.0,30296.0
,,,,,,,,71,30228.0,22895.0,20556.0,8150.0,13388.0,2451.0,14973.0,4377.0,9088.0,8104.0,9231.0,55159.0,12590.0,18654.0,27969.0
,,,,,,,,72,27859.0,22026.0,19657.0,7925.0,11956.0,2197.0,13494.0,3959.0,8278.0,7421.0,8340.0,50885.0,11749.0,17264.0,25922.0
,,,,,,,,73,25102.0,19873.0,18149.0,7500.0,10772.0,1974.0,12131.0,3342.0,7348.0,6465.0,7368.0,46288.0,10729.0,16693.0,23939.0
,,,,,,,,74,24011.0,19263.0,18194.0,7528.0,10146.0,1901.0,11741.0,3328.0,7208.0,6431.0,7155.0,44908.0,10687.0,16654.0,23580.0
,,,,,,,,75,23400.0,18456.0,18416.0,7721.0,9806.0,1877.0,11645.0,3333.0,7157.0,6408.0,7065.0,44259.0,10625.0,16885.0,23523.0
,,,,,,,,76,23247.0,18262.0,19254.0,8113.0,9521.0,1865.0,11708.0,3404.0,7238.0,6386.0,7140.0,44579.0,10822.0,17511.0,24347.0
,,,,,,,,77,23414.0,18277.0,20784.0,8736.0,9543.0,1906.0,12196.0,3496.0,7398.0,7275.0,7404.0,45712.0,11227.0,19155.0,26418.0
,,,,,,,,78,24531.0,18861.0,21865.0,9025.0,10004.0,2093.0,13366.0,3771.0,7903.0,7408.0,8186.0,49049.0,12152.0,20928.0,30257.0
,,,,,,,,79,27291.0,21089.0,22701.0,9081.0,11084.0,2412.0,15256.0,4303.0,8876.0,8367.0,9390.0,54878.0,13716.0,21669.0,31986.0
,,,,,,,,80,30081.0,23099.0,22365.0,8873.0,12496.0,2525.0,16169.0,4323.0,9169.0,8498.0,9813.0,58130.0,14024.0,21423.0,32413.0
,,,,,,,,81,30640.0,23680.0,21996.0,8732.0,13208.0,2455.0,15878.0,4119.0,9027.0,8263.0,9486.0,58025.0,13714.0,20624.0,32189.0
,,,,,,,,82,30218.0,23860.0,20932.0,8379.0,13502.0,2337.0,15334.0,3709.0,8623.0,7799.0,8882.0,56603.0,13155.0,19992.0,31505.0
,,,,,,,,83,30083.0,23998.0,20546.0,8250.0,13755.0,2222.0,15156.0,3377.0,8272.0,7909.0,8525.0,56401.0,13098.0,19543.0,30737.0
,,,,,,,,84,30226.0,24112.0,19134.0,7805.0,13935.0,2158.0,14868.0,2990.0,7768.0,7744.0,8196.0,55601.0,12685.0,19429.0,30117.0
,,,,,,,,85,30246.0,24156.0,19299.0,7785.0,13965.0,2149.0,14739.0,3150.0,7854.0,7848.0,8335.0,55129.0,12568.0,19284.0,29707.0
,,,,,,,,86,30249.0,24107.0,20311.0,7974.0,14047.0,2187.0,14745.0,3552.0,8392.0,7752.0,8614.0,54695.0,12454.0,19211.0,29213.0
,,,,,,,,87,30482.0,24000.0,21962.0,8445.0,14328.0,2328.0,14954.0,3913.0,8832.0,7894.0,9097.0,54642.0,12450.0,19808.0,29378.0
,,,,,,,,88,31410.0,24172.0,24991.0,9505.0,14714.0,2514.0,15676.0,4570.0,9630.0,8712.0,9905.0,56374.0,13154.0,21299.0,31409.0
,,,,,,,,89,33074.0,24907.0,26654.0,9976.0,15231.0,2795.0,17022.0,5495.0,10906.0,9847.0,11027.0,59734.0,14381.0,23626.0,35817.0
,,,,,,,,90,35281.0,26733.0,27901.0,10314.0,15595.0,3097.0,18970.0,6313.0,12033.0,11246.0,12305.0,65387.0,15948.0,24147.0,38896.0
,,,,,,,,91,35514.0,27179.0,25513.0,9673.0,15331.0,2997.0,18228.0,5644.0,11153.0,10024.0,11434.0,63736.0,14835.0,22809.0,37066.0
,,,,,,,,92,32868.0,25714.0,22170.0,8651.0,14639.0,2795.0,16868.0,4716.0,9971.0,8432.0,10256.0,59332.0,13286.0,21357.0,34218.0
,,,,,,,,93,31313.0,24620.0,20239.0,7988.0,14201.0,2691.0,16189.0,4403.0,9512.0,7910.0,9733.0,57352.0,12747.0,20220.0,32296.0
,,,,,,,,94,29896.0,23398.0,18951.0,7599.0,13692.0,2545.0,15343.0,4116.0,8996.0,7451.0,9238.0,54854.0,12086.0,18840.0,29981.0
,,,,,,,,95,28083.0,21912.0,18080.0,7417.0,13045.0,2337.0,14048.0,3713.0,8223.0,6913.0,8531.0,51101.0,11231.0,17459.0,27544.0
,,,,,,,,96,26409.0,21181.0,17858.0,7378.0,12040.0,2154.0,13028.0,3456.0,7638.0,6597.0,7922.0,47815.0,10730.0,16711.0,25995.0
,,,,,,,,97,27736.0,21197.0,13105.0,5124.0,11081.0,1917.0,11160.0,2427.0,6243.0,4425.0,6671.0,41368.0,7447.0,17899.0,26560.0
,,,,,,,,98,26168.0,21172.0,12910.0,5125.0,10501.0,1807.0,10492.0,2257.0,5923.0,4186.0,6288.0,39320.0,7162.0,17001.0,25645.0
,,,,,,,,99,24953.0,19696.0,13483.0,5265.0,10133.0,1760.0,10079.0,2147.0,5713.0,3990.0,6081.0,38358.0,6986.0,16558.0,25145.0
,,,,,,,,100,24604.0,19601.0,14253.0,5732.0,9973.0,1775.0,10124.0,2167.0,5730.0,4037.0,6141.0,38535.0,7144.0,16616.0,25985.0
,,,,,,,,101,24905.0,20230.0,15868.0,6244.0,10209.0,1812.0,10621.0,2183.0,5801.0,4170.0,6471.0,40042.0,7490.0,17211.0,27341.0
,,,,,,,,102,26034.0,21356.0,17224.0,6590.0,10745.0,1972.0,11488.0,2364.0,6236.0,4648.0,7059.0,42609.0,8323.0,18558.0,29762.0
,,,,,,,,103,28451.0,24333.0,18149.0,6771.0,12151.0,2112.0,12781.0,2579.0,6841.0,5448.0,7720.0,46771.0,9388.0,20671.0,32518.0
,,,,,,,,104,31264.0,26048.0,18706.0,6905.0,13542.0,2194.0,13882.0,2682.0,7194.0,6179.0,8119.0,50728.0,10318.0,22593.0,35496.0
,,,,,,,,105,33005.0,27000.0,18495.0,6840.0,14381.0,2221.0,14574.0,2618.0,7247.0,6412.0,8145.0,52771.0,10610.0,24349.0,38045.0
,,,,,,,,106,34262.0,28068.0,18150.0,6726.0,15049.0,2207.0,15006.0,2548.0,7370.0,6432.0,7989.0,54196.0,10652.0,26258.0,40205.0
,,,,,,,,107,35570.0,28992.0,18422.0,6817.0,15804.0,2238.0,15531.0,2628.0,7503.0,6651.0,8131.0,55678.0,10864.0,28096.0,42815.0
,,,,,,,,108,36872.0,28751.0,18668.0,6896.0,16411.0,2246.0,16185.0,2746.0,7658.0,6943.0,8370.0,57671.0,11168.0,29732.0,45090.0
,,,,,,,,109,38178.0,29438.0,18897.0,6933.0,16867.0,2337.0,16802.0,2886.0,7907.0,7204.0,8695.0,59436.0,11483.0,30924.0,47062.0
,,,,,,,,110,39123.0,29895.0,19580.0,7071.0,17544.0,2429.0,17166.0,3123.0,8224.0,7265.0,9035.0,60212.0,11493.0,31763.0,48054.0
,,,,,,,,111,40261.0,30323.0,20293.0,7251.0,18321.0,2563.0,18018.0,3375.0,8534.0,7446.0,9583.0,62161.0,11676.0,32842.0,49278.0
,,,,,,,,112,42104.0,30904.0,21588.0,7632.0,19210.0,2800.0,19136.0,4062.0,9306.0,8216.0,10622.0,65390.0,12418.0,34042.0,50548.0
,,,,,,,,113,44180.0,31636.0,23463.0,8158.0,19996.0,3067.0,20244.0,4931.0,10240.0,9208.0,11837.0,68581.0,13217.0,34844.0,51591.0
,,,,,,,,114,44884.0,31918.0,25282.0,8626.0,19619.0,3256.0,20476.0,5642.0,10939.0,9711.0,12483.0,70106.0,13758.0,33889.0,51418.0
,,,,,,,,115,42639.0,30919.0,23794.0,8281.0,18227.0,3107.0,18938.0,5125.0,10260.0,8498.0,11637.0,65826.0,12574.0,31352.0,48152.0
,,,,,,,,116,38885.0,28996.0,20290.0,7254.0,17096.0,2845.0,17138.0,4279.0,9263.0,7059.0,10254.0,59671.0,11141.0,29606.0,44591.0
,,,,,,,,117,36634.0,27689.0,18214.0,6561.0,16467.0,2735.0,16416.0,4018.0,8981.0,6704.0,9876.0,58296.0,10823.0,27854.0,41158.0
,,,,,,,,118,34864.0,26893.0,16434.0,6099.0,15972.0,2473.0,14777.0,3572.0,8229.0,6098.0,9000.0,54440.0,9867.0,25202.0,36676.0
,,,,,,,,119,31902.0,25583.0,14663.0,5609.0,14641.0,2193.0,12880.0,3063.0,7362.0,5310.0,7920.0,48834.0,8866.0,22620.0,32536.0
,,,,,,,,120,28979.0,23554.0,13427.0,5328.0,13171.0,1934.0,11506.0,2623.0,6552.0,4683.0,7049.0,44338.0,7983.0,20598.0,29759.0
,,,,,,,,121,26619.0,22898.0,12710.0,5179.0,12050.0,1791.0,10577.0,2351.0,6074.0,4244.0,6450.0,41263.0,7441.0,19208.0,27587.0
,,,,,,,,122,24937.0,21071.0,12467.0,5171.0,11307.0,1713.0,10146.0,2209.0,5798.0,4008.0,6149.0,39887.0,7126.0,18115.0,26241.0
,,,,,,,,123,24088.0,20577.0,12864.0,5357.0,10793.0,1673.0,9845.0,2104.0,5622.0,3862.0,6007.0,38736.0,6974.0,17416.0,25453.0
,,,,,,,,124,24059.0,21543.0,13770.0,5734.0,10559.0,1697.0,10006.0,2151.0,5687.0,3934.0,6106.0,39019.0,7093.0,17253.0,25782.0
,,,,,,,,125,24211.0,21147.0,15527.0,6268.0,10730.0,1760.0,10526.0,2185.0,5789.0,4081.0,6484.0,40408.0,7425.0,17665.0,26648.0
,,,,,,,,126,25475.0,22292.0,17179.0,6649.0,11293.0,1912.0,11379.0,2365.0,6232.0,4581.0,7085.0,43119.0,8261.0,18766.0,28392.0
,,,,,,,,127,27688.0,24281.0,18355.0,6895.0,12710.0,2094.0,12726.0,2587.0,6865.0,5439.0,7804.0,47216.0,9441.0,20558.0,30488.0
,,,,,,,,128,30137.0,25569.0,18992.0,7050.0,14182.0,2208.0,14053.0,2729.0,7347.0,6188.0,8304.0,51554.0,10366.0,22010.0,32303.0
,,,,,,,,129,32230.0,26975.0,18846.0,6997.0,15270.0,2267.0,14938.0,2636.0,7439.0,6474.0,8453.0,54402.0,10782.0,23107.0,33392.0
,,,,,,,,130,33925.0,28284.0,18299.0,6818.0,16229.0,2316.0,15707.0,2498.0,7440.0,6589.0,8503.0,56653.0,10994.0,24357.0,34154.0
,,,,,,,,131,35820.0,29372.0,18518.0,6884.0,17264.0,2413.0,16593.0,2554.0,7630.0,6920.0,8746.0,58897.0,11379.0,25582.0,35068.0
,,,,,,,,132,37761.0,30525.0,19021.0,7012.0,18102.0,2492.0,17234.0,2759.0,7961.0,7245.0,9090.0,61442.0,11619.0,26920.0,36367.0
,,,,,,,,133,39702.0,31697.0,19717.0,7161.0,19026.0,2610.0,17939.0,3033.0,8412.0,7588.0,9647.0,64388.0,12082.0,27952.0,37572.0
,,,,,,,,134,41307.0,32585.0,20334.0,7263.0,20097.0,2776.0,18797.0,3299.0,8872.0,7756.0,10152.0,66173.0,12229.0,28811.0,38374.0
,,,,,,,,135,42784.0,33071.0,21403.0,7527.0,21252.0,3041.0,20063.0,3806.0,9585.0,8167.0,10968.0,68760.0,12519.0,29921.0,39616.0
,,,,,,,,136,45023.0,33909.0,23159.0,8060.0,22571.0,3335.0,21560.0,4645.0,10628.0,9007.0,12209.0,72729.0,13232.0,31170.0,41230.0
,,,,,,,,137,47478.0,34751.0,25340.0,8724.0,23630.0,3508.0,22699.0,5555.0,11672.0,9861.0,13117.0,76579.0,14132.0,31966.0,42540.0
,,,,,,,,138,48545.0,35097.0,27548.0,9326.0,23604.0,3643.0,23057.0,6287.0,12380.0,10432.0,13602.0,78440.0,14656.0,30860.0,42469.0
,,,,,,,,139,46310.0,34118.0,25974.0,8926.0,22302.0,3478.0,21338.0,5782.0,11681.0,9246.0,12830.0,74052.0,13421.0,28135.0,39372.0
,,,,,,,,140,42271.0,32132.0,22086.0,7763.0,21109.0,3227.0,19249.0,4884.0,10572.0,7756.0,11492.0,67691.0,11992.0,26113.0,36373.0
,,,,,,,,141,40168.0,30870.0,19748.0,6989.0,20342.0,3110.0,18249.0,4592.0,10232.0,7383.0,11000.0,65078.0,11647.0,24379.0,33586.0
,,,,,,,,142,38195.0,29600.0,17380.0,6296.0,19745.0,2765.0,16420.0,4087.0,9341.0,6782.0,10019.0,60486.0,10641.0,21752.0,29902.0
,,,,,,,,143,34901.0,28840.0,15548.0,5813.0,18161.0,2439.0,14367.0,3444.0,8241.0,5970.0,8806.0,53983.0,9445.0,19266.0,26437.0
,,,,,,,,144,31740.0,26631.0,14389.0,5536.0,16383.0,2198.0,12766.0,2984.0,7421.0,5326.0,7906.0,48967.0,8558.0,17510.0,24306.0
,,,,,,,,145,29911.0,25793.0,13444.0,5301.0,15012.0,2024.0,11649.0,2606.0,6764.0,4750.0,7275.0,45240.0,7898.0,16221.0,22796.0
,,,,,,,,146,27910.0,23754.0,13265.0,5299.0,14053.0,1917.0,11063.0,2424.0,6393.0,4468.0,6848.0,42960.0,7514.0,15421.0,22008.0
,,,,,,,,147,26831.0,23068.0,13552.0,5442.0,13405.0,1875.0,10665.0,2294.0,6168.0,4307.0,6601.0,41593.0,7318.0,15006.0,21714.0
,,,,,,,,148,26610.0,23913.0,14584.0,5841.0,13013.0,1875.0,10765.0,2311.0,6196.0,4375.0,6706.0,41437.0,7389.0,15069.0,22359.0
,,,,,,,,149,26669.0,23439.0,16449.0,6431.0,13109.0,1959.0,11241.0,2347.0,6299.0,4486.0,7062.0,42955.0,7758.0,15656.0,23623.0
,,,,,,,,150,27909.0,24618.0,18329.0,6931.0,13761.0,2115.0,12222.0,2536.0,6760.0,5024.0,7656.0,45843.0,8627.0,16776.0,25561.0
,,,,,,,,151,30572.0,28186.0,19711.0,7267.0,15334.0,2316.0,13566.0,2804.0,7516.0,5869.0,8547.0,50524.0,9807.0,18451.0,27807.0
,,,,,,,,152,33365.0,29161.0,20735.0,7561.0,17270.0,2513.0,15049.0,3066.0,8139.0,6777.0,9239.0,55701.0,10865.0,19996.0,29961.0
,,,,,,,,153,35936.0,31342.0,20972.0,7618.0,19175.0,2703.0,16334.0,3140.0,8476.0,7200.0,9593.0,59540.0,11491.0,21293.0,31468.0
,,,,,,,,154,38159.0,32749.0,20780.0,7540.0,21026.0,2865.0,17648.0,3183.0,8771.0,7457.0,9884.0,63480.0,11923.0,22702.0,32651.0
,,,,,,,,155,40723.0,34293.0,21225.0,7666.0,22807.0,3051.0,19067.0,3424.0,9306.0,7917.0,10449.0,67637.0,12467.0,24279.0,34320.0
,,,,,,,,156,43668.0,36119.0,21876.0,7829.0,24120.0,3246.0,20400.0,3801.0,9991.0,8536.0,11087.0,72165.0,13101.0,26054.0,36204.0
,,,,,,,,157,45996.0,37440.0,22545.0,7963.0,25139.0,3417.0,21606.0,4166.0,10729.0,9013.0,11598.0,76305.0,13734.0,27604.0,38434.0
,,,,,,,,158,47960.0,38436.0,22965.0,7994.0,26131.0,3546.0,22463.0,4437.0,11294.0,9257.0,12144.0,79417.0,13964.0,29011.0,40161.0
